2004 Federal Election House of Representatives Votes By Division [12246 8/11/2005 11:07:16 PM]
DivisionID,DivisionNm,StateAb,Enrolment,OrdinaryVotes,AbsentVotes,ProvisionalVotes,PrePollVotes,PostalVotes,TotalVotes,TotalPercentage
128,Lindsay,NSW,82793,66576,4845,428,4075,3010,78934,95.34
306,Lingiari,NT,58205,37562,1225,511,4440,1496,45234,77.71
302,Longman,QLD,87216,69617,4286,536,3574,4407,82420,94.5
129,Lowe,NSW,86700,68479,4359,532,4004,4395,81769,94.31
130,Lyne,NSW,92182,73557,4936,503,6095,3052,88143,95.62
196,Lyons,TAS,65940,53569,3942,473,2141,2953,63078,95.66
131,Macarthur,NSW,84285,67536,5195,596,4320,2551,80198,95.15
132,Mackellar,NSW,87191,67840,5125,498,4976,3661,82100,94.16
133,Macquarie,NSW,87517,67829,5575,402,5696,3777,83279,95.16
187,Makin,SA,93908,77059,5468,338,3180,3608,89653,95.47
224,Mallee,VIC,90678,70991,3350,462,7936,4147,86886,95.82
170,Maranoa,QLD,87874,63834,6216,567,2273,10136,83026,94.48
225,Maribyrnong,VIC,87267,66449,4801,643,6246,3924,82063,94.04
188,Mayo,SA,91418,73704,5240,281,3857,3960,87042,95.21
226,McEwen,VIC,95402,73941,6599,595,3594,6962,91691,96.11
227,McMillan,VIC,82357,64570,3770,565,5483,4586,78974,95.89
171,McPherson,QLD,82887,62370,3061,320,7530,3936,77217,93.16
228,Melbourne,VIC,92176,65002,8209,855,6520,3359,83945,91.07
230,Melbourne Ports,VIC,92740,62392,6905,638,6953,7623,84511,91.13
229,Menzies,VIC,88306,69787,4603,405,4834,4649,84278,95.44
134,Mitchell,NSW,95480,75438,6088,436,4857,3987,90806,95.1
172,Moncrieff,QLD,84311,62239,3475,374,7267,3947,77302,91.69
242,Moore,WA,75923,58800,5766,539,3957,2226,71288,93.9
173,Moreton,QLD,88324,69006,5193,485,3106,5118,82908,93.87
231,Murray,VIC,87631,70280,3790,614,5952,3285,83921,95.77
135,New England,NSW,86717,66749,4492,674,6865,3952,82732,95.4
136,Newcastle,NSW,90360,71297,5506,669,3482,4635,85589,94.72
137,North Sydney,NSW,89083,66107,6141,624,5789,4572,83233,93.43
243,O'Connor,WA,82841,61393,9777,981,2717,2386,77254,93.26
174,Oxley,QLD,90549,72348,5352,588,2056,4469,84813,93.67
138,Page,NSW,85019,67008,3933,730,5236,4153,81060,95.34
139,Parkes,NSW,81972,63390,5063,689,5860,3434,78436,95.69
140,Parramatta,NSW,87117,66325,5844,598,4349,4889,82005,94.13
249,Paterson,NSW,88057,68662,4667,400,6537,4337,84603,96.08
244,Pearce,WA,84574,63742,8415,854,3459,2754,79224,93.67
245,Perth,WA,84178,64507,6993,861,2897,2971,78229,92.93
175,Petrie,QLD,87617,68965,5548,345,2906,5201,82965,94.69
189,Port Adelaide,SA,97707,78982,5889,553,2940,3815,92179,94.34
142,Prospect,NSW,87537,72707,5019,517,2424,2516,83183,95.03
