State,No Of Vacancies,Total Formal Papers,Quota,Count,Ballot Position,Ticket,Surname,GivenNm,Papers,VoteTransferred,ProgressiveVoteTotal,Transfer Value,Status,Changed,Order Elected,Comment
TAS,6,361048,51579,1,41, J,CROFT,Chris,104,104,104,1.000000000000000000000000000,,,0,"DUNIAM ,J has 46607 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.474680708043916. 98186 papers are involved from count number(s) 1."
TAS,6,361048,51579,1,42, K,ADAMS,Diana,5688,5688,5688,1.000000000000000000000000000,,,0,"DUNIAM ,J has 46607 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.474680708043916. 98186 papers are involved from count number(s) 1."
TAS,6,361048,51579,1,43, K,HENNESSY,Alan,174,174,174,1.000000000000000000000000000,,,0,"DUNIAM ,J has 46607 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.474680708043916. 98186 papers are involved from count number(s) 1."
TAS,6,361048,51579,1,44, L,DUNIAM,Jonno,98186,98186,98186,1.000000000000000000000000000,Elected,True,1,"DUNIAM ,J has 46607 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.474680708043916. 98186 papers are involved from count number(s) 1."
TAS,6,361048,51579,1,45, L,ASKEW,Wendy,1994,1994,1994,1.000000000000000000000000000,,,0,"DUNIAM ,J has 46607 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.474680708043916. 98186 papers are involved from count number(s) 1."
TAS,6,361048,51579,1,46, L,ABETZ,Eric,15414,15414,15414,1.000000000000000000000000000,,,0,"DUNIAM ,J has 46607 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.474680708043916. 98186 papers are involved from count number(s) 1."
TAS,6,361048,51579,1,47, M,TYRRELL,Tammy,29512,29512,29512,1.000000000000000000000000000,,,0,"DUNIAM ,J has 46607 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.474680708043916. 98186 papers are involved from count number(s) 1."
TAS,6,361048,51579,1,48, M,GROAT,Sarah,209,209,209,1.000000000000000000000000000,,,0,"DUNIAM ,J has 46607 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.474680708043916. 98186 papers are involved from count number(s) 1."
TAS,6,361048,51579,1,49, M,LAMBIE,Tom,1482,1482,1482,1.000000000000000000000000000,,,0,"DUNIAM ,J has 46607 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.474680708043916. 98186 papers are involved from count number(s) 1."
TAS,6,361048,51579,1,50, N,KERSHAW,Lynne,1058,1058,1058,1.000000000000000000000000000,,,0,"DUNIAM ,J has 46607 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.474680708043916. 98186 papers are involved from count number(s) 1."
TAS,6,361048,51579,1,51, N,PICKERING,Matthew,41,41,41,1.000000000000000000000000000,,,0,"DUNIAM ,J has 46607 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.474680708043916. 98186 papers are involved from count number(s) 1."
TAS,6,361048,51579,1,52,UG,CROTHERS,Steve,482,482,482,1.000000000000000000000000000,,,0,"DUNIAM ,J has 46607 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.474680708043916. 98186 papers are involved from count number(s) 1."
TAS,6,361048,51579,1,53,UG,EDWARDS,Fenella,349,349,349,1.000000000000000000000000000,,,0,"DUNIAM ,J has 46607 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.474680708043916. 98186 papers are involved from count number(s) 1."
TAS,6,361048,51579,1,1001, ,Exhausted,,0,0,0,1.000000000000000000000000000,,,0,"DUNIAM ,J has 46607 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.474680708043916. 98186 papers are involved from count number(s) 1."
TAS,6,361048,51579,1,1002, ,Gain/Loss,,0,0,0,0.000000000000000000000000000,,,0,"DUNIAM ,J has 46607 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.474680708043916. 98186 papers are involved from count number(s) 1."
TAS,6,361048,51579,2,15, A,DUDLEY,Todd,4,1,3312,0.474680708043916000000000000,,,0,""
TAS,6,361048,51579,2,16, A,LOCKWOOD,Daria,3,1,147,0.474680708043916000000000000,,,0,"URQUHART ,A has 37335 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.419900128213779. 88914 papers are involved from count number(s) 1."
TAS,6,361048,51579,2,17, B,MAV,Steve,13,6,13539,0.474680708043916000000000000,,,0,"URQUHART ,A has 37335 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.419900128213779. 88914 papers are involved from count number(s) 1."
TAS,6,361048,51579,2,18, B,BUTTON,Norelle,0,0,480,0.000000000000000000000000000,,,0,"URQUHART ,A has 37335 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.419900128213779. 88914 papers are involved from count number(s) 1."
TAS,6,361048,51579,2,19, C,DAVIS,Ivan,10,4,4797,0.474680708043916000000000000,,,0,"URQUHART ,A has 37335 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.419900128213779. 88914 papers are involved from count number(s) 1."
TAS,6,361048,51579,2,20, C,THOMAS-WURTH,Virginia,1,0,145,0.474680708043916000000000000,,,0,"URQUHART ,A has 37335 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.419900128213779. 88914 papers are involved from count number(s) 1."
TAS,6,361048,51579,2,21, D,URQUHART,Anne,0,0,88914,0.000000000000000000000000000,Elected,,2,"URQUHART ,A has 37335 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.419900128213779. 88914 papers are involved from count number(s) 1."
TAS,6,361048,51579,2,22, D,POLLEY,Helen,62,29,4058,0.474680708043916000000000000,,,0,"URQUHART ,A has 37335 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.419900128213779. 88914 papers are involved from count number(s) 1."
TAS,6,361048,51579,2,23, D,RAINBIRD,Kate,11,5,2111,0.474680708043916000000000000,,,0,"URQUHART ,A has 37335 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.419900128213779. 88914 papers are involved from count number(s) 1."
TAS,6,361048,51579,2,24, D,HULME,Daniel,16,7,1182,0.474680708043916000000000000,,,0,"URQUHART ,A has 37335 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.419900128213779. 88914 papers are involved from count number(s) 1."
TAS,6,361048,51579,2,25, D,ROBERTS,Wayne,6,2,536,0.474680708043916000000000000,,,0,"URQUHART ,A has 37335 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.419900128213779. 88914 papers are involved from count number(s) 1."
TAS,6,361048,51579,2,26, D,GOURLAY,Chris,7,3,859,0.474680708043916000000000000,,,0,"URQUHART ,A has 37335 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.419900128213779. 88914 papers are involved from count number(s) 1."
TAS,6,361048,51579,2,27, E,OWEN,Matt,11,5,10848,0.474680708043916000000000000,,,0,"URQUHART ,A has 37335 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.419900128213779. 88914 papers are involved from count number(s) 1."
TAS,6,361048,51579,2,28, E,FITZGIBBON,Oliver,2,0,99,0.474680708043916000000000000,,,0,"URQUHART ,A has 37335 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.419900128213779. 88914 papers are involved from count number(s) 1."
TAS,6,361048,51579,2,29, F,WILLIAMS,Ray,17,8,6606,0.474680708043916000000000000,,,0,"URQUHART ,A has 37335 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.419900128213779. 88914 papers are involved from count number(s) 1."
TAS,6,361048,51579,2,30, F,DI FALCO,Carlo,2,0,136,0.474680708043916000000000000,,,0,"URQUHART ,A has 37335 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.419900128213779. 88914 papers are involved from count number(s) 1."
TAS,6,361048,51579,2,31, F,JONES,Brenton Ronald,2,0,110,0.474680708043916000000000000,,,0,"URQUHART ,A has 37335 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.419900128213779. 88914 papers are involved from count number(s) 1."
TAS,6,361048,51579,2,32, G,BROOMHALL,Ray,2,0,561,0.474680708043916000000000000,,,0,"URQUHART ,A has 37335 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.419900128213779. 88914 papers are involved from count number(s) 1."
TAS,6,361048,51579,2,33, G,STRINGER,Justin,0,0,62,0.000000000000000000000000000,,,0,"URQUHART ,A has 37335 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.419900128213779. 88914 papers are involved from count number(s) 1."
TAS,6,361048,51579,2,34, H,MINSHULL,Leanne,23,10,4894,0.474680708043916000000000000,,,0,"URQUHART ,A has 37335 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.419900128213779. 88914 papers are involved from count number(s) 1."
TAS,6,361048,51579,2,35, H,POULTON,Linda,4,1,203,0.474680708043916000000000000,,,0,"URQUHART ,A has 37335 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.419900128213779. 88914 papers are involved from count number(s) 1."
TAS,6,361048,51579,2,36, H,VAN RAAY,Lara,0,0,130,0.000000000000000000000000000,,,0,"URQUHART ,A has 37335 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.419900128213779. 88914 papers are involved from count number(s) 1."
TAS,6,361048,51579,2,37, I,WHISH-WILSON,Peter,0,0,53741,0.000000000000000000000000000,Elected,,3,"URQUHART ,A has 37335 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.419900128213779. 88914 papers are involved from count number(s) 1."
TAS,6,361048,51579,2,38, I,BLEYER,Vanessa,15,7,1239,0.474680708043916000000000000,,,0,"URQUHART ,A has 37335 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.419900128213779. 88914 papers are involved from count number(s) 1."
TAS,6,361048,51579,2,39, I,BADGER,Tabatha,10,4,930,0.474680708043916000000000000,,,0,"URQUHART ,A has 37335 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.419900128213779. 88914 papers are involved from count number(s) 1."
TAS,6,361048,51579,2,40, J,FIELD,Topher,58,27,6836,0.474680708043916000000000000,,,0,"URQUHART ,A has 37335 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.419900128213779. 88914 papers are involved from count number(s) 1."
TAS,6,361048,51579,2,41, J,CROFT,Chris,10,4,108,0.474680708043916000000000000,,,0,"URQUHART ,A has 37335 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.419900128213779. 88914 papers are involved from count number(s) 1."
TAS,6,361048,51579,2,42, K,ADAMS,Diana,39,18,5706,0.474680708043916000000000000,,,0,"URQUHART ,A has 37335 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.419900128213779. 88914 papers are involved from count number(s) 1."
TAS,6,361048,51579,2,43, K,HENNESSY,Alan,8,3,177,0.474680708043916000000000000,,,0,"URQUHART ,A has 37335 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.419900128213779. 88914 papers are involved from count number(s) 1."
TAS,6,361048,51579,2,44, L,DUNIAM,Jonno,-98186,-46607,51579,0.474680708043916000000000000,Elected,,1,"URQUHART ,A has 37335 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.419900128213779. 88914 papers are involved from count number(s) 1."
TAS,6,361048,51579,2,45, L,ASKEW,Wendy,96262,45693,47687,0.474680708043916000000000000,,,0,"URQUHART ,A has 37335 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.419900128213779. 88914 papers are involved from count number(s) 1."
TAS,6,361048,51579,2,46, L,ABETZ,Eric,1411,669,16083,0.474680708043916000000000000,,,0,"URQUHART ,A has 37335 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.419900128213779. 88914 papers are involved from count number(s) 1."
TAS,6,361048,51579,2,47, M,TYRRELL,Tammy,113,53,29565,0.474680708043916000000000000,,,0,"URQUHART ,A has 37335 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.419900128213779. 88914 papers are involved from count number(s) 1."
TAS,6,361048,51579,2,48, M,GROAT,Sarah,13,6,215,0.474680708043916000000000000,,,0,"URQUHART ,A has 37335 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.419900128213779. 88914 papers are involved from count number(s) 1."
TAS,6,361048,51579,2,49, M,LAMBIE,Tom,33,15,1497,0.474680708043916000000000000,,,0,"URQUHART ,A has 37335 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.419900128213779. 88914 papers are involved from count number(s) 1."
TAS,6,361048,51579,2,50, N,KERSHAW,Lynne,9,4,1062,0.474680708043916000000000000,,,0,"URQUHART ,A has 37335 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.419900128213779. 88914 papers are involved from count number(s) 1."
TAS,6,361048,51579,2,51, N,PICKERING,Matthew,2,0,41,0.474680708043916000000000000,,,0,"URQUHART ,A has 37335 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.419900128213779. 88914 papers are involved from count number(s) 1."
TAS,6,361048,51579,2,52,UG,CROTHERS,Steve,7,3,485,0.474680708043916000000000000,,,0,"URQUHART ,A has 37335 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.419900128213779. 88914 papers are involved from count number(s) 1."
TAS,6,361048,51579,2,53,UG,EDWARDS,Fenella,0,0,349,0.000000000000000000000000000,,,0,"URQUHART ,A has 37335 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.419900128213779. 88914 papers are involved from count number(s) 1."
TAS,6,361048,51579,2,1001, ,Exhausted,,0,0,0,0.474680708043916000000000000,,,0,"URQUHART ,A has 37335 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.419900128213779. 88914 papers are involved from count number(s) 1."
TAS,6,361048,51579,2,1002, ,Gain/Loss,,0,19,19,0.000000000000000000000000000,,,0,"URQUHART ,A has 37335 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.419900128213779. 88914 papers are involved from count number(s) 1."
TAS,6,361048,51579,3,15, A,DUDLEY,Todd,13,5,3317,0.419900128213779000000000000,,,0,""
TAS,6,361048,51579,3,16, A,LOCKWOOD,Daria,0,0,147,0.000000000000000000000000000,,,0,"WHISH-WILSON ,P has 2162 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.040229991998660. 53741 papers are involved from count number(s) 1."
TAS,6,361048,51579,3,17, B,MAV,Steve,27,11,13550,0.419900128213779000000000000,,,0,"WHISH-WILSON ,P has 2162 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.040229991998660. 53741 papers are involved from count number(s) 1."
TAS,6,361048,51579,3,18, B,BUTTON,Norelle,0,0,480,0.000000000000000000000000000,,,0,"WHISH-WILSON ,P has 2162 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.040229991998660. 53741 papers are involved from count number(s) 1."
TAS,6,361048,51579,3,19, C,DAVIS,Ivan,32,13,4810,0.419900128213779000000000000,,,0,"WHISH-WILSON ,P has 2162 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.040229991998660. 53741 papers are involved from count number(s) 1."
TAS,6,361048,51579,3,20, C,THOMAS-WURTH,Virginia,3,1,146,0.419900128213779000000000000,,,0,"WHISH-WILSON ,P has 2162 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.040229991998660. 53741 papers are involved from count number(s) 1."
TAS,6,361048,51579,3,21, D,URQUHART,Anne,-88914,-37335,51579,0.419900128213779000000000000,Elected,,2,"WHISH-WILSON ,P has 2162 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.040229991998660. 53741 papers are involved from count number(s) 1."
TAS,6,361048,51579,3,22, D,POLLEY,Helen,86906,36491,40549,0.419900128213779000000000000,,,0,"WHISH-WILSON ,P has 2162 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.040229991998660. 53741 papers are involved from count number(s) 1."
TAS,6,361048,51579,3,23, D,RAINBIRD,Kate,822,345,2456,0.419900128213779000000000000,,,0,"WHISH-WILSON ,P has 2162 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.040229991998660. 53741 papers are involved from count number(s) 1."
TAS,6,361048,51579,3,24, D,HULME,Daniel,226,94,1276,0.419900128213779000000000000,,,0,"WHISH-WILSON ,P has 2162 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.040229991998660. 53741 papers are involved from count number(s) 1."
TAS,6,361048,51579,3,25, D,ROBERTS,Wayne,147,61,597,0.419900128213779000000000000,,,0,"WHISH-WILSON ,P has 2162 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.040229991998660. 53741 papers are involved from count number(s) 1."
TAS,6,361048,51579,3,26, D,GOURLAY,Chris,177,74,933,0.419900128213779000000000000,,,0,"WHISH-WILSON ,P has 2162 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.040229991998660. 53741 papers are involved from count number(s) 1."
TAS,6,361048,51579,3,27, E,OWEN,Matt,64,26,10874,0.419900128213779000000000000,,,0,"WHISH-WILSON ,P has 2162 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.040229991998660. 53741 papers are involved from count number(s) 1."
TAS,6,361048,51579,3,28, E,FITZGIBBON,Oliver,10,4,103,0.419900128213779000000000000,,,0,"WHISH-WILSON ,P has 2162 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.040229991998660. 53741 papers are involved from count number(s) 1."
TAS,6,361048,51579,3,29, F,WILLIAMS,Ray,24,10,6616,0.419900128213779000000000000,,,0,"WHISH-WILSON ,P has 2162 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.040229991998660. 53741 papers are involved from count number(s) 1."
TAS,6,361048,51579,3,30, F,DI FALCO,Carlo,2,0,136,0.419900128213779000000000000,,,0,"WHISH-WILSON ,P has 2162 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.040229991998660. 53741 papers are involved from count number(s) 1."
TAS,6,361048,51579,3,31, F,JONES,Brenton Ronald,3,1,111,0.419900128213779000000000000,,,0,"WHISH-WILSON ,P has 2162 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.040229991998660. 53741 papers are involved from count number(s) 1."
TAS,6,361048,51579,3,32, G,BROOMHALL,Ray,7,2,563,0.419900128213779000000000000,,,0,"WHISH-WILSON ,P has 2162 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.040229991998660. 53741 papers are involved from count number(s) 1."
TAS,6,361048,51579,3,33, G,STRINGER,Justin,3,1,63,0.419900128213779000000000000,,,0,"WHISH-WILSON ,P has 2162 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.040229991998660. 53741 papers are involved from count number(s) 1."
TAS,6,361048,51579,3,34, H,MINSHULL,Leanne,47,19,4913,0.419900128213779000000000000,,,0,"WHISH-WILSON ,P has 2162 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.040229991998660. 53741 papers are involved from count number(s) 1."
TAS,6,361048,51579,3,35, H,POULTON,Linda,4,1,204,0.419900128213779000000000000,,,0,"WHISH-WILSON ,P has 2162 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.040229991998660. 53741 papers are involved from count number(s) 1."
TAS,6,361048,51579,3,36, H,VAN RAAY,Lara,1,0,130,0.419900128213779000000000000,,,0,"WHISH-WILSON ,P has 2162 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.040229991998660. 53741 papers are involved from count number(s) 1."
TAS,6,361048,51579,3,37, I,WHISH-WILSON,Peter,0,0,53741,0.000000000000000000000000000,Elected,,3,"WHISH-WILSON ,P has 2162 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.040229991998660. 53741 papers are involved from count number(s) 1."
TAS,6,361048,51579,3,38, I,BLEYER,Vanessa,70,29,1268,0.419900128213779000000000000,,,0,"WHISH-WILSON ,P has 2162 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.040229991998660. 53741 papers are involved from count number(s) 1."
TAS,6,361048,51579,3,39, I,BADGER,Tabatha,2,0,930,0.419900128213779000000000000,,,0,"WHISH-WILSON ,P has 2162 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.040229991998660. 53741 papers are involved from count number(s) 1."
TAS,6,361048,51579,3,40, J,FIELD,Topher,10,4,6840,0.419900128213779000000000000,,,0,"WHISH-WILSON ,P has 2162 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.040229991998660. 53741 papers are involved from count number(s) 1."
TAS,6,361048,51579,3,41, J,CROFT,Chris,1,0,108,0.419900128213779000000000000,,,0,"WHISH-WILSON ,P has 2162 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.040229991998660. 53741 papers are involved from count number(s) 1."
TAS,6,361048,51579,3,42, K,ADAMS,Diana,4,1,5707,0.419900128213779000000000000,,,0,"WHISH-WILSON ,P has 2162 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.040229991998660. 53741 papers are involved from count number(s) 1."
TAS,6,361048,51579,3,43, K,HENNESSY,Alan,1,0,177,0.419900128213779000000000000,,,0,"WHISH-WILSON ,P has 2162 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.040229991998660. 53741 papers are involved from count number(s) 1."
TAS,6,361048,51579,3,44, L,DUNIAM,Jonno,0,0,51579,0.000000000000000000000000000,Elected,,1,"WHISH-WILSON ,P has 2162 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.040229991998660. 53741 papers are involved from count number(s) 1."
TAS,6,361048,51579,3,45, L,ASKEW,Wendy,28,11,47698,0.419900128213779000000000000,,,0,"WHISH-WILSON ,P has 2162 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.040229991998660. 53741 papers are involved from count number(s) 1."
TAS,6,361048,51579,3,46, L,ABETZ,Eric,49,20,16103,0.419900128213779000000000000,,,0,"WHISH-WILSON ,P has 2162 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.040229991998660. 53741 papers are involved from count number(s) 1."
