State,No Of Vacancies,Total Formal Papers,Quota,Count,Ballot Position,Ticket,Surname,GivenNm,Papers,VoteTransferred,ProgressiveVoteTotal,Transfer Value,Status,Changed,Order Elected,Comment
TAS,6,351988,50285,1,30, F,TURNER,Isobel Bertoz,107,107,107,1.000000000000000000000000000,,,0,"COLBECK ,R has 56292 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.528181502575602. 106577 papers are involved from count number(s) 1."
TAS,6,351988,50285,1,31, G,WILLIAMS,Ray,313,313,313,1.000000000000000000000000000,,,0,"COLBECK ,R has 56292 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.528181502575602. 106577 papers are involved from count number(s) 1."
TAS,6,351988,50285,1,32, G,KUCINA,Steve,16,16,16,1.000000000000000000000000000,,,0,"COLBECK ,R has 56292 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.528181502575602. 106577 papers are involved from count number(s) 1."
TAS,6,351988,50285,1,33, H,MEAD,Clinton,2360,2360,2360,1.000000000000000000000000000,,,0,"COLBECK ,R has 56292 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.528181502575602. 106577 papers are involved from count number(s) 1."
TAS,6,351988,50285,1,34, H,RABEY,Matthew,40,40,40,1.000000000000000000000000000,,,0,"COLBECK ,R has 56292 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.528181502575602. 106577 papers are involved from count number(s) 1."
TAS,6,351988,50285,1,35, I,BROWN,Carol,83829,83829,83829,1.000000000000000000000000000,Elected,True,2,"COLBECK ,R has 56292 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.528181502575602. 106577 papers are involved from count number(s) 1."
TAS,6,351988,50285,1,36, I,BILYK,Catryna,1588,1588,1588,1.000000000000000000000000000,,,0,"COLBECK ,R has 56292 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.528181502575602. 106577 papers are involved from count number(s) 1."
TAS,6,351988,50285,1,37, I,SHORT,John,1217,1217,1217,1.000000000000000000000000000,,,0,"COLBECK ,R has 56292 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.528181502575602. 106577 papers are involved from count number(s) 1."
TAS,6,351988,50285,1,38, I,SINGH,Lisa,19984,19984,19984,1.000000000000000000000000000,,,0,"COLBECK ,R has 56292 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.528181502575602. 106577 papers are involved from count number(s) 1."
TAS,6,351988,50285,1,39, I,ROBERTS,Wayne,366,366,366,1.000000000000000000000000000,,,0,"COLBECK ,R has 56292 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.528181502575602. 106577 papers are involved from count number(s) 1."
TAS,6,351988,50285,1,40, I,FLANAGAN,Robert,686,686,686,1.000000000000000000000000000,,,0,"COLBECK ,R has 56292 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.528181502575602. 106577 papers are involved from count number(s) 1."
TAS,6,351988,50285,1,41, J,STEPHEN,Matthew,11803,11803,11803,1.000000000000000000000000000,,,0,"COLBECK ,R has 56292 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.528181502575602. 106577 papers are involved from count number(s) 1."
TAS,6,351988,50285,1,42, J,LAMBERT,Adam,356,356,356,1.000000000000000000000000000,,,0,"COLBECK ,R has 56292 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.528181502575602. 106577 papers are involved from count number(s) 1."
TAS,6,351988,50285,1,43, K,JONES,Michael,1451,1451,1451,1.000000000000000000000000000,,,0,"COLBECK ,R has 56292 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.528181502575602. 106577 papers are involved from count number(s) 1."
TAS,6,351988,50285,1,44, K,FALZON,Frank,77,77,77,1.000000000000000000000000000,,,0,"COLBECK ,R has 56292 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.528181502575602. 106577 papers are involved from count number(s) 1."
TAS,6,351988,50285,1,45, L,LAMBIE,Jacqui,31292,31292,31292,1.000000000000000000000000000,,,0,"COLBECK ,R has 56292 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.528181502575602. 106577 papers are involved from count number(s) 1."
TAS,6,351988,50285,1,46, L,WILLIAMS,Glynn,39,39,39,1.000000000000000000000000000,,,0,"COLBECK ,R has 56292 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.528181502575602. 106577 papers are involved from count number(s) 1."
TAS,6,351988,50285,1,47, L,REYNOLDS,Chris,52,52,52,1.000000000000000000000000000,,,0,"COLBECK ,R has 56292 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.528181502575602. 106577 papers are involved from count number(s) 1."
TAS,6,351988,50285,1,48, M,INFORMAL,Alfred,4012,4012,4012,1.000000000000000000000000000,,,0,"COLBECK ,R has 56292 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.528181502575602. 106577 papers are involved from count number(s) 1."
TAS,6,351988,50285,1,49, M,OWEN,Matt,129,129,129,1.000000000000000000000000000,,,0,"COLBECK ,R has 56292 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.528181502575602. 106577 papers are involved from count number(s) 1."
TAS,6,351988,50285,1,50, N,MORGAN,Kevin,9078,9078,9078,1.000000000000000000000000000,,,0,"COLBECK ,R has 56292 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.528181502575602. 106577 papers are involved from count number(s) 1."
TAS,6,351988,50285,1,51, N,WILLIAMS,David,138,138,138,1.000000000000000000000000000,,,0,"COLBECK ,R has 56292 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.528181502575602. 106577 papers are involved from count number(s) 1."
TAS,6,351988,50285,1,52, N,GUNNIS,Craig,65,65,65,1.000000000000000000000000000,,,0,"COLBECK ,R has 56292 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.528181502575602. 106577 papers are involved from count number(s) 1."
TAS,6,351988,50285,1,53, O,GARLAND,Craig,3475,3475,3475,1.000000000000000000000000000,,,0,"COLBECK ,R has 56292 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.528181502575602. 106577 papers are involved from count number(s) 1."
TAS,6,351988,50285,1,54, O,DUNCAN,Mark,174,174,174,1.000000000000000000000000000,,,0,"COLBECK ,R has 56292 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.528181502575602. 106577 papers are involved from count number(s) 1."
TAS,6,351988,50285,1,55, P,BYFIELD,Rebecca Anthea,5971,5971,5971,1.000000000000000000000000000,,,0,"COLBECK ,R has 56292 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.528181502575602. 106577 papers are involved from count number(s) 1."
TAS,6,351988,50285,1,56, P,SWANSON,Kim,162,162,162,1.000000000000000000000000000,,,0,"COLBECK ,R has 56292 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.528181502575602. 106577 papers are involved from count number(s) 1."
TAS,6,351988,50285,1,57,UG,BECK,Greg,408,408,408,1.000000000000000000000000000,,,0,"COLBECK ,R has 56292 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.528181502575602. 106577 papers are involved from count number(s) 1."
TAS,6,351988,50285,1,58,UG,MAV,Steve,3579,3579,3579,1.000000000000000000000000000,,,0,"COLBECK ,R has 56292 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.528181502575602. 106577 papers are involved from count number(s) 1."
TAS,6,351988,50285,1,59,UG,FLANNERY,Francis,83,83,83,1.000000000000000000000000000,,,0,"COLBECK ,R has 56292 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.528181502575602. 106577 papers are involved from count number(s) 1."
TAS,6,351988,50285,1,60,UG,STREET,Karen,112,112,112,1.000000000000000000000000000,,,0,"COLBECK ,R has 56292 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.528181502575602. 106577 papers are involved from count number(s) 1."
TAS,6,351988,50285,1,1001, ,Exhausted,,0,0,0,1.000000000000000000000000000,,,0,"COLBECK ,R has 56292 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.528181502575602. 106577 papers are involved from count number(s) 1."
TAS,6,351988,50285,1,1002, ,Gain/Loss,,0,0,0,0.000000000000000000000000000,,,0,"COLBECK ,R has 56292 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.528181502575602. 106577 papers are involved from count number(s) 1."
TAS,6,351988,50285,2,17, A,STRINGER,Justin,28,14,3709,0.528181502575602000000000000,,,0,""
TAS,6,351988,50285,2,18, A,FRAME,Nigel,5,2,129,0.528181502575602000000000000,,,0,"BROWN ,C has 33544 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.400147920170823. 83829 papers are involved from count number(s) 1."
TAS,6,351988,50285,2,19, B,MARTIN,Steve,356,188,4169,0.528181502575602000000000000,,,0,"BROWN ,C has 33544 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.400147920170823. 83829 papers are involved from count number(s) 1."
TAS,6,351988,50285,2,20, B,HILDITCH,Wendy,14,7,67,0.528181502575602000000000000,,,0,"BROWN ,C has 33544 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.400147920170823. 83829 papers are involved from count number(s) 1."
TAS,6,351988,50285,2,21, C,DUDLEY,Todd William,10,5,1725,0.528181502575602000000000000,,,0,"BROWN ,C has 33544 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.400147920170823. 83829 papers are involved from count number(s) 1."
TAS,6,351988,50285,2,22, C,MACLAY,Christopher Brian,3,1,64,0.528181502575602000000000000,,,0,"BROWN ,C has 33544 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.400147920170823. 83829 papers are involved from count number(s) 1."
TAS,6,351988,50285,2,23, D,McKIM,Nick,134,70,43282,0.528181502575602000000000000,,,0,"BROWN ,C has 33544 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.400147920170823. 83829 papers are involved from count number(s) 1."
TAS,6,351988,50285,2,24, D,HUTCHINSON,Helen,9,4,669,0.528181502575602000000000000,,,0,"BROWN ,C has 33544 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.400147920170823. 83829 papers are involved from count number(s) 1."
TAS,6,351988,50285,2,25, D,MARSH,Simone,1,0,359,0.528181502575602000000000000,,,0,"BROWN ,C has 33544 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.400147920170823. 83829 papers are involved from count number(s) 1."
TAS,6,351988,50285,2,26, E,COLBECK,Richard,-106577,-56292,50285,0.528181502575602000000000000,Elected,,1,"BROWN ,C has 33544 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.400147920170823. 83829 papers are involved from count number(s) 1."
TAS,6,351988,50285,2,27, E,CHANDLER,Claire,102823,54309,55996,0.528181502575602000000000000,Elected,True,3,"BROWN ,C has 33544 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.400147920170823. 83829 papers are involved from count number(s) 1."
TAS,6,351988,50285,2,28, E,DENISON,Tanya,2111,1114,3580,0.528181502575602000000000000,,,0,"BROWN ,C has 33544 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.400147920170823. 83829 papers are involved from count number(s) 1."
TAS,6,351988,50285,2,29, F,BEVIS,Karen Louise,32,16,4430,0.528181502575602000000000000,,,0,"BROWN ,C has 33544 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.400147920170823. 83829 papers are involved from count number(s) 1."
TAS,6,351988,50285,2,30, F,TURNER,Isobel Bertoz,5,2,109,0.528181502575602000000000000,,,0,"BROWN ,C has 33544 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.400147920170823. 83829 papers are involved from count number(s) 1."
TAS,6,351988,50285,2,31, G,WILLIAMS,Ray,11,5,318,0.528181502575602000000000000,,,0,"BROWN ,C has 33544 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.400147920170823. 83829 papers are involved from count number(s) 1."
TAS,6,351988,50285,2,32, G,KUCINA,Steve,5,2,18,0.528181502575602000000000000,,,0,"BROWN ,C has 33544 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.400147920170823. 83829 papers are involved from count number(s) 1."
TAS,6,351988,50285,2,33, H,MEAD,Clinton,64,33,2393,0.528181502575602000000000000,,,0,"BROWN ,C has 33544 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.400147920170823. 83829 papers are involved from count number(s) 1."
TAS,6,351988,50285,2,34, H,RABEY,Matthew,10,5,45,0.528181502575602000000000000,,,0,"BROWN ,C has 33544 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.400147920170823. 83829 papers are involved from count number(s) 1."
TAS,6,351988,50285,2,35, I,BROWN,Carol,0,0,83829,0.000000000000000000000000000,Elected,,2,"BROWN ,C has 33544 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.400147920170823. 83829 papers are involved from count number(s) 1."
TAS,6,351988,50285,2,36, I,BILYK,Catryna,32,16,1604,0.528181502575602000000000000,,,0,"BROWN ,C has 33544 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.400147920170823. 83829 papers are involved from count number(s) 1."
TAS,6,351988,50285,2,37, I,SHORT,John,14,7,1224,0.528181502575602000000000000,,,0,"BROWN ,C has 33544 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.400147920170823. 83829 papers are involved from count number(s) 1."
TAS,6,351988,50285,2,38, I,SINGH,Lisa,290,153,20137,0.528181502575602000000000000,,,0,"BROWN ,C has 33544 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.400147920170823. 83829 papers are involved from count number(s) 1."
TAS,6,351988,50285,2,39, I,ROBERTS,Wayne,5,2,368,0.528181502575602000000000000,,,0,"BROWN ,C has 33544 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.400147920170823. 83829 papers are involved from count number(s) 1."
TAS,6,351988,50285,2,40, I,FLANAGAN,Robert,9,4,690,0.528181502575602000000000000,,,0,"BROWN ,C has 33544 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.400147920170823. 83829 papers are involved from count number(s) 1."
TAS,6,351988,50285,2,41, J,STEPHEN,Matthew,51,26,11829,0.528181502575602000000000000,,,0,"BROWN ,C has 33544 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.400147920170823. 83829 papers are involved from count number(s) 1."
TAS,6,351988,50285,2,42, J,LAMBERT,Adam,6,3,359,0.528181502575602000000000000,,,0,"BROWN ,C has 33544 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.400147920170823. 83829 papers are involved from count number(s) 1."
TAS,6,351988,50285,2,43, K,JONES,Michael,6,3,1454,0.528181502575602000000000000,,,0,"BROWN ,C has 33544 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.400147920170823. 83829 papers are involved from count number(s) 1."
TAS,6,351988,50285,2,44, K,FALZON,Frank,2,1,78,0.528181502575602000000000000,,,0,"BROWN ,C has 33544 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.400147920170823. 83829 papers are involved from count number(s) 1."
TAS,6,351988,50285,2,45, L,LAMBIE,Jacqui,372,196,31488,0.528181502575602000000000000,,,0,"BROWN ,C has 33544 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.400147920170823. 83829 papers are involved from count number(s) 1."
TAS,6,351988,50285,2,46, L,WILLIAMS,Glynn,4,2,41,0.528181502575602000000000000,,,0,"BROWN ,C has 33544 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.400147920170823. 83829 papers are involved from count number(s) 1."
TAS,6,351988,50285,2,47, L,REYNOLDS,Chris,1,0,52,0.528181502575602000000000000,,,0,"BROWN ,C has 33544 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.400147920170823. 83829 papers are involved from count number(s) 1."
TAS,6,351988,50285,2,48, M,INFORMAL,Alfred,2,1,4013,0.528181502575602000000000000,,,0,"BROWN ,C has 33544 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.400147920170823. 83829 papers are involved from count number(s) 1."
TAS,6,351988,50285,2,49, M,OWEN,Matt,1,0,129,0.528181502575602000000000000,,,0,"BROWN ,C has 33544 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.400147920170823. 83829 papers are involved from count number(s) 1."
TAS,6,351988,50285,2,50, N,MORGAN,Kevin,52,27,9105,0.528181502575602000000000000,,,0,"BROWN ,C has 33544 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.400147920170823. 83829 papers are involved from count number(s) 1."
TAS,6,351988,50285,2,51, N,WILLIAMS,David,4,2,140,0.528181502575602000000000000,,,0,"BROWN ,C has 33544 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.400147920170823. 83829 papers are involved from count number(s) 1."
TAS,6,351988,50285,2,52, N,GUNNIS,Craig,2,1,66,0.528181502575602000000000000,,,0,"BROWN ,C has 33544 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.400147920170823. 83829 papers are involved from count number(s) 1."
TAS,6,351988,50285,2,53, O,GARLAND,Craig,39,20,3495,0.528181502575602000000000000,,,0,"BROWN ,C has 33544 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.400147920170823. 83829 papers are involved from count number(s) 1."
TAS,6,351988,50285,2,54, O,DUNCAN,Mark,2,1,175,0.528181502575602000000000000,,,0,"BROWN ,C has 33544 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.400147920170823. 83829 papers are involved from count number(s) 1."
TAS,6,351988,50285,2,55, P,BYFIELD,Rebecca Anthea,19,10,5981,0.528181502575602000000000000,,,0,"BROWN ,C has 33544 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.400147920170823. 83829 papers are involved from count number(s) 1."
TAS,6,351988,50285,2,56, P,SWANSON,Kim,2,1,163,0.528181502575602000000000000,,,0,"BROWN ,C has 33544 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.400147920170823. 83829 papers are involved from count number(s) 1."
TAS,6,351988,50285,2,57,UG,BECK,Greg,9,4,412,0.528181502575602000000000000,,,0,"BROWN ,C has 33544 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.400147920170823. 83829 papers are involved from count number(s) 1."
TAS,6,351988,50285,2,58,UG,MAV,Steve,30,15,3594,0.528181502575602000000000000,,,0,"BROWN ,C has 33544 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.400147920170823. 83829 papers are involved from count number(s) 1."
TAS,6,351988,50285,2,59,UG,FLANNERY,Francis,0,0,83,0.000000000000000000000000000,,,0,"BROWN ,C has 33544 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.400147920170823. 83829 papers are involved from count number(s) 1."
TAS,6,351988,50285,2,60,UG,STREET,Karen,2,1,113,0.528181502575602000000000000,,,0,"BROWN ,C has 33544 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.400147920170823. 83829 papers are involved from count number(s) 1."
TAS,6,351988,50285,2,1001, ,Exhausted,,0,0,0,0.528181502575602000000000000,,,0,"BROWN ,C has 33544 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.400147920170823. 83829 papers are involved from count number(s) 1."
TAS,6,351988,50285,2,1002, ,Gain/Loss,,0,19,19,0.000000000000000000000000000,,,0,"BROWN ,C has 33544 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.400147920170823. 83829 papers are involved from count number(s) 1."
TAS,6,351988,50285,3,17, A,STRINGER,Justin,4,1,3710,0.400147920170823000000000000,,,0,""
TAS,6,351988,50285,3,18, A,FRAME,Nigel,0,0,129,0.000000000000000000000000000,,,0,"CHANDLER ,C has 5711 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.054645488470002. 104510 papers are involved from count number(s) 1,2."
TAS,6,351988,50285,3,19, B,MARTIN,Steve,10,4,4173,0.400147920170823000000000000,,,0,"CHANDLER ,C has 5711 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.054645488470002. 104510 papers are involved from count number(s) 1,2."
TAS,6,351988,50285,3,20, B,HILDITCH,Wendy,3,1,68,0.400147920170823000000000000,,,0,"CHANDLER ,C has 5711 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.054645488470002. 104510 papers are involved from count number(s) 1,2."
TAS,6,351988,50285,3,21, C,DUDLEY,Todd William,2,0,1725,0.400147920170823000000000000,,,0,"CHANDLER ,C has 5711 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.054645488470002. 104510 papers are involved from count number(s) 1,2."
TAS,6,351988,50285,3,22, C,MACLAY,Christopher Brian,2,0,64,0.400147920170823000000000000,,,0,"CHANDLER ,C has 5711 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.054645488470002. 104510 papers are involved from count number(s) 1,2."
TAS,6,351988,50285,3,23, D,McKIM,Nick,159,63,43345,0.400147920170823000000000000,,,0,"CHANDLER ,C has 5711 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.054645488470002. 104510 papers are involved from count number(s) 1,2."
TAS,6,351988,50285,3,24, D,HUTCHINSON,Helen,11,4,673,0.400147920170823000000000000,,,0,"CHANDLER ,C has 5711 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.054645488470002. 104510 papers are involved from count number(s) 1,2."
TAS,6,351988,50285,3,25, D,MARSH,Simone,3,1,360,0.400147920170823000000000000,,,0,"CHANDLER ,C has 5711 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.054645488470002. 104510 papers are involved from count number(s) 1,2."
TAS,6,351988,50285,3,26, E,COLBECK,Richard,0,0,50285,0.000000000000000000000000000,Elected,,1,"CHANDLER ,C has 5711 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.054645488470002. 104510 papers are involved from count number(s) 1,2."
TAS,6,351988,50285,3,27, E,CHANDLER,Claire,0,0,55996,0.000000000000000000000000000,Elected,,3,"CHANDLER ,C has 5711 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.054645488470002. 104510 papers are involved from count number(s) 1,2."
TAS,6,351988,50285,3,28, E,DENISON,Tanya,12,4,3584,0.400147920170823000000000000,,,0,"CHANDLER ,C has 5711 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.054645488470002. 104510 papers are involved from count number(s) 1,2."
TAS,6,351988,50285,3,29, F,BEVIS,Karen Louise,16,6,4436,0.400147920170823000000000000,,,0,"CHANDLER ,C has 5711 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.054645488470002. 104510 papers are involved from count number(s) 1,2."
TAS,6,351988,50285,3,30, F,TURNER,Isobel Bertoz,0,0,109,0.000000000000000000000000000,,,0,"CHANDLER ,C has 5711 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.054645488470002. 104510 papers are involved from count number(s) 1,2."
TAS,6,351988,50285,3,31, G,WILLIAMS,Ray,11,4,322,0.400147920170823000000000000,,,0,"CHANDLER ,C has 5711 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.054645488470002. 104510 papers are involved from count number(s) 1,2."
TAS,6,351988,50285,3,32, G,KUCINA,Steve,2,0,18,0.400147920170823000000000000,,,0,"CHANDLER ,C has 5711 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.054645488470002. 104510 papers are involved from count number(s) 1,2."
TAS,6,351988,50285,3,33, H,MEAD,Clinton,8,3,2396,0.400147920170823000000000000,,,0,"CHANDLER ,C has 5711 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.054645488470002. 104510 papers are involved from count number(s) 1,2."
TAS,6,351988,50285,3,34, H,RABEY,Matthew,8,3,48,0.400147920170823000000000000,,,0,"CHANDLER ,C has 5711 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.054645488470002. 104510 papers are involved from count number(s) 1,2."
TAS,6,351988,50285,3,35, I,BROWN,Carol,-83829,-33544,50285,0.400147920170823000000000000,Elected,,2,"CHANDLER ,C has 5711 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.054645488470002. 104510 papers are involved from count number(s) 1,2."
TAS,6,351988,50285,3,36, I,BILYK,Catryna,82012,32816,34420,0.400147920170823000000000000,,,0,"CHANDLER ,C has 5711 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.054645488470002. 104510 papers are involved from count number(s) 1,2."
TAS,6,351988,50285,3,37, I,SHORT,John,426,170,1394,0.400147920170823000000000000,,,0,"CHANDLER ,C has 5711 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.054645488470002. 104510 papers are involved from count number(s) 1,2."
TAS,6,351988,50285,3,38, I,SINGH,Lisa,739,295,20432,0.400147920170823000000000000,,,0,"CHANDLER ,C has 5711 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.054645488470002. 104510 papers are involved from count number(s) 1,2."
TAS,6,351988,50285,3,39, I,ROBERTS,Wayne,75,30,398,0.400147920170823000000000000,,,0,"CHANDLER ,C has 5711 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.054645488470002. 104510 papers are involved from count number(s) 1,2."
