2013 Federal Election Senate First Preferences By Polling Place for Division 232 [Event:17496 Phase:FinalResults Generated:2014-10-28T11:24:37 Cycle:570ee0da-3d7a-4f7e-8aa1-3c32a4f287ed Created:2014-05-16T14:24:09 Environment:PROD Site:PARKES Server:ACT01 Version:9.1.17.21449]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlaceNm,Ticket,CandidateID,BallotPosition,CandidateDetails,PartyNm,OrdinaryVotes
VIC,232,Scullin,3380,Diamond Creek,A,25187,0,A Ticket Votes,Rise Up Australia Party,14
VIC,232,Scullin,3380,Diamond Creek,A,24062,1,"NALLIAH, Daniel",Rise Up Australia Party,0
VIC,232,Scullin,3380,Diamond Creek,A,24063,2,"CRESTANI, Rosalie",Rise Up Australia Party,0
VIC,232,Scullin,3380,Diamond Creek,B,25197,0,B Ticket Votes,Liberal Democrats,0
VIC,232,Scullin,3380,Diamond Creek,B,24672,1,"WHELAN, Peter William",Liberal Democrats,0
VIC,232,Scullin,3380,Diamond Creek,B,24678,2,"WILMS, Tim",Liberal Democrats,0
VIC,232,Scullin,3380,Diamond Creek,C,25192,0,C Ticket Votes,One Nation,0
VIC,232,Scullin,3380,Diamond Creek,C,24469,1,"TOWNSEND, Dale Phillip",One Nation,0
VIC,232,Scullin,3380,Diamond Creek,C,24477,2,"TOWNSEND, Rosalyn Lee",One Nation,0
VIC,232,Scullin,3380,Diamond Creek,D,25194,0,D Ticket Votes,Senator Online (Internet Voting Bills/Issues),3
VIC,232,Scullin,3380,Diamond Creek,D,24630,1,"TAYLOR, Lloyd",Senator Online (Internet Voting Bills/Issues),1
VIC,232,Scullin,3380,Diamond Creek,D,24634,2,"SMITH, Tony",Senator Online (Internet Voting Bills/Issues),2
VIC,232,Scullin,3380,Diamond Creek,E,25172,0,E Ticket Votes,Liberal/The Nationals,1076
VIC,232,Scullin,3380,Diamond Creek,E,23555,1,"FIFIELD, Mitch",Liberal,4
VIC,232,Scullin,3380,Diamond Creek,E,23556,2,"RYAN, Scott",Liberal,1
