2019 Federal Election Senate First Preferences By Polling Place for Division 130 [Event:24310 Phase:FinalResults Generated:2019-07-30T11:10:57 Cycle:02109509-c159-4199-88f6-389818be8a1c Created:2019-07-26T10:57:31 Environment:PROD Site:CANBERRA Server:TALLYROOM Version:10.7.17.56581]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlaceNm,Ticket,CandidateID,BallotPosition,CandidateDetails,PartyNm,OrdinaryVotes
NSW,130,Lyne,452,Beechwood,A,33821,0,A Ticket Votes,Rise Up Australia Party,3
NSW,130,Lyne,452,Beechwood,A,33408,1,"NICHOLS, Maree",Rise Up Australia Party,0
NSW,130,Lyne,452,Beechwood,A,33412,2,"SHIGROV, Vladimir",Rise Up Australia Party,0
NSW,130,Lyne,452,Beechwood,A,33418,3,"TOOP, Leo",Rise Up Australia Party,0
NSW,130,Lyne,452,Beechwood,B,33823,0,B Ticket Votes,Help End Marijuana Prohibition (HEMP) Party,21
NSW,130,Lyne,452,Beechwood,B,33634,1,"KATELARIS, Andrew",Help End Marijuana Prohibition (HEMP) Party,2
NSW,130,Lyne,452,Beechwood,B,33636,2,"BALDERSTONE, Michael",Help End Marijuana Prohibition (HEMP) Party,0
NSW,130,Lyne,452,Beechwood,C,33809,0,C Ticket Votes,Health Australia Party,1
NSW,130,Lyne,452,Beechwood,C,32981,1,"KNIGHT, Molly",Health Australia Party,0
NSW,130,Lyne,452,Beechwood,C,32994,2,"FAIRBAIRN, Jason",Health Australia Party,0
NSW,130,Lyne,452,Beechwood,D,33813,0,D Ticket Votes,Liberal & Nationals,304
NSW,130,Lyne,452,Beechwood,D,33033,1,"HUGHES, Hollie",Liberal,4
NSW,130,Lyne,452,Beechwood,D,33051,2,"BRAGG, Andrew",Liberal,0
NSW,130,Lyne,452,Beechwood,D,33055,3,"DAVEY, Perin",The Nationals,0
NSW,130,Lyne,452,Beechwood,D,33058,4,"MOLAN, Jim",Liberal,16
NSW,130,Lyne,452,Beechwood,D,33071,5,"FARRAWAY, Sam",The Nationals,0
NSW,130,Lyne,452,Beechwood,D,33062,6,"FENELEY, Michael",Liberal,0
NSW,130,Lyne,452,Beechwood,E,33822,0,E Ticket Votes,Pirate Party,0
NSW,130,Lyne,452,Beechwood,E,33544,1,"AUGUST, John",Pirate Party,0
NSW,130,Lyne,452,Beechwood,E,33546,2,"JOYCE, Sara",Pirate Party,0
NSW,130,Lyne,452,Beechwood,F,33797,0,F Ticket Votes,Affordable Housing Party,1
