2022 Federal Election Senate First Preferences By Polling Place for Division 224 [Event:27966 Phase:FinalResults Generated:2022-07-19T10:30:42 Cycle:06578790-03c6-4cf4-b786-103cfb915abd Created:2022-07-19T10:24:10 Environment:PROD Site:CANBERRA Server:TALLYROOM Version:10.9.9.0]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlaceNm,Group,CandidateID,BallotPosition,CandidateDetails,PartyNm,OrdinaryVotes
VIC,224,Mallee,3125,Avoca,A,37909,0,A Above-the-line Votes,Reason Australia,3
VIC,224,Mallee,3125,Avoca,A,36960,1,"VEGA, Yolanda",Reason Australia,5
VIC,224,Mallee,3125,Avoca,A,36963,2,"MILLWARD, Harry",Reason Australia,1
VIC,224,Mallee,3125,Avoca,B,37921,0,B Above-the-line Votes,,4
VIC,224,Mallee,3125,Avoca,B,37624,1,"RICHARDSON, Damien",,4
VIC,224,Mallee,3125,Avoca,B,37628,2,"McBRIDE, John",,0
VIC,224,Mallee,3125,Avoca,C,37915,0,C Above-the-line Votes,Australian Democrats,4
VIC,224,Mallee,3125,Avoca,C,37391,1,"GREEN, Leonie",Australian Democrats,1
VIC,224,Mallee,3125,Avoca,C,37400,2,"JAGOE, Stephen Peter",Australian Democrats,0
VIC,224,Mallee,3125,Avoca,D,37903,0,D Above-the-line Votes,Liberal/The Nationals,319
VIC,224,Mallee,3125,Avoca,D,36604,1,"HENDERSON, Sarah",Liberal,12
VIC,224,Mallee,3125,Avoca,D,36614,2,"McKENZIE, Bridget",The Nationals,0
VIC,224,Mallee,3125,Avoca,D,36617,3,"MIRABELLA, Greg",Liberal,0
VIC,224,Mallee,3125,Avoca,D,36621,4,"KMETJ, Chrestyna",Liberal,0
VIC,224,Mallee,3125,Avoca,D,36627,5,"HARRINGTON, Mick",The Nationals,0
VIC,224,Mallee,3125,Avoca,D,36632,6,"BURGESS, David",Liberal,0
VIC,224,Mallee,3125,Avoca,E,37919,0,E Above-the-line Votes,Legalise Cannabis Australia,20
VIC,224,Mallee,3125,Avoca,E,37553,1,"SMITH, Elissa",Legalise Cannabis Australia,0
VIC,224,Mallee,3125,Avoca,E,37559,2,"TAYLOR, Wayne",Legalise Cannabis Australia,0
VIC,224,Mallee,3125,Avoca,F,37917,0,F Above-the-line Votes,Sustainable Australia Party - Stop Overdevelopment / Corruption,5
VIC,224,Mallee,3125,Avoca,F,37448,1,"WEARNE, Madeleine",Sustainable Australia Party - Stop Overdevelopment / Corruption,1
VIC,224,Mallee,3125,Avoca,F,37454,2,"LONG, Robert",Sustainable Australia Party - Stop Overdevelopment / Corruption,0
VIC,224,Mallee,3125,Avoca,G,37905,0,G Above-the-line Votes,Australian Values Party,0
VIC,224,Mallee,3125,Avoca,G,36613,1,"BURSON, Chris",Australian Values Party,0
VIC,224,Mallee,3125,Avoca,G,36616,2,"ASSER, Samantha",Australian Values Party,0
VIC,224,Mallee,3125,Avoca,H,37911,0,H Above-the-line Votes,Derryn Hinch's Justice Party,13
VIC,224,Mallee,3125,Avoca,H,37416,1,"HINCH, Derryn",Derryn Hinch's Justice Party,1
VIC,224,Mallee,3125,Avoca,H,37418,2,"STANFIELD, Ruth",Derryn Hinch's Justice Party,0
VIC,224,Mallee,3125,Avoca,I,37906,0,I Above-the-line Votes,Animal Justice Party,17
VIC,224,Mallee,3125,Avoca,I,36623,1,"CURRIE, Bronwyn",Animal Justice Party,0
VIC,224,Mallee,3125,Avoca,I,36626,2,"DELFORCE, Chris",Animal Justice Party,0
VIC,224,Mallee,3125,Avoca,J,37916,0,J Above-the-line Votes,Australian Progressives,2
VIC,224,Mallee,3125,Avoca,J,37530,1,"PITT, Antoinette",Australian Progressives,0
VIC,224,Mallee,3125,Avoca,J,37545,2,"KNIGHT, David",Australian Progressives,0
VIC,224,Mallee,3125,Avoca,K,37900,0,K Above-the-line Votes,Australian Labor Party,191
VIC,224,Mallee,3125,Avoca,K,36570,1,"WHITE, Linda",Australian Labor Party,6
VIC,224,Mallee,3125,Avoca,K,36577,2,"STEWART, Jana",Australian Labor Party,0
