State,No Of Vacancies,Total Formal Papers,Quota,Count,Ballot Position,Ticket,Surname,GivenNm,Papers,VoteTransferred,ProgressiveVoteTotal,Transfer Value,Status,Changed,Order Elected,Comment
SA,6,1009578,144226,34,55, Q,REID,Ari,0,0,16601,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.614204969492377 will be distributed in count # 35 after the exclusion of 1 candidate(s). Preferences received at count(s) 3."
SA,6,1009578,144226,34,56, Q,VIRGO,Jason,0,0,242,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.614204969492377 will be distributed in count # 35 after the exclusion of 1 candidate(s). Preferences received at count(s) 3."
SA,6,1009578,144226,34,57, R,DAY,Bob,0,0,41037,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.614204969492377 will be distributed in count # 35 after the exclusion of 1 candidate(s). Preferences received at count(s) 3."
SA,6,1009578,144226,34,58, R,COLE,Andrew,0,0,120,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.614204969492377 will be distributed in count # 35 after the exclusion of 1 candidate(s). Preferences received at count(s) 3."
SA,6,1009578,144226,34,59, R,HENNESSEY,Thea,0,0,126,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.614204969492377 will be distributed in count # 35 after the exclusion of 1 candidate(s). Preferences received at count(s) 3."
SA,6,1009578,144226,34,60,UG,DRUMMOND,Michelle,0,0,847,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.614204969492377 will be distributed in count # 35 after the exclusion of 1 candidate(s). Preferences received at count(s) 3."
SA,6,1009578,144226,34,1001, ,Exhausted,,0,0,18,0.624210841725400000000000000,,,0,"Preferences with a transfer value of 0.614204969492377 will be distributed in count # 35 after the exclusion of 1 candidate(s). Preferences received at count(s) 3."
SA,6,1009578,144226,34,1002, ,Gain/Loss,,0,1,68,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.614204969492377 will be distributed in count # 35 after the exclusion of 1 candidate(s). Preferences received at count(s) 3."
SA,6,1009578,144226,35,19, A,ASHBY,Leon Neville,0,0,4697,0.000000000000000000000000000,,,0,""
SA,6,1009578,144226,35,20, A,ASHBY,Nathan,0,0,0,0.000000000000000000000000000,Excluded,,0,"Preferences with a transfer value of 0.250837493730167 will be distributed in count # 36 after the exclusion of 1 candidate(s). Preferences received at count(s) 4."
SA,6,1009578,144226,35,21, B,ALDRIDGE,Mark,0,0,2191,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.250837493730167 will be distributed in count # 36 after the exclusion of 1 candidate(s). Preferences received at count(s) 4."
SA,6,1009578,144226,35,22, B,COCHRANE,Christopher,0,0,0,0.000000000000000000000000000,Excluded,,0,"Preferences with a transfer value of 0.250837493730167 will be distributed in count # 36 after the exclusion of 1 candidate(s). Preferences received at count(s) 4."
SA,6,1009578,144226,35,23, C,GALLACHER,Alex,0,0,144226,0.000000000000000000000000000,Elected,,1,"Preferences with a transfer value of 0.250837493730167 will be distributed in count # 36 after the exclusion of 1 candidate(s). Preferences received at count(s) 4."
SA,6,1009578,144226,35,24, C,McEWEN,Anne,0,0,144226,0.000000000000000000000000000,Elected,,3,"Preferences with a transfer value of 0.250837493730167 will be distributed in count # 36 after the exclusion of 1 candidate(s). Preferences received at count(s) 4."
SA,6,1009578,144226,35,25, C,WORTLEY,Dana,0,0,97847,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.250837493730167 will be distributed in count # 36 after the exclusion of 1 candidate(s). Preferences received at count(s) 4."
SA,6,1009578,144226,35,26, D,FISHER,Mary Jo,0,0,144226,0.000000000000000000000000000,Elected,,2,"Preferences with a transfer value of 0.250837493730167 will be distributed in count # 36 after the exclusion of 1 candidate(s). Preferences received at count(s) 4."
SA,6,1009578,144226,35,27, D,EDWARDS,Sean,0,0,144226,0.000000000000000000000000000,Elected,,4,"Preferences with a transfer value of 0.250837493730167 will be distributed in count # 36 after the exclusion of 1 candidate(s). Preferences received at count(s) 4."
SA,6,1009578,144226,35,28, D,FAWCETT,David,0,0,87333,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.250837493730167 will be distributed in count # 36 after the exclusion of 1 candidate(s). Preferences received at count(s) 4."
SA,6,1009578,144226,35,29, D,SALU,Peter,0,0,509,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.250837493730167 will be distributed in count # 36 after the exclusion of 1 candidate(s). Preferences received at count(s) 4."
SA,6,1009578,144226,35,30, E,EDMONDS,Robert George,0,0,5187,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.250837493730167 will be distributed in count # 36 after the exclusion of 1 candidate(s). Preferences received at count(s) 4."
SA,6,1009578,144226,35,31, E,FITZPATRICK,Peter,0,0,0,0.000000000000000000000000000,Excluded,,0,"Preferences with a transfer value of 0.250837493730167 will be distributed in count # 36 after the exclusion of 1 candidate(s). Preferences received at count(s) 4."
SA,6,1009578,144226,35,32, F,RUSSELL,Paul,0,0,6819,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.250837493730167 will be distributed in count # 36 after the exclusion of 1 candidate(s). Preferences received at count(s) 4."
SA,6,1009578,144226,35,33, F,McCABE,David,-3,-1,0,0.614204969492377000000000000,Excluded,,0,"Preferences with a transfer value of 0.250837493730167 will be distributed in count # 36 after the exclusion of 1 candidate(s). Preferences received at count(s) 4."
SA,6,1009578,144226,35,34, G,STEPHEN,Joseph,1,0,2545,0.614204969492377000000000000,,,0,"Preferences with a transfer value of 0.250837493730167 will be distributed in count # 36 after the exclusion of 1 candidate(s). Preferences received at count(s) 4."
SA,6,1009578,144226,35,35, G,REVINK,Frank,0,0,0,0.000000000000000000000000000,Excluded,,0,"Preferences with a transfer value of 0.250837493730167 will be distributed in count # 36 after the exclusion of 1 candidate(s). Preferences received at count(s) 4."
SA,6,1009578,144226,35,36, H,CONNOR,Garry,1,0,3187,0.614204969492377000000000000,,,0,"Preferences with a transfer value of 0.250837493730167 will be distributed in count # 36 after the exclusion of 1 candidate(s). Preferences received at count(s) 4."
SA,6,1009578,144226,35,37, H,GROVES,Angela,0,0,94,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.250837493730167 will be distributed in count # 36 after the exclusion of 1 candidate(s). Preferences received at count(s) 4."
SA,6,1009578,144226,35,38, I,LANG,Simon,0,0,1170,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.250837493730167 will be distributed in count # 36 after the exclusion of 1 candidate(s). Preferences received at count(s) 4."
SA,6,1009578,144226,35,39, I,DAWSON,Jamie,0,0,0,0.000000000000000000000000000,Excluded,,0,"Preferences with a transfer value of 0.250837493730167 will be distributed in count # 36 after the exclusion of 1 candidate(s). Preferences received at count(s) 4."
SA,6,1009578,144226,35,40, J,WRIGHT,Penny,0,0,133537,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.250837493730167 will be distributed in count # 36 after the exclusion of 1 candidate(s). Preferences received at count(s) 4."
SA,6,1009578,144226,35,41, J,MONTGOMERY,Sandy,0,0,427,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.250837493730167 will be distributed in count # 36 after the exclusion of 1 candidate(s). Preferences received at count(s) 4."
SA,6,1009578,144226,35,42, J,MILLER,Jeremy John Scoular,0,0,529,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.250837493730167 will be distributed in count # 36 after the exclusion of 1 candidate(s). Preferences received at count(s) 4."
SA,6,1009578,144226,35,43, K,ADAMS,Bill,0,0,1519,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.250837493730167 will be distributed in count # 36 after the exclusion of 1 candidate(s). Preferences received at count(s) 4."
SA,6,1009578,144226,35,44, K,JACKSON,Neil,0,0,0,0.000000000000000000000000000,Excluded,,0,"Preferences with a transfer value of 0.250837493730167 will be distributed in count # 36 after the exclusion of 1 candidate(s). Preferences received at count(s) 4."
SA,6,1009578,144226,35,45, L,LARSSON,Steve,0,0,11379,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.250837493730167 will be distributed in count # 36 after the exclusion of 1 candidate(s). Preferences received at count(s) 4."
SA,6,1009578,144226,35,46, L,BORSAK,Robert,0,0,70,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.250837493730167 will be distributed in count # 36 after the exclusion of 1 candidate(s). Preferences received at count(s) 4."
SA,6,1009578,144226,35,47, M,WALKER,Jeanie,1,0,6890,0.614204969492377000000000000,,,0,"Preferences with a transfer value of 0.250837493730167 will be distributed in count # 36 after the exclusion of 1 candidate(s). Preferences received at count(s) 4."
SA,6,1009578,144226,35,48, M,CASTRIQUE,Andrew,0,0,110,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.250837493730167 will be distributed in count # 36 after the exclusion of 1 candidate(s). Preferences received at count(s) 4."
SA,6,1009578,144226,35,49, N,CLARKE,Renfrey,0,0,974,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.250837493730167 will be distributed in count # 36 after the exclusion of 1 candidate(s). Preferences received at count(s) 4."
SA,6,1009578,144226,35,50, N,RATCLIFFE,Ruth,0,0,66,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.250837493730167 will be distributed in count # 36 after the exclusion of 1 candidate(s). Preferences received at count(s) 4."
SA,6,1009578,144226,35,51, O,SHARRAD,Scott James,0,0,951,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.250837493730167 will be distributed in count # 36 after the exclusion of 1 candidate(s). Preferences received at count(s) 4."
SA,6,1009578,144226,35,52, O,CLARKE,Moira,0,0,0,0.000000000000000000000000000,Excluded,,0,"Preferences with a transfer value of 0.250837493730167 will be distributed in count # 36 after the exclusion of 1 candidate(s). Preferences received at count(s) 4."
SA,6,1009578,144226,35,53, P,KERRY,Nick,0,0,5583,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.250837493730167 will be distributed in count # 36 after the exclusion of 1 candidate(s). Preferences received at count(s) 4."
SA,6,1009578,144226,35,54, P,CLARK,Megan,0,0,0,0.000000000000000000000000000,Excluded,,0,"Preferences with a transfer value of 0.250837493730167 will be distributed in count # 36 after the exclusion of 1 candidate(s). Preferences received at count(s) 4."
SA,6,1009578,144226,35,55, Q,REID,Ari,0,0,16601,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.250837493730167 will be distributed in count # 36 after the exclusion of 1 candidate(s). Preferences received at count(s) 4."
SA,6,1009578,144226,35,56, Q,VIRGO,Jason,0,0,242,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.250837493730167 will be distributed in count # 36 after the exclusion of 1 candidate(s). Preferences received at count(s) 4."
SA,6,1009578,144226,35,57, R,DAY,Bob,0,0,41037,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.250837493730167 will be distributed in count # 36 after the exclusion of 1 candidate(s). Preferences received at count(s) 4."
SA,6,1009578,144226,35,58, R,COLE,Andrew,0,0,120,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.250837493730167 will be distributed in count # 36 after the exclusion of 1 candidate(s). Preferences received at count(s) 4."
SA,6,1009578,144226,35,59, R,HENNESSEY,Thea,0,0,126,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.250837493730167 will be distributed in count # 36 after the exclusion of 1 candidate(s). Preferences received at count(s) 4."
SA,6,1009578,144226,35,60,UG,DRUMMOND,Michelle,0,0,847,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.250837493730167 will be distributed in count # 36 after the exclusion of 1 candidate(s). Preferences received at count(s) 4."
SA,6,1009578,144226,35,1001, ,Exhausted,,0,0,18,0.614204969492377000000000000,,,0,"Preferences with a transfer value of 0.250837493730167 will be distributed in count # 36 after the exclusion of 1 candidate(s). Preferences received at count(s) 4."
SA,6,1009578,144226,35,1002, ,Gain/Loss,,0,1,69,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.250837493730167 will be distributed in count # 36 after the exclusion of 1 candidate(s). Preferences received at count(s) 4."
SA,6,1009578,144226,36,19, A,ASHBY,Leon Neville,0,0,4697,0.000000000000000000000000000,,,0,""
SA,6,1009578,144226,36,20, A,ASHBY,Nathan,0,0,0,0.000000000000000000000000000,Excluded,,0,"Preferences with a transfer value of 0.229019683385638 will be distributed in count # 37 after the exclusion of 1 candidate(s). Preferences received at count(s) 5,27."
SA,6,1009578,144226,36,21, B,ALDRIDGE,Mark,0,0,2191,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.229019683385638 will be distributed in count # 37 after the exclusion of 1 candidate(s). Preferences received at count(s) 5,27."
SA,6,1009578,144226,36,22, B,COCHRANE,Christopher,0,0,0,0.000000000000000000000000000,Excluded,,0,"Preferences with a transfer value of 0.229019683385638 will be distributed in count # 37 after the exclusion of 1 candidate(s). Preferences received at count(s) 5,27."
SA,6,1009578,144226,36,23, C,GALLACHER,Alex,0,0,144226,0.000000000000000000000000000,Elected,,1,"Preferences with a transfer value of 0.229019683385638 will be distributed in count # 37 after the exclusion of 1 candidate(s). Preferences received at count(s) 5,27."
SA,6,1009578,144226,36,24, C,McEWEN,Anne,0,0,144226,0.000000000000000000000000000,Elected,,3,"Preferences with a transfer value of 0.229019683385638 will be distributed in count # 37 after the exclusion of 1 candidate(s). Preferences received at count(s) 5,27."
SA,6,1009578,144226,36,25, C,WORTLEY,Dana,1,0,97847,0.250837493730167000000000000,,,0,"Preferences with a transfer value of 0.229019683385638 will be distributed in count # 37 after the exclusion of 1 candidate(s). Preferences received at count(s) 5,27."
SA,6,1009578,144226,36,26, D,FISHER,Mary Jo,0,0,144226,0.000000000000000000000000000,Elected,,2,"Preferences with a transfer value of 0.229019683385638 will be distributed in count # 37 after the exclusion of 1 candidate(s). Preferences received at count(s) 5,27."
SA,6,1009578,144226,36,27, D,EDWARDS,Sean,0,0,144226,0.000000000000000000000000000,Elected,,4,"Preferences with a transfer value of 0.229019683385638 will be distributed in count # 37 after the exclusion of 1 candidate(s). Preferences received at count(s) 5,27."
SA,6,1009578,144226,36,28, D,FAWCETT,David,0,0,87333,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.229019683385638 will be distributed in count # 37 after the exclusion of 1 candidate(s). Preferences received at count(s) 5,27."
SA,6,1009578,144226,36,29, D,SALU,Peter,0,0,509,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.229019683385638 will be distributed in count # 37 after the exclusion of 1 candidate(s). Preferences received at count(s) 5,27."
SA,6,1009578,144226,36,30, E,EDMONDS,Robert George,0,0,5187,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.229019683385638 will be distributed in count # 37 after the exclusion of 1 candidate(s). Preferences received at count(s) 5,27."
SA,6,1009578,144226,36,31, E,FITZPATRICK,Peter,0,0,0,0.000000000000000000000000000,Excluded,,0,"Preferences with a transfer value of 0.229019683385638 will be distributed in count # 37 after the exclusion of 1 candidate(s). Preferences received at count(s) 5,27."
SA,6,1009578,144226,36,32, F,RUSSELL,Paul,0,0,6819,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.229019683385638 will be distributed in count # 37 after the exclusion of 1 candidate(s). Preferences received at count(s) 5,27."
SA,6,1009578,144226,36,33, F,McCABE,David,-3,0,0,0.250837493730167000000000000,Excluded,,0,"Preferences with a transfer value of 0.229019683385638 will be distributed in count # 37 after the exclusion of 1 candidate(s). Preferences received at count(s) 5,27."
SA,6,1009578,144226,36,34, G,STEPHEN,Joseph,0,0,2545,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.229019683385638 will be distributed in count # 37 after the exclusion of 1 candidate(s). Preferences received at count(s) 5,27."
SA,6,1009578,144226,36,35, G,REVINK,Frank,0,0,0,0.000000000000000000000000000,Excluded,,0,"Preferences with a transfer value of 0.229019683385638 will be distributed in count # 37 after the exclusion of 1 candidate(s). Preferences received at count(s) 5,27."
SA,6,1009578,144226,36,36, H,CONNOR,Garry,0,0,3187,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.229019683385638 will be distributed in count # 37 after the exclusion of 1 candidate(s). Preferences received at count(s) 5,27."
SA,6,1009578,144226,36,37, H,GROVES,Angela,0,0,94,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.229019683385638 will be distributed in count # 37 after the exclusion of 1 candidate(s). Preferences received at count(s) 5,27."
SA,6,1009578,144226,36,38, I,LANG,Simon,0,0,1170,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.229019683385638 will be distributed in count # 37 after the exclusion of 1 candidate(s). Preferences received at count(s) 5,27."
SA,6,1009578,144226,36,39, I,DAWSON,Jamie,0,0,0,0.000000000000000000000000000,Excluded,,0,"Preferences with a transfer value of 0.229019683385638 will be distributed in count # 37 after the exclusion of 1 candidate(s). Preferences received at count(s) 5,27."
SA,6,1009578,144226,36,40, J,WRIGHT,Penny,1,0,133537,0.250837493730167000000000000,,,0,"Preferences with a transfer value of 0.229019683385638 will be distributed in count # 37 after the exclusion of 1 candidate(s). Preferences received at count(s) 5,27."
SA,6,1009578,144226,36,41, J,MONTGOMERY,Sandy,1,0,427,0.250837493730167000000000000,,,0,"Preferences with a transfer value of 0.229019683385638 will be distributed in count # 37 after the exclusion of 1 candidate(s). Preferences received at count(s) 5,27."
SA,6,1009578,144226,36,42, J,MILLER,Jeremy John Scoular,0,0,529,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.229019683385638 will be distributed in count # 37 after the exclusion of 1 candidate(s). Preferences received at count(s) 5,27."
SA,6,1009578,144226,36,43, K,ADAMS,Bill,0,0,1519,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.229019683385638 will be distributed in count # 37 after the exclusion of 1 candidate(s). Preferences received at count(s) 5,27."
SA,6,1009578,144226,36,44, K,JACKSON,Neil,0,0,0,0.000000000000000000000000000,Excluded,,0,"Preferences with a transfer value of 0.229019683385638 will be distributed in count # 37 after the exclusion of 1 candidate(s). Preferences received at count(s) 5,27."
SA,6,1009578,144226,36,45, L,LARSSON,Steve,0,0,11379,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.229019683385638 will be distributed in count # 37 after the exclusion of 1 candidate(s). Preferences received at count(s) 5,27."
SA,6,1009578,144226,36,46, L,BORSAK,Robert,0,0,70,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.229019683385638 will be distributed in count # 37 after the exclusion of 1 candidate(s). Preferences received at count(s) 5,27."
SA,6,1009578,144226,36,47, M,WALKER,Jeanie,0,0,6890,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.229019683385638 will be distributed in count # 37 after the exclusion of 1 candidate(s). Preferences received at count(s) 5,27."
SA,6,1009578,144226,36,48, M,CASTRIQUE,Andrew,0,0,110,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.229019683385638 will be distributed in count # 37 after the exclusion of 1 candidate(s). Preferences received at count(s) 5,27."
SA,6,1009578,144226,36,49, N,CLARKE,Renfrey,0,0,974,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.229019683385638 will be distributed in count # 37 after the exclusion of 1 candidate(s). Preferences received at count(s) 5,27."
SA,6,1009578,144226,36,50, N,RATCLIFFE,Ruth,0,0,66,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.229019683385638 will be distributed in count # 37 after the exclusion of 1 candidate(s). Preferences received at count(s) 5,27."
SA,6,1009578,144226,36,51, O,SHARRAD,Scott James,0,0,951,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.229019683385638 will be distributed in count # 37 after the exclusion of 1 candidate(s). Preferences received at count(s) 5,27."
SA,6,1009578,144226,36,52, O,CLARKE,Moira,0,0,0,0.000000000000000000000000000,Excluded,,0,"Preferences with a transfer value of 0.229019683385638 will be distributed in count # 37 after the exclusion of 1 candidate(s). Preferences received at count(s) 5,27."
SA,6,1009578,144226,36,53, P,KERRY,Nick,0,0,5583,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.229019683385638 will be distributed in count # 37 after the exclusion of 1 candidate(s). Preferences received at count(s) 5,27."
SA,6,1009578,144226,36,54, P,CLARK,Megan,0,0,0,0.000000000000000000000000000,Excluded,,0,"Preferences with a transfer value of 0.229019683385638 will be distributed in count # 37 after the exclusion of 1 candidate(s). Preferences received at count(s) 5,27."
SA,6,1009578,144226,36,55, Q,REID,Ari,0,0,16601,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.229019683385638 will be distributed in count # 37 after the exclusion of 1 candidate(s). Preferences received at count(s) 5,27."
SA,6,1009578,144226,36,56, Q,VIRGO,Jason,0,0,242,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.229019683385638 will be distributed in count # 37 after the exclusion of 1 candidate(s). Preferences received at count(s) 5,27."
SA,6,1009578,144226,36,57, R,DAY,Bob,0,0,41037,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.229019683385638 will be distributed in count # 37 after the exclusion of 1 candidate(s). Preferences received at count(s) 5,27."
SA,6,1009578,144226,36,58, R,COLE,Andrew,0,0,120,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.229019683385638 will be distributed in count # 37 after the exclusion of 1 candidate(s). Preferences received at count(s) 5,27."
SA,6,1009578,144226,36,59, R,HENNESSEY,Thea,0,0,126,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.229019683385638 will be distributed in count # 37 after the exclusion of 1 candidate(s). Preferences received at count(s) 5,27."
SA,6,1009578,144226,36,60,UG,DRUMMOND,Michelle,0,0,847,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.229019683385638 will be distributed in count # 37 after the exclusion of 1 candidate(s). Preferences received at count(s) 5,27."
SA,6,1009578,144226,36,1001, ,Exhausted,,0,0,18,0.250837493730167000000000000,,,0,"Preferences with a transfer value of 0.229019683385638 will be distributed in count # 37 after the exclusion of 1 candidate(s). Preferences received at count(s) 5,27."
SA,6,1009578,144226,36,1002, ,Gain/Loss,,0,0,69,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.229019683385638 will be distributed in count # 37 after the exclusion of 1 candidate(s). Preferences received at count(s) 5,27."
SA,6,1009578,144226,37,19, A,ASHBY,Leon Neville,0,0,4697,0.000000000000000000000000000,,,0,""
SA,6,1009578,144226,37,20, A,ASHBY,Nathan,0,0,0,0.000000000000000000000000000,Excluded,,0,"Preferences with a transfer value of 1 will be distributed in count # 38 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
SA,6,1009578,144226,37,21, B,ALDRIDGE,Mark,0,0,2191,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 38 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
SA,6,1009578,144226,37,22, B,COCHRANE,Christopher,0,0,0,0.000000000000000000000000000,Excluded,,0,"Preferences with a transfer value of 1 will be distributed in count # 38 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
SA,6,1009578,144226,37,23, C,GALLACHER,Alex,0,0,144226,0.000000000000000000000000000,Elected,,1,"Preferences with a transfer value of 1 will be distributed in count # 38 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
SA,6,1009578,144226,37,24, C,McEWEN,Anne,0,0,144226,0.000000000000000000000000000,Elected,,3,"Preferences with a transfer value of 1 will be distributed in count # 38 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
SA,6,1009578,144226,37,25, C,WORTLEY,Dana,0,0,97847,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 38 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
SA,6,1009578,144226,37,26, D,FISHER,Mary Jo,0,0,144226,0.000000000000000000000000000,Elected,,2,"Preferences with a transfer value of 1 will be distributed in count # 38 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
SA,6,1009578,144226,37,27, D,EDWARDS,Sean,0,0,144226,0.000000000000000000000000000,Elected,,4,"Preferences with a transfer value of 1 will be distributed in count # 38 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
SA,6,1009578,144226,37,28, D,FAWCETT,David,0,0,87333,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 38 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
SA,6,1009578,144226,37,29, D,SALU,Peter,0,0,509,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 38 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
SA,6,1009578,144226,37,30, E,EDMONDS,Robert George,0,0,5187,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 38 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
SA,6,1009578,144226,37,31, E,FITZPATRICK,Peter,0,0,0,0.000000000000000000000000000,Excluded,,0,"Preferences with a transfer value of 1 will be distributed in count # 38 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
SA,6,1009578,144226,37,32, F,RUSSELL,Paul,0,0,6819,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 38 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
SA,6,1009578,144226,37,33, F,McCABE,David,-2,0,0,0.229019683385638000000000000,Excluded,,0,"Preferences with a transfer value of 1 will be distributed in count # 38 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
SA,6,1009578,144226,37,34, G,STEPHEN,Joseph,1,0,2545,0.229019683385638000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 38 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
SA,6,1009578,144226,37,35, G,REVINK,Frank,0,0,0,0.000000000000000000000000000,Excluded,,0,"Preferences with a transfer value of 1 will be distributed in count # 38 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
SA,6,1009578,144226,37,36, H,CONNOR,Garry,0,0,3187,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 38 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
SA,6,1009578,144226,37,37, H,GROVES,Angela,0,0,94,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 38 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
SA,6,1009578,144226,37,38, I,LANG,Simon,0,0,1170,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 38 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
SA,6,1009578,144226,37,39, I,DAWSON,Jamie,0,0,0,0.000000000000000000000000000,Excluded,,0,"Preferences with a transfer value of 1 will be distributed in count # 38 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
SA,6,1009578,144226,37,40, J,WRIGHT,Penny,1,0,133537,0.229019683385638000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 38 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
SA,6,1009578,144226,37,41, J,MONTGOMERY,Sandy,0,0,427,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 38 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
SA,6,1009578,144226,37,42, J,MILLER,Jeremy John Scoular,0,0,529,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 38 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
SA,6,1009578,144226,37,43, K,ADAMS,Bill,0,0,1519,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 38 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
SA,6,1009578,144226,37,44, K,JACKSON,Neil,0,0,0,0.000000000000000000000000000,Excluded,,0,"Preferences with a transfer value of 1 will be distributed in count # 38 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
SA,6,1009578,144226,37,45, L,LARSSON,Steve,0,0,11379,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 38 after the exclusion of 1 candidate(s). Preferences received at count(s) 1."
