State,No Of Vacancies,Total Formal Papers,Quota,Count,Ballot Position,Ticket,Surname,GivenNm,Papers,VoteTransferred,ProgressiveVoteTotal,Transfer Value,Status,Changed,Order Elected,Comment
TAS,6,330691,47242,21,31, I,WOODCOCK,Hamish McKinnon,0,0,186,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.049942389852456 will be distributed in count # 22 after the exclusion of 1 candidate(s). Preferences received at count(s) 6."
TAS,6,330691,47242,21,32, J,WALLER,Frank,1,0,755,0.250771381737537000000000000,,,0,"Preferences with a transfer value of 0.049942389852456 will be distributed in count # 22 after the exclusion of 1 candidate(s). Preferences received at count(s) 6."
TAS,6,330691,47242,21,33, J,COSTELLA,Sally,0,0,0,0.000000000000000000000000000,Excluded,,0,"Preferences with a transfer value of 0.049942389852456 will be distributed in count # 22 after the exclusion of 1 candidate(s). Preferences received at count(s) 6."
TAS,6,330691,47242,21,34,UG,OTTAVI,Dino,0,0,1103,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.049942389852456 will be distributed in count # 22 after the exclusion of 1 candidate(s). Preferences received at count(s) 6."
TAS,6,330691,47242,21,1001, ,Exhausted,,0,0,74,0.250771381737537000000000000,,,0,"Preferences with a transfer value of 0.049942389852456 will be distributed in count # 22 after the exclusion of 1 candidate(s). Preferences received at count(s) 6."
TAS,6,330691,47242,21,1002, ,Gain/Loss,,0,1,55,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 0.049942389852456 will be distributed in count # 22 after the exclusion of 1 candidate(s). Preferences received at count(s) 6."
TAS,6,330691,47242,22,11, A,MURRAY,Julie,0,0,1498,0.000000000000000000000000000,,,0,""
TAS,6,330691,47242,22,12, A,WIENER,Sven,0,0,0,0.000000000000000000000000000,Excluded,,0,"Preferences with a transfer value of 1 will be distributed in count # 23 after the exclusion of 2 candidate(s). Preferences received at count(s) 1,12,7,17."
TAS,6,330691,47242,22,13, B,HUTTON,Paulene,0,0,1581,0.000000000000000000000000000,,,0,"Preferences with a transfer value of 1 will be distributed in count # 23 after the exclusion of 2 candidate(s). Preferences received at count(s) 1,12,7,17."
TAS,6,330691,47242,22,14, B,NEAL,Timothy,0,0,102,0.000000000000000000000000000,Excluded,True,0,"Preferences with a transfer value of 1 will be distributed in count # 23 after the exclusion of 2 candidate(s). Preferences received at count(s) 1,12,7,17."
TAS,6,330691,47242,22,15, C,ABETZ,Eric,0,0,47242,0.000000000000000000000000000,Elected,,2,"Preferences with a transfer value of 1 will be distributed in count # 23 after the exclusion of 2 candidate(s). Preferences received at count(s) 1,12,7,17."
