2007 Federal Election Senate First Preferences By Polling Place for Division 237 [Event:13745 Phase:FinalResults Generated:2008-09-03T12:48:38 Cycle:349e38e7-5eda-4bc7-a4a0-805bff59620f Created:2008-08-13T17:22:12 Environment:TEST Site:Primary Server:TST-VTR04 Version:4.8.0.0]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlaceNm,Ticket,CandidateID,BallotPosition,CandidateDetails,PartyNm,OrdinaryVotes
WA,237,Cowan,7564,Ballajura,A,18639,0,A Ticket Votes,Nationals,7
WA,237,Cowan,7564,Ballajura,A,17549,1,"CROOK, Tony",Nationals,1
WA,237,Cowan,7564,Ballajura,A,17550,2,"DUNCAN, Wendy",Nationals,0
WA,237,Cowan,7564,Ballajura,B,18637,0,B Ticket Votes,Citizens Electoral Council,0
WA,237,Cowan,7564,Ballajura,B,17372,1,"ROBINSON, Jean",Citizens Electoral Council,0
WA,237,Cowan,7564,Ballajura,B,17373,2,"SMITH, Stuart",Citizens Electoral Council,0
WA,237,Cowan,7564,Ballajura,C,18633,0,C Ticket Votes,Christian Democratic Party,16
WA,237,Cowan,7564,Ballajura,C,17179,1,"GOIRAN, Gerard",Christian Democratic Party,7
WA,237,Cowan,7564,Ballajura,C,17180,2,"WATT, Peter",Christian Democratic Party,0
WA,237,Cowan,7564,Ballajura,D,18652,0,D Ticket Votes,Non-Custodial Parents Party (Equal Parenting),1
WA,237,Cowan,7564,Ballajura,D,18557,1,"DIXON, Geoff",Non-Custodial Parents Party (Equal Parenting),0
WA,237,Cowan,7564,Ballajura,D,18558,2,"WARD, Mike",Non-Custodial Parents Party (Equal Parenting),0
WA,237,Cowan,7564,Ballajura,E,18646,0,E Ticket Votes,D.L.P. - Democratic Labor Party,23
WA,237,Cowan,7564,Ballajura,E,18300,1,"BOULGER, Bob",D.L.P. - Democratic Labor Party,0
WA,237,Cowan,7564,Ballajura,E,18305,2,"MILLER, Eric",D.L.P. - Democratic Labor Party,0
WA,237,Cowan,7564,Ballajura,F,18634,0,F Ticket Votes,Liberal,943
WA,237,Cowan,7564,Ballajura,F,17227,1,"JOHNSTON, David",Liberal,4
WA,237,Cowan,7564,Ballajura,F,17228,2,"EGGLESTON, Alan",Liberal,1
WA,237,Cowan,7564,Ballajura,F,17229,3,"CASH, Michaelia",Liberal,1
WA,237,Cowan,7564,Ballajura,F,17230,4,"MISCHIN, Michael",Liberal,1
WA,237,Cowan,7564,Ballajura,F,17231,5,"MOURITZ, Jane",Liberal,0
WA,237,Cowan,7564,Ballajura,F,17232,6,"BROWN, Matt",Liberal,0
WA,237,Cowan,7564,Ballajura,G,18635,0,G Ticket Votes,Australian Democrats,14
WA,237,Cowan,7564,Ballajura,G,17299,1,"LEWIN, Erica",Australian Democrats,3
WA,237,Cowan,7564,Ballajura,G,17303,2,"OLVER, Rob",Australian Democrats,0
WA,237,Cowan,7564,Ballajura,G,17305,3,"HODDY, Don",Australian Democrats,1
WA,237,Cowan,7564,Ballajura,H,18640,0,H Ticket Votes,One Nation WA,19
WA,237,Cowan,7564,Ballajura,H,17780,1,"HOPKINSON, James",One Nation WA,1
WA,237,Cowan,7564,Ballajura,H,17782,2,"McLEAN, Ron",One Nation WA,0
WA,237,Cowan,7564,Ballajura,I,18644,0,I Ticket Votes,Family First,29
WA,237,Cowan,7564,Ballajura,I,18144,1,"ROSE, Linda",Family First,0
WA,237,Cowan,7564,Ballajura,I,18146,2,"FABIAN, Cathie",Family First,0
WA,237,Cowan,7564,Ballajura,I,18148,3,"FUHRMANN, Steve",Family First,1
WA,237,Cowan,7564,Ballajura,J,18653,0,J Ticket Votes,Senator On-Line,0
WA,237,Cowan,7564,Ballajura,J,18561,1,"MAYER, Daniel J",Senator On-Line,0
WA,237,Cowan,7564,Ballajura,J,18562,2,"LAMONT, Zoe",Senator On-Line,0
WA,237,Cowan,7564,Ballajura,K,18645,0,K Ticket Votes,Carers Alliance,1
WA,237,Cowan,7564,Ballajura,K,18260,1,"HOYER, Thomas",Carers Alliance,0
WA,237,Cowan,7564,Ballajura,K,18261,2,"PRIMEAU, Shirley Ann",Carers Alliance,0
WA,237,Cowan,7564,Ballajura,L,18643,0,L Ticket Votes,Australian Labor Party,866
WA,237,Cowan,7564,Ballajura,L,18051,1,"PRATT, Louise",Australian Labor Party,5
WA,237,Cowan,7564,Ballajura,L,18055,2,"BISHOP, Mark",Australian Labor Party,1
WA,237,Cowan,7564,Ballajura,L,18056,3,"WEBBER, Ruth",Australian Labor Party,4
WA,237,Cowan,7564,Ballajura,M,18649,0,M Ticket Votes,,3
WA,237,Cowan,7564,Ballajura,M,18432,1,"WYNNE, Eric",,1
WA,237,Cowan,7564,Ballajura,M,18433,2,"FITZGERALD, Kevin",,0
WA,237,Cowan,7564,Ballajura,N,18650,0,N Ticket Votes,Climate Change Coalition,3
WA,237,Cowan,7564,Ballajura,N,18436,1,"WARDEN, Gary",Climate Change Coalition,0
WA,237,Cowan,7564,Ballajura,N,18437,2,"BISHOP, Sarah",Climate Change Coalition,0
WA,237,Cowan,7564,Ballajura,O,18642,0,O Ticket Votes,Socialist Alliance,1
WA,237,Cowan,7564,Ballajura,O,18407,1,"HAWKINS, Trent",Socialist Alliance,1
WA,237,Cowan,7564,Ballajura,O,18408,2,"GRAY, Julie",Socialist Alliance,0
WA,237,Cowan,7564,Ballajura,P,18651,0,P Ticket Votes,,0
WA,237,Cowan,7564,Ballajura,P,18550,1,"CAMPBELL, Graeme",,4
WA,237,Cowan,7564,Ballajura,P,18551,2,"FISCHER, John",,0
WA,237,Cowan,7564,Ballajura,P,18552,3,"GRAHAM, Russell",,0
WA,237,Cowan,7564,Ballajura,P,18553,4,"GIBSON, Geoff",,0
WA,237,Cowan,7564,Ballajura,Q,18636,0,Q Ticket Votes,,0
WA,237,Cowan,7564,Ballajura,Q,17367,1,"ARMSTRONG, Jennifer",,0
WA,237,Cowan,7564,Ballajura,Q,17368,2,"TAN, Michael",,0
WA,237,Cowan,7564,Ballajura,R,18647,0,R Ticket Votes,What Women Want (Australia),2
WA,237,Cowan,7564,Ballajura,R,18319,1,"BASDEN, Meryki",What Women Want (Australia),0
WA,237,Cowan,7564,Ballajura,R,18320,2,"LANE, Saywood",What Women Want (Australia),0
WA,237,Cowan,7564,Ballajura,S,18648,0,S Ticket Votes,Conservatives for Climate and Environment,3
WA,237,Cowan,7564,Ballajura,S,18324,1,"KETTLE, Gerard",Conservatives for Climate and Environment,0
WA,237,Cowan,7564,Ballajura,S,18326,2,"ANTON, Shirley",Conservatives for Climate and Environment,0
WA,237,Cowan,7564,Ballajura,T,18641,0,T Ticket Votes,LDP,1
WA,237,Cowan,7564,Ballajura,T,17784,1,"WHELAN, Peter",LDP,0
WA,237,Cowan,7564,Ballajura,T,17788,2,"PARKER, Daniel M",LDP,0
WA,237,Cowan,7564,Ballajura,U,18638,0,U Ticket Votes,The Greens,133
WA,237,Cowan,7564,Ballajura,U,17385,1,"LUDLAM, Scott",The Greens,10
WA,237,Cowan,7564,Ballajura,U,17386,2,"XAMON, Alison",The Greens,0
WA,237,Cowan,7564,Ballajura,U,17387,3,"ROY, Brenda",The Greens,1
WA,237,Cowan,7564,Ballajura,UG,17452,1,"McNAUGHT, Richard",Independent,0
WA,237,Cowan,7564,Ballajura,UG,18484,2,"DABROWSKI, Edward",Independent,0
WA,237,Cowan,7564,Ballajura,ZZ,0,99,INFORMAL,,39
WA,237,Cowan,7570,Girrawheen,A,18639,0,A Ticket Votes,Nationals,6
WA,237,Cowan,7570,Girrawheen,A,17549,1,"CROOK, Tony",Nationals,1
WA,237,Cowan,7570,Girrawheen,A,17550,2,"DUNCAN, Wendy",Nationals,0
WA,237,Cowan,7570,Girrawheen,B,18637,0,B Ticket Votes,Citizens Electoral Council,6
WA,237,Cowan,7570,Girrawheen,B,17372,1,"ROBINSON, Jean",Citizens Electoral Council,0
WA,237,Cowan,7570,Girrawheen,B,17373,2,"SMITH, Stuart",Citizens Electoral Council,0
WA,237,Cowan,7570,Girrawheen,C,18633,0,C Ticket Votes,Christian Democratic Party,32
WA,237,Cowan,7570,Girrawheen,C,17179,1,"GOIRAN, Gerard",Christian Democratic Party,1
WA,237,Cowan,7570,Girrawheen,C,17180,2,"WATT, Peter",Christian Democratic Party,0
WA,237,Cowan,7570,Girrawheen,D,18652,0,D Ticket Votes,Non-Custodial Parents Party (Equal Parenting),1
WA,237,Cowan,7570,Girrawheen,D,18557,1,"DIXON, Geoff",Non-Custodial Parents Party (Equal Parenting),0
WA,237,Cowan,7570,Girrawheen,D,18558,2,"WARD, Mike",Non-Custodial Parents Party (Equal Parenting),0
WA,237,Cowan,7570,Girrawheen,E,18646,0,E Ticket Votes,D.L.P. - Democratic Labor Party,22
WA,237,Cowan,7570,Girrawheen,E,18300,1,"BOULGER, Bob",D.L.P. - Democratic Labor Party,0
WA,237,Cowan,7570,Girrawheen,E,18305,2,"MILLER, Eric",D.L.P. - Democratic Labor Party,0
WA,237,Cowan,7570,Girrawheen,F,18634,0,F Ticket Votes,Liberal,501
WA,237,Cowan,7570,Girrawheen,F,17227,1,"JOHNSTON, David",Liberal,4
WA,237,Cowan,7570,Girrawheen,F,17228,2,"EGGLESTON, Alan",Liberal,0
WA,237,Cowan,7570,Girrawheen,F,17229,3,"CASH, Michaelia",Liberal,1
WA,237,Cowan,7570,Girrawheen,F,17230,4,"MISCHIN, Michael",Liberal,1
WA,237,Cowan,7570,Girrawheen,F,17231,5,"MOURITZ, Jane",Liberal,0
WA,237,Cowan,7570,Girrawheen,F,17232,6,"BROWN, Matt",Liberal,0
WA,237,Cowan,7570,Girrawheen,G,18635,0,G Ticket Votes,Australian Democrats,12
WA,237,Cowan,7570,Girrawheen,G,17299,1,"LEWIN, Erica",Australian Democrats,1
WA,237,Cowan,7570,Girrawheen,G,17303,2,"OLVER, Rob",Australian Democrats,1
WA,237,Cowan,7570,Girrawheen,G,17305,3,"HODDY, Don",Australian Democrats,0
WA,237,Cowan,7570,Girrawheen,H,18640,0,H Ticket Votes,One Nation WA,19
WA,237,Cowan,7570,Girrawheen,H,17780,1,"HOPKINSON, James",One Nation WA,0
WA,237,Cowan,7570,Girrawheen,H,17782,2,"McLEAN, Ron",One Nation WA,1
WA,237,Cowan,7570,Girrawheen,I,18644,0,I Ticket Votes,Family First,21
WA,237,Cowan,7570,Girrawheen,I,18144,1,"ROSE, Linda",Family First,1
WA,237,Cowan,7570,Girrawheen,I,18146,2,"FABIAN, Cathie",Family First,0
WA,237,Cowan,7570,Girrawheen,I,18148,3,"FUHRMANN, Steve",Family First,0
WA,237,Cowan,7570,Girrawheen,J,18653,0,J Ticket Votes,Senator On-Line,1
WA,237,Cowan,7570,Girrawheen,J,18561,1,"MAYER, Daniel J",Senator On-Line,0
WA,237,Cowan,7570,Girrawheen,J,18562,2,"LAMONT, Zoe",Senator On-Line,0
WA,237,Cowan,7570,Girrawheen,K,18645,0,K Ticket Votes,Carers Alliance,1
WA,237,Cowan,7570,Girrawheen,K,18260,1,"HOYER, Thomas",Carers Alliance,0
WA,237,Cowan,7570,Girrawheen,K,18261,2,"PRIMEAU, Shirley Ann",Carers Alliance,0
WA,237,Cowan,7570,Girrawheen,L,18643,0,L Ticket Votes,Australian Labor Party,971
WA,237,Cowan,7570,Girrawheen,L,18051,1,"PRATT, Louise",Australian Labor Party,10
WA,237,Cowan,7570,Girrawheen,L,18055,2,"BISHOP, Mark",Australian Labor Party,3
WA,237,Cowan,7570,Girrawheen,L,18056,3,"WEBBER, Ruth",Australian Labor Party,0
WA,237,Cowan,7570,Girrawheen,M,18649,0,M Ticket Votes,,6
WA,237,Cowan,7570,Girrawheen,M,18432,1,"WYNNE, Eric",,1
