2010 Federal Election Senate First Preferences By Polling Place for Division 140 [Event:15508 Phase:FinalResults Generated:2013-01-22T15:03:30 Cycle:109e02bb-5f15-4808-984f-b47255b191fb Created:2013-01-22T14:55:43 Environment:PROD Site:PARKES Server:NTR01 Version:6.0.10.10009]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlaceNm,Ticket,CandidateID,BallotPosition,CandidateDetails,PartyNm,OrdinaryVotes
NSW,140,Parramatta,635,Carlingford North,A,22214,0,A Ticket Votes,Socialist Alliance,11
NSW,140,Parramatta,635,Carlingford North,A,21446,1,"EVANS, Rachel",Socialist Alliance,1
NSW,140,Parramatta,635,Carlingford North,A,21449,2,"ISKANDER, Soubhi",Socialist Alliance,0
NSW,140,Parramatta,635,Carlingford North,B,22230,0,B Ticket Votes,,0
NSW,140,Parramatta,635,Carlingford North,B,22023,1,"HODGES, Robert",,0
NSW,140,Parramatta,635,Carlingford North,B,22024,2,"FRIER, Bob",,0
NSW,140,Parramatta,635,Carlingford North,C,22224,0,C Ticket Votes,,2
NSW,140,Parramatta,635,Carlingford North,C,21904,1,"ROBINSON, Tony",,0
NSW,140,Parramatta,635,Carlingford North,C,21907,2,"SELBY, Noel",,0
NSW,140,Parramatta,635,Carlingford North,D,22215,0,D Ticket Votes,,0
NSW,140,Parramatta,635,Carlingford North,D,21429,1,"HODGES, Darrin",,0
NSW,140,Parramatta,635,Carlingford North,D,21430,2,"FOLKES, Nick",,0
NSW,140,Parramatta,635,Carlingford North,E,22220,0,E Ticket Votes,Building Australia,3
NSW,140,Parramatta,635,Carlingford North,E,21798,1,"BROWN, Ray",Building Australia,0
NSW,140,Parramatta,635,Carlingford North,E,21799,2,"O'DONNELL, Michael",Building Australia,0
NSW,140,Parramatta,635,Carlingford North,F,22212,0,F Ticket Votes,Senator On-Line,0
NSW,140,Parramatta,635,Carlingford North,F,21465,1,"BAS, Wes",Senator On-Line,0
NSW,140,Parramatta,635,Carlingford North,F,21470,2,"ROACH, Brianna",Senator On-Line,0
NSW,140,Parramatta,635,Carlingford North,G,22222,0,G Ticket Votes,Communist,5
NSW,140,Parramatta,635,Carlingford North,G,21787,1,"LAWLER, Geoff",Communist,0
NSW,140,Parramatta,635,Carlingford North,G,21789,2,"KELLAWAY, Brenda Anne",Communist,0
NSW,140,Parramatta,635,Carlingford North,H,22233,0,H Ticket Votes,,0
NSW,140,Parramatta,635,Carlingford North,H,22021,1,"BLOOM, Nadia",,0
NSW,140,Parramatta,635,Carlingford North,H,22022,2,"IRELAND, Bede",,0
NSW,140,Parramatta,635,Carlingford North,I,22211,0,I Ticket Votes,Citizens Electoral Council of Australia,1
NSW,140,Parramatta,635,Carlingford North,I,21031,1,"BUTLER, Robert H",Citizens Electoral Council of Australia,0
NSW,140,Parramatta,635,Carlingford North,I,21037,2,"McCAFFREY, Ian David",Citizens Electoral Council of Australia,0
NSW,140,Parramatta,635,Carlingford North,J,22219,0,J Ticket Votes,Australian Democrats,8
NSW,140,Parramatta,635,Carlingford North,J,21733,1,"CLANCY, Fiona",Australian Democrats,0
