State,No Of Vacancies,Total Formal Papers,Quota,Count,Ballot Position,Ticket,Surname,GivenNm,Papers,VoteTransferred,ProgressiveVoteTotal,Transfer Value,Status,ChangedFl,Order Elected,Comment
WA ,6,1202750,171822,1,37, F,BROWN,Matt,333,333,333,1,, ,0,"JOHNSTON, D has 382709 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.69014897. 554531 papers are involved from count number(s) 1"
WA ,6,1202750,171822,1,38, G,LEWIN,Erica,12434,12434,12434,1,, ,0,"JOHNSTON, D has 382709 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.69014897. 554531 papers are involved from count number(s) 1"
WA ,6,1202750,171822,1,39, G,OLVER,Rob,82,82,82,1,, ,0,"JOHNSTON, D has 382709 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.69014897. 554531 papers are involved from count number(s) 1"
WA ,6,1202750,171822,1,40, G,HODDY,Don,88,88,88,1,, ,0,"JOHNSTON, D has 382709 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.69014897. 554531 papers are involved from count number(s) 1"
WA ,6,1202750,171822,1,41, H,HOPKINSON,James,11526,11526,11526,1,, ,0,"JOHNSTON, D has 382709 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.69014897. 554531 papers are involved from count number(s) 1"
WA ,6,1202750,171822,1,42, H,McLEAN,Ron,97,97,97,1,, ,0,"JOHNSTON, D has 382709 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.69014897. 554531 papers are involved from count number(s) 1"
WA ,6,1202750,171822,1,43, I,ROSE,Linda,10259,10259,10259,1,, ,0,"JOHNSTON, D has 382709 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.69014897. 554531 papers are involved from count number(s) 1"
WA ,6,1202750,171822,1,44, I,FABIAN,Cathie,21,21,21,1,, ,0,"JOHNSTON, D has 382709 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.69014897. 554531 papers are involved from count number(s) 1"
WA ,6,1202750,171822,1,45, I,FUHRMANN,Steve,61,61,61,1,, ,0,"JOHNSTON, D has 382709 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.69014897. 554531 papers are involved from count number(s) 1"
WA ,6,1202750,171822,1,46, J,MAYER,Daniel J,813,813,813,1,, ,0,"JOHNSTON, D has 382709 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.69014897. 554531 papers are involved from count number(s) 1"
WA ,6,1202750,171822,1,47, J,LAMONT,Zoe,11,11,11,1,, ,0,"JOHNSTON, D has 382709 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.69014897. 554531 papers are involved from count number(s) 1"
WA ,6,1202750,171822,1,48, K,HOYER,Thomas,1546,1546,1546,1,, ,0,"JOHNSTON, D has 382709 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.69014897. 554531 papers are involved from count number(s) 1"
WA ,6,1202750,171822,1,49, K,PRIMEAU,Shirley Ann,25,25,25,1,, ,0,"JOHNSTON, D has 382709 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.69014897. 554531 papers are involved from count number(s) 1"
WA ,6,1202750,171822,1,50, L,PRATT,Louise,431521,431521,431521,1,Elected,#,2,"JOHNSTON, D has 382709 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.69014897. 554531 papers are involved from count number(s) 1"
WA ,6,1202750,171822,1,51, L,BISHOP,Mark,884,884,884,1,, ,0,"JOHNSTON, D has 382709 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.69014897. 554531 papers are involved from count number(s) 1"
WA ,6,1202750,171822,1,52, L,WEBBER,Ruth,641,641,641,1,, ,0,"JOHNSTON, D has 382709 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.69014897. 554531 papers are involved from count number(s) 1"
WA ,6,1202750,171822,1,53, M,WYNNE,Eric,786,786,786,1,, ,0,"JOHNSTON, D has 382709 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.69014897. 554531 papers are involved from count number(s) 1"
WA ,6,1202750,171822,1,54, M,FITZGERALD,Kevin,33,33,33,1,, ,0,"JOHNSTON, D has 382709 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.69014897. 554531 papers are involved from count number(s) 1"
WA ,6,1202750,171822,1,55, N,WARDEN,Gary,3358,3358,3358,1,, ,0,"JOHNSTON, D has 382709 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.69014897. 554531 papers are involved from count number(s) 1"
WA ,6,1202750,171822,1,56, N,BISHOP,Sarah,103,103,103,1,, ,0,"JOHNSTON, D has 382709 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.69014897. 554531 papers are involved from count number(s) 1"
WA ,6,1202750,171822,1,57, O,HAWKINS,Trent,905,905,905,1,, ,0,"JOHNSTON, D has 382709 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.69014897. 554531 papers are involved from count number(s) 1"
WA ,6,1202750,171822,1,58, O,GRAY,Julie,23,23,23,1,, ,0,"JOHNSTON, D has 382709 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.69014897. 554531 papers are involved from count number(s) 1"
WA ,6,1202750,171822,1,59, P,CAMPBELL,Graeme,1589,1589,1589,1,, ,0,"JOHNSTON, D has 382709 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.69014897. 554531 papers are involved from count number(s) 1"
WA ,6,1202750,171822,1,60, P,FISCHER,John,12,12,12,1,, ,0,"JOHNSTON, D has 382709 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.69014897. 554531 papers are involved from count number(s) 1"
WA ,6,1202750,171822,1,61, P,GRAHAM,Russell,4,4,4,1,, ,0,"JOHNSTON, D has 382709 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.69014897. 554531 papers are involved from count number(s) 1"
WA ,6,1202750,171822,1,62, P,GIBSON,Geoff,16,16,16,1,, ,0,"JOHNSTON, D has 382709 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.69014897. 554531 papers are involved from count number(s) 1"
WA ,6,1202750,171822,1,63, Q,ARMSTRONG,Jennifer,237,237,237,1,, ,0,"JOHNSTON, D has 382709 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.69014897. 554531 papers are involved from count number(s) 1"
WA ,6,1202750,171822,1,64, Q,TAN,Michael,34,34,34,1,, ,0,"JOHNSTON, D has 382709 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.69014897. 554531 papers are involved from count number(s) 1"
WA ,6,1202750,171822,1,65, R,BASDEN,Meryki,3501,3501,3501,1,, ,0,"JOHNSTON, D has 382709 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.69014897. 554531 papers are involved from count number(s) 1"
WA ,6,1202750,171822,1,66, R,LANE,Saywood,32,32,32,1,, ,0,"JOHNSTON, D has 382709 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.69014897. 554531 papers are involved from count number(s) 1"
WA ,6,1202750,171822,1,67, S,KETTLE,Gerard,1542,1542,1542,1,, ,0,"JOHNSTON, D has 382709 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.69014897. 554531 papers are involved from count number(s) 1"
WA ,6,1202750,171822,1,68, S,ANTON,Shirley,27,27,27,1,, ,0,"JOHNSTON, D has 382709 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.69014897. 554531 papers are involved from count number(s) 1"
WA ,6,1202750,171822,1,69, T,WHELAN,Peter,584,584,584,1,, ,0,"JOHNSTON, D has 382709 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.69014897. 554531 papers are involved from count number(s) 1"
WA ,6,1202750,171822,1,70, T,PARKER,Daniel M,7,7,7,1,, ,0,"JOHNSTON, D has 382709 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.69014897. 554531 papers are involved from count number(s) 1"
WA ,6,1202750,171822,1,71, U,LUDLAM,Scott,110610,110610,110610,1,, ,0,"JOHNSTON, D has 382709 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.69014897. 554531 papers are involved from count number(s) 1"
WA ,6,1202750,171822,1,72, U,XAMON,Alison,704,704,704,1,, ,0,"JOHNSTON, D has 382709 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.69014897. 554531 papers are involved from count number(s) 1"
WA ,6,1202750,171822,1,73, U,ROY,Brenda,499,499,499,1,, ,0,"JOHNSTON, D has 382709 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.69014897. 554531 papers are involved from count number(s) 1"
WA ,6,1202750,171822,1,74,UG,McNAUGHT,Richard,291,291,291,1,, ,0,"JOHNSTON, D has 382709 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.69014897. 554531 papers are involved from count number(s) 1"
WA ,6,1202750,171822,1,75,UG,DABROWSKI,Edward,94,94,94,1,, ,0,"JOHNSTON, D has 382709 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.69014897. 554531 papers are involved from count number(s) 1"
WA ,6,1202750,171822,1,1001,  ,Exhausted,,0,0,0,1,, ,0,"JOHNSTON, D has 382709 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.69014897. 554531 papers are involved from count number(s) 1"
WA ,6,1202750,171822,1,1002,  ,Gain/Loss,,0,0,0,1,, ,0,"JOHNSTON, D has 382709 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.69014897. 554531 papers are involved from count number(s) 1"
WA ,6,1202750,171822,2,22, A,CROOK,Tony,29,20,17231,0.690148972735519,, ,0,""
WA ,6,1202750,171822,2,23, A,DUNCAN,Wendy,5,3,157,0.690148972735519,, ,0,"PRATT, L has 259699 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.60182239. 431521 papers are involved from count number(s) 1"
WA ,6,1202750,171822,2,24, B,ROBINSON,Jean,4,2,983,0.690148972735519,, ,0,"PRATT, L has 259699 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.60182239. 431521 papers are involved from count number(s) 1"
WA ,6,1202750,171822,2,25, B,SMITH,Stuart,1,0,21,0.690148972735519,, ,0,"PRATT, L has 259699 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.60182239. 431521 papers are involved from count number(s) 1"
WA ,6,1202750,171822,2,26, C,GOIRAN,Gerard,18,12,21080,0.690148972735519,, ,0,"PRATT, L has 259699 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.60182239. 431521 papers are involved from count number(s) 1"
WA ,6,1202750,171822,2,27, C,WATT,Peter,0,0,111,0,, ,0,"PRATT, L has 259699 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.60182239. 431521 papers are involved from count number(s) 1"
WA ,6,1202750,171822,2,28, D,DIXON,Geoff,1,0,928,0.690148972735519,, ,0,"PRATT, L has 259699 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.60182239. 431521 papers are involved from count number(s) 1"
WA ,6,1202750,171822,2,29, D,WARD,Mike,0,0,18,0,, ,0,"PRATT, L has 259699 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.60182239. 431521 papers are involved from count number(s) 1"
WA ,6,1202750,171822,2,30, E,BOULGER,Bob,3,2,11369,0.690148972735519,, ,0,"PRATT, L has 259699 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.60182239. 431521 papers are involved from count number(s) 1"
WA ,6,1202750,171822,2,31, E,MILLER,Eric,1,0,23,0.690148972735519,, ,0,"PRATT, L has 259699 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.60182239. 431521 papers are involved from count number(s) 1"
WA ,6,1202750,171822,2,32, F,JOHNSTON,David,-554531,-382709,171822,0.690148972735519,Elected, ,1,"PRATT, L has 259699 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.60182239. 431521 papers are involved from count number(s) 1"
WA ,6,1202750,171822,2,33, F,EGGLESTON,Alan,554108,382417,382754,0.690148972735519,Elected,#,3,"PRATT, L has 259699 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.60182239. 431521 papers are involved from count number(s) 1"
WA ,6,1202750,171822,2,34, F,CASH,Michaelia,90,62,323,0.690148972735519,, ,0,"PRATT, L has 259699 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.60182239. 431521 papers are involved from count number(s) 1"
WA ,6,1202750,171822,2,35, F,MISCHIN,Michael,38,26,190,0.690148972735519,, ,0,"PRATT, L has 259699 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.60182239. 431521 papers are involved from count number(s) 1"
WA ,6,1202750,171822,2,36, F,MOURITZ,Jane,35,24,266,0.690148972735519,, ,0,"PRATT, L has 259699 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.60182239. 431521 papers are involved from count number(s) 1"
WA ,6,1202750,171822,2,37, F,BROWN,Matt,58,40,373,0.690148972735519,, ,0,"PRATT, L has 259699 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.60182239. 431521 papers are involved from count number(s) 1"
WA ,6,1202750,171822,2,38, G,LEWIN,Erica,24,16,12450,0.690148972735519,, ,0,"PRATT, L has 259699 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.60182239. 431521 papers are involved from count number(s) 1"
WA ,6,1202750,171822,2,39, G,OLVER,Rob,7,4,86,0.690148972735519,, ,0,"PRATT, L has 259699 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.60182239. 431521 papers are involved from count number(s) 1"
WA ,6,1202750,171822,2,40, G,HODDY,Don,0,0,88,0,, ,0,"PRATT, L has 259699 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.60182239. 431521 papers are involved from count number(s) 1"
WA ,6,1202750,171822,2,41, H,HOPKINSON,James,9,6,11532,0.690148972735519,, ,0,"PRATT, L has 259699 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.60182239. 431521 papers are involved from count number(s) 1"
WA ,6,1202750,171822,2,42, H,McLEAN,Ron,1,0,97,0.690148972735519,, ,0,"PRATT, L has 259699 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.60182239. 431521 papers are involved from count number(s) 1"
WA ,6,1202750,171822,2,43, I,ROSE,Linda,15,10,10269,0.690148972735519,, ,0,"PRATT, L has 259699 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.60182239. 431521 papers are involved from count number(s) 1"
WA ,6,1202750,171822,2,44, I,FABIAN,Cathie,1,0,21,0.690148972735519,, ,0,"PRATT, L has 259699 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.60182239. 431521 papers are involved from count number(s) 1"
WA ,6,1202750,171822,2,45, I,FUHRMANN,Steve,0,0,61,0,, ,0,"PRATT, L has 259699 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.60182239. 431521 papers are involved from count number(s) 1"
WA ,6,1202750,171822,2,46, J,MAYER,Daniel J,1,0,813,0.690148972735519,, ,0,"PRATT, L has 259699 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.60182239. 431521 papers are involved from count number(s) 1"
WA ,6,1202750,171822,2,47, J,LAMONT,Zoe,0,0,11,0,, ,0,"PRATT, L has 259699 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.60182239. 431521 papers are involved from count number(s) 1"
WA ,6,1202750,171822,2,48, K,HOYER,Thomas,3,2,1548,0.690148972735519,, ,0,"PRATT, L has 259699 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.60182239. 431521 papers are involved from count number(s) 1"
WA ,6,1202750,171822,2,49, K,PRIMEAU,Shirley Ann,0,0,25,0,, ,0,"PRATT, L has 259699 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.60182239. 431521 papers are involved from count number(s) 1"
WA ,6,1202750,171822,2,50, L,PRATT,Louise,0,0,431521,0,Elected, ,2,"PRATT, L has 259699 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.60182239. 431521 papers are involved from count number(s) 1"
WA ,6,1202750,171822,2,51, L,BISHOP,Mark,15,10,894,0.690148972735519,, ,0,"PRATT, L has 259699 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.60182239. 431521 papers are involved from count number(s) 1"
WA ,6,1202750,171822,2,52, L,WEBBER,Ruth,4,2,643,0.690148972735519,, ,0,"PRATT, L has 259699 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.60182239. 431521 papers are involved from count number(s) 1"
WA ,6,1202750,171822,2,53, M,WYNNE,Eric,2,1,787,0.690148972735519,, ,0,"PRATT, L has 259699 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.60182239. 431521 papers are involved from count number(s) 1"
WA ,6,1202750,171822,2,54, M,FITZGERALD,Kevin,0,0,33,0,, ,0,"PRATT, L has 259699 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.60182239. 431521 papers are involved from count number(s) 1"
WA ,6,1202750,171822,2,55, N,WARDEN,Gary,2,1,3359,0.690148972735519,, ,0,"PRATT, L has 259699 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.60182239. 431521 papers are involved from count number(s) 1"
WA ,6,1202750,171822,2,56, N,BISHOP,Sarah,0,0,103,0,, ,0,"PRATT, L has 259699 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.60182239. 431521 papers are involved from count number(s) 1"
WA ,6,1202750,171822,2,57, O,HAWKINS,Trent,3,2,907,0.690148972735519,, ,0,"PRATT, L has 259699 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.60182239. 431521 papers are involved from count number(s) 1"
WA ,6,1202750,171822,2,58, O,GRAY,Julie,0,0,23,0,, ,0,"PRATT, L has 259699 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.60182239. 431521 papers are involved from count number(s) 1"
WA ,6,1202750,171822,2,59, P,CAMPBELL,Graeme,4,2,1591,0.690148972735519,, ,0,"PRATT, L has 259699 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.60182239. 431521 papers are involved from count number(s) 1"
WA ,6,1202750,171822,2,60, P,FISCHER,John,0,0,12,0,, ,0,"PRATT, L has 259699 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.60182239. 431521 papers are involved from count number(s) 1"
WA ,6,1202750,171822,2,61, P,GRAHAM,Russell,0,0,4,0,, ,0,"PRATT, L has 259699 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.60182239. 431521 papers are involved from count number(s) 1"
WA ,6,1202750,171822,2,62, P,GIBSON,Geoff,0,0,16,0,, ,0,"PRATT, L has 259699 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.60182239. 431521 papers are involved from count number(s) 1"
WA ,6,1202750,171822,2,63, Q,ARMSTRONG,Jennifer,0,0,237,0,, ,0,"PRATT, L has 259699 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.60182239. 431521 papers are involved from count number(s) 1"
WA ,6,1202750,171822,2,64, Q,TAN,Michael,0,0,34,0,, ,0,"PRATT, L has 259699 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.60182239. 431521 papers are involved from count number(s) 1"
WA ,6,1202750,171822,2,65, R,BASDEN,Meryki,4,2,3503,0.690148972735519,, ,0,"PRATT, L has 259699 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.60182239. 431521 papers are involved from count number(s) 1"
WA ,6,1202750,171822,2,66, R,LANE,Saywood,0,0,32,0,, ,0,"PRATT, L has 259699 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.60182239. 431521 papers are involved from count number(s) 1"
WA ,6,1202750,171822,2,67, S,KETTLE,Gerard,1,0,1542,0.690148972735519,, ,0,"PRATT, L has 259699 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.60182239. 431521 papers are involved from count number(s) 1"
WA ,6,1202750,171822,2,68, S,ANTON,Shirley,0,0,27,0,, ,0,"PRATT, L has 259699 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.60182239. 431521 papers are involved from count number(s) 1"
WA ,6,1202750,171822,2,69, T,WHELAN,Peter,0,0,584,0,, ,0,"PRATT, L has 259699 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.60182239. 431521 papers are involved from count number(s) 1"
WA ,6,1202750,171822,2,70, T,PARKER,Daniel M,0,0,7,0,, ,0,"PRATT, L has 259699 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.60182239. 431521 papers are involved from count number(s) 1"
WA ,6,1202750,171822,2,71, U,LUDLAM,Scott,37,25,110635,0.690148972735519,, ,0,"PRATT, L has 259699 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.60182239. 431521 papers are involved from count number(s) 1"
WA ,6,1202750,171822,2,72, U,XAMON,Alison,1,0,704,0.690148972735519,, ,0,"PRATT, L has 259699 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.60182239. 431521 papers are involved from count number(s) 1"
WA ,6,1202750,171822,2,73, U,ROY,Brenda,1,0,499,0.690148972735519,, ,0,"PRATT, L has 259699 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.60182239. 431521 papers are involved from count number(s) 1"
WA ,6,1202750,171822,2,74,UG,McNAUGHT,Richard,3,2,293,0.690148972735519,, ,0,"PRATT, L has 259699 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.60182239. 431521 papers are involved from count number(s) 1"
WA ,6,1202750,171822,2,75,UG,DABROWSKI,Edward,1,0,94,0.690148972735519,, ,0,"PRATT, L has 259699 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.60182239. 431521 papers are involved from count number(s) 1"
WA ,6,1202750,171822,2,1001,  ,Exhausted,,1,0,0,0.690148972735519,, ,0,"PRATT, L has 259699 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.60182239. 431521 papers are involved from count number(s) 1"
WA ,6,1202750,171822,2,1002,  ,Gain/Loss,,0,16,16,0,, ,0,"PRATT, L has 259699 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.60182239. 431521 papers are involved from count number(s) 1"
WA ,6,1202750,171822,3,22, A,CROOK,Tony,16,9,17240,0.601822391030796,, ,0,""
WA ,6,1202750,171822,3,23, A,DUNCAN,Wendy,1,0,157,0.601822391030796,, ,0,"EGGLESTON, A has 210932 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.38043810. 554445 papers are involved from count number(s) 1, 2"
WA ,6,1202750,171822,3,24, B,ROBINSON,Jean,0,0,983,0,, ,0,"EGGLESTON, A has 210932 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.38043810. 554445 papers are involved from count number(s) 1, 2"
WA ,6,1202750,171822,3,25, B,SMITH,Stuart,1,0,21,0.601822391030796,, ,0,"EGGLESTON, A has 210932 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.38043810. 554445 papers are involved from count number(s) 1, 2"
WA ,6,1202750,171822,3,26, C,GOIRAN,Gerard,11,6,21086,0.601822391030796,, ,0,"EGGLESTON, A has 210932 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.38043810. 554445 papers are involved from count number(s) 1, 2"
WA ,6,1202750,171822,3,27, C,WATT,Peter,1,0,111,0.601822391030796,, ,0,"EGGLESTON, A has 210932 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.38043810. 554445 papers are involved from count number(s) 1, 2"
WA ,6,1202750,171822,3,28, D,DIXON,Geoff,2,1,929,0.601822391030796,, ,0,"EGGLESTON, A has 210932 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.38043810. 554445 papers are involved from count number(s) 1, 2"
WA ,6,1202750,171822,3,29, D,WARD,Mike,0,0,18,0,, ,0,"EGGLESTON, A has 210932 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.38043810. 554445 papers are involved from count number(s) 1, 2"
WA ,6,1202750,171822,3,30, E,BOULGER,Bob,7,4,11373,0.601822391030796,, ,0,"EGGLESTON, A has 210932 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.38043810. 554445 papers are involved from count number(s) 1, 2"
WA ,6,1202750,171822,3,31, E,MILLER,Eric,2,1,24,0.601822391030796,, ,0,"EGGLESTON, A has 210932 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.38043810. 554445 papers are involved from count number(s) 1, 2"
WA ,6,1202750,171822,3,32, F,JOHNSTON,David,0,0,171822,0,Elected, ,1,"EGGLESTON, A has 210932 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.38043810. 554445 papers are involved from count number(s) 1, 2"
WA ,6,1202750,171822,3,33, F,EGGLESTON,Alan,0,0,382754,0,Elected, ,3,"EGGLESTON, A has 210932 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.38043810. 554445 papers are involved from count number(s) 1, 2"
WA ,6,1202750,171822,3,34, F,CASH,Michaelia,2,1,324,0.601822391030796,, ,0,"EGGLESTON, A has 210932 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.38043810. 554445 papers are involved from count number(s) 1, 2"
