State,No Of Vacancies,Total Formal Papers,Quota,Count,Ballot Position,Ticket,Surname,GivenNm,Papers,VoteTransferred,ProgressiveVoteTotal,Transfer Value,Status,ChangedFl,Order Elected,Comment
TAS,6,326846,46693,3,13, A,GLEESON,Belinda,6,3,124,0.608224327295,, ,0,"BROWN, B has 9866 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.17443731. 56559 papers are involved from count number(s) 1"
TAS,6,326846,46693,3,14, B,BROWN,Bob,0,0,56559,0,Elected, ,3,"BROWN, B has 9866 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.17443731. 56559 papers are involved from count number(s) 1"
TAS,6,326846,46693,3,15, B,WILKIE,Andrew,66,40,2655,0.608224327295,, ,0,"BROWN, B has 9866 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.17443731. 56559 papers are involved from count number(s) 1"
TAS,6,326846,46693,3,16, B,HOUGHTON,Sophie Louise,2,1,185,0.608224327295,, ,0,"BROWN, B has 9866 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.17443731. 56559 papers are involved from count number(s) 1"
TAS,6,326846,46693,3,17, B,JORDAN,Scott,4,2,90,0.608224327295,, ,0,"BROWN, B has 9866 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.17443731. 56559 papers are involved from count number(s) 1"
TAS,6,326846,46693,3,18, C,MARTIN,Steve,38,23,820,0.608224327295,, ,0,"BROWN, B has 9866 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.17443731. 56559 papers are involved from count number(s) 1"
TAS,6,326846,46693,3,19, C,NELSON,Karley,3,1,27,0.608224327295,, ,0,"BROWN, B has 9866 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.17443731. 56559 papers are involved from count number(s) 1"
TAS,6,326846,46693,3,20, D,SHERRY,Nick,0,0,46693,0,Elected, ,1,"BROWN, B has 9866 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.17443731. 56559 papers are involved from count number(s) 1"
TAS,6,326846,46693,3,21, D,BROWN,Carol,0,0,82205,0,Elected, ,4,"BROWN, B has 9866 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.17443731. 56559 papers are involved from count number(s) 1"
TAS,6,326846,46693,3,22, D,BILYK,Catryna,33,20,1702,0.608224327295,, ,0,"BROWN, B has 9866 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.17443731. 56559 papers are involved from count number(s) 1"
TAS,6,326846,46693,3,23, E,CREA,Pat,17,10,2006,0.608224327295,, ,0,"BROWN, B has 9866 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.17443731. 56559 papers are involved from count number(s) 1"
TAS,6,326846,46693,3,24, E,SHACKCLOTH,Joan,8,4,104,0.608224327295,, ,0,"BROWN, B has 9866 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.17443731. 56559 papers are involved from count number(s) 1"
TAS,6,326846,46693,3,25, F,COLBECK,Richard M,-119183,-72490,46693,0.608224327295,Elected, ,2,"BROWN, B has 9866 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.17443731. 56559 papers are involved from count number(s) 1"
TAS,6,326846,46693,3,26, F,BUSHBY,David,118167,71872,74088,0.608224327295,Elected,#,5,"BROWN, B has 9866 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.17443731. 56559 papers are involved from count number(s) 1"
