2007 Federal Election Senate First Preferences By Polling Place for Division 125 [Event:13745 Phase:FinalResults Generated:2008-09-03T12:45:45 Cycle:349e38e7-5eda-4bc7-a4a0-805bff59620f Created:2008-08-13T17:22:12 Environment:TEST Site:Primary Server:TST-VTR04 Version:4.8.0.0]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlaceNm,Ticket,CandidateID,BallotPosition,CandidateDetails,PartyNm,OrdinaryVotes
NSW,125,Hume,733,Wamboin,A,18583,0,A Ticket Votes,Liberal/Nationals,310
NSW,125,Hume,733,Wamboin,A,17820,1,"COONAN, Helen",Liberal,5
NSW,125,Hume,733,Wamboin,A,17821,2,"WILLIAMS, John",Nationals,0
NSW,125,Hume,733,Wamboin,A,17822,3,"PAYNE, Marise",Liberal,1
NSW,125,Hume,733,Wamboin,A,17823,4,"LEES, Murray",Nationals,0
NSW,125,Hume,733,Wamboin,A,17824,5,"McGAHEY, Vicky",Liberal,0
NSW,125,Hume,733,Wamboin,A,17826,6,"CURRIE, Carolyn",Liberal,0
NSW,125,Hume,733,Wamboin,B,18587,0,B Ticket Votes,Citizens Electoral Council,0
NSW,125,Hume,733,Wamboin,B,17832,1,"LAWLER, Ann",Citizens Electoral Council,0
NSW,125,Hume,733,Wamboin,B,17834,2,"McCAFFREY, Ian David",Citizens Electoral Council,0
NSW,125,Hume,733,Wamboin,C,18582,0,C Ticket Votes,Family First,4
NSW,125,Hume,733,Wamboin,C,17818,1,"MARKWELL, Andrew",Family First,1
NSW,125,Hume,733,Wamboin,C,17819,2,"GRAY, Kathy",Family First,0
NSW,125,Hume,733,Wamboin,D,18596,0,D Ticket Votes,Pauline,1
NSW,125,Hume,733,Wamboin,D,18498,1,"BURSTON, Brian",Pauline,0
NSW,125,Hume,733,Wamboin,D,18499,2,"CARTER, John E",Pauline,2
NSW,125,Hume,733,Wamboin,E,18593,0,E Ticket Votes,Climate Change Coalition,4
NSW,125,Hume,733,Wamboin,E,18322,1,"NEWELL, Patrice",Climate Change Coalition,0
NSW,125,Hume,733,Wamboin,E,18327,2,"KRUSZELNICKI, Karl",Climate Change Coalition,2
NSW,125,Hume,733,Wamboin,F,18589,0,F Ticket Votes,Socialist Alliance,0
NSW,125,Hume,733,Wamboin,F,17835,1,"BAINBRIDGE, Alex",Socialist Alliance,0
NSW,125,Hume,733,Wamboin,F,17836,2,"PRICE, Susan",Socialist Alliance,0
NSW,125,Hume,733,Wamboin,F,17838,3,"EMANUEL, Kamala",Socialist Alliance,0
NSW,125,Hume,733,Wamboin,F,17839,4,"DOBSON, Tim",Socialist Alliance,0
NSW,125,Hume,733,Wamboin,G,18581,0,G Ticket Votes,The Greens,145
NSW,125,Hume,733,Wamboin,G,17433,1,"NETTLE, Kerry",The Greens,23
NSW,125,Hume,733,Wamboin,G,17435,2,"SHOEBRIDGE, David",The Greens,0
NSW,125,Hume,733,Wamboin,G,17436,3,"ELLA-DUNCAN, Marcia",The Greens,1
NSW,125,Hume,733,Wamboin,G,17438,4,"MUNDEY, Jack",The Greens,0
NSW,125,Hume,733,Wamboin,G,17441,5,"HO, Christina",The Greens,0
NSW,125,Hume,733,Wamboin,G,17442,6,"HEILPERN, Sandra",The Greens,0
NSW,125,Hume,733,Wamboin,H,18599,0,H Ticket Votes,What Women Want (Australia),2
NSW,125,Hume,733,Wamboin,H,18515,1,"CAINES, Justine",What Women Want (Australia),1
NSW,125,Hume,733,Wamboin,H,18516,2,"ROBINSON, Janette",What Women Want (Australia),0
NSW,125,Hume,733,Wamboin,I,18584,0,I Ticket Votes,LDP,0
NSW,125,Hume,733,Wamboin,I,17825,1,"PETERSEN, Terje",LDP,0
NSW,125,Hume,733,Wamboin,I,17827,2,"BEREGSZASZI, Janos",LDP,0
NSW,125,Hume,733,Wamboin,J,18579,0,J Ticket Votes,,0
NSW,125,Hume,733,Wamboin,J,17444,1,"BRYCE, Ian R",,0
NSW,125,Hume,733,Wamboin,J,17445,2,"AUGUST, John P",,0
NSW,125,Hume,733,Wamboin,K,18591,0,K Ticket Votes,Hear Our Voice,0
NSW,125,Hume,733,Wamboin,K,18294,1,"McLENNAN, Toni",Hear Our Voice,0
NSW,125,Hume,733,Wamboin,K,18298,2,"CARROLL, Lindsay",Hear Our Voice,0
NSW,125,Hume,733,Wamboin,L,18577,0,L Ticket Votes,Senator On-Line,0
NSW,125,Hume,733,Wamboin,L,17334,1,"REILLY, Pat",Senator On-Line,0
NSW,125,Hume,733,Wamboin,L,17335,2,"DER SARKISSIAN, Berge",Senator On-Line,0
NSW,125,Hume,733,Wamboin,M,18592,0,M Ticket Votes,Democrats,12
NSW,125,Hume,733,Wamboin,M,18288,1,"SHUMACK, Lyn",Democrats,5
