State,No Of Vacancies,Total Formal Papers,Quota,Count,Ballot Position,Ticket,Surname,GivenNm,Papers,VoteTransferred,ProgressiveVoteTotal,Transfer Value,Status,ChangedFl,Order Elected,Comment
QLD,6,2265274,323611,1,50, M,JOYCE,Barnaby,149312,149312,149312,1,, ,0,"MASON, B has 541194 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.62579888. 864805 papers are involved from count number(s) 1"
QLD,6,2265274,323611,1,51, M,BAKER,James,213,213,213,1,, ,0,"MASON, B has 541194 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.62579888. 864805 papers are involved from count number(s) 1"
QLD,6,2265274,323611,1,52, M,GILLIES,Stewart,194,194,194,1,, ,0,"MASON, B has 541194 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.62579888. 864805 papers are involved from count number(s) 1"
QLD,6,2265274,323611,1,53, N,COLLINS,Kevin,28932,28932,28932,1,, ,0,"MASON, B has 541194 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.62579888. 864805 papers are involved from count number(s) 1"
QLD,6,2265274,323611,1,54, N,WHITFORD,Darryl Ross,102,102,102,1,, ,0,"MASON, B has 541194 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.62579888. 864805 papers are involved from count number(s) 1"
QLD,6,2265274,323611,1,55, O,JOHNSTON,Hetty,15570,15570,15570,1,, ,0,"MASON, B has 541194 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.62579888. 864805 papers are involved from count number(s) 1"
QLD,6,2265274,323611,1,56, O,SCOTT,Diana,26,26,26,1,, ,0,"MASON, B has 541194 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.62579888. 864805 papers are involved from count number(s) 1"
QLD,6,2265274,323611,1,57, P,HUTTON,Drew,121195,121195,121195,1,, ,0,"MASON, B has 541194 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.62579888. 864805 papers are involved from count number(s) 1"
QLD,6,2265274,323611,1,58, P,MOLES,Sarah,684,684,684,1,, ,0,"MASON, B has 541194 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.62579888. 864805 papers are involved from count number(s) 1"
QLD,6,2265274,323611,1,59, P,MILLARD,Theresa,514,514,514,1,, ,0,"MASON, B has 541194 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.62579888. 864805 papers are involved from count number(s) 1"
QLD,6,2265274,323611,1,60, Q,FREEMARIJUANA,Guy,17428,17428,17428,1,, ,0,"MASON, B has 541194 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.62579888. 864805 papers are involved from count number(s) 1"
QLD,6,2265274,323611,1,61, Q,KNEIPP,Tony,57,57,57,1,, ,0,"MASON, B has 541194 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.62579888. 864805 papers are involved from count number(s) 1"
QLD,6,2265274,323611,1,62, R,RIVETT,John,2270,2270,2270,1,, ,0,"MASON, B has 541194 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.62579888. 864805 papers are involved from count number(s) 1"
QLD,6,2265274,323611,1,63, R,McKENZIE,Mal,23,23,23,1,, ,0,"MASON, B has 541194 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.62579888. 864805 papers are involved from count number(s) 1"
QLD,6,2265274,323611,1,64, S,WHEELDON,Lorraine,2784,2784,2784,1,, ,0,"MASON, B has 541194 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.62579888. 864805 papers are involved from count number(s) 1"
QLD,6,2265274,323611,1,65, S,WALTON,Rowell,57,57,57,1,, ,0,"MASON, B has 541194 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.62579888. 864805 papers are involved from count number(s) 1"
QLD,6,2265274,323611,1,66, T,NEWMAN,Tony,900,900,900,1,, ,0,"MASON, B has 541194 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.62579888. 864805 papers are involved from count number(s) 1"
QLD,6,2265274,323611,1,67, T,MORRIS,Darrell,21,21,21,1,, ,0,"MASON, B has 541194 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.62579888. 864805 papers are involved from count number(s) 1"
QLD,6,2265274,323611,1,68, U,CHERRY,John Clifford,49449,49449,49449,1,, ,0,"MASON, B has 541194 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.62579888. 864805 papers are involved from count number(s) 1"
QLD,6,2265274,323611,1,69, U,BAUER,Bonny,449,449,449,1,, ,0,"MASON, B has 541194 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.62579888. 864805 papers are involved from count number(s) 1"
QLD,6,2265274,323611,1,70,UG,McARTHUR,Darryl Angus,568,568,568,1,, ,0,"MASON, B has 541194 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.62579888. 864805 papers are involved from count number(s) 1"
QLD,6,2265274,323611,1,71,UG,GHULAM,Hassan,295,295,295,1,, ,0,"MASON, B has 541194 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.62579888. 864805 papers are involved from count number(s) 1"
QLD,6,2265274,323611,1,1001,  ,Exhausted,,0,0,0,1,, ,0,"MASON, B has 541194 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.62579888. 864805 papers are involved from count number(s) 1"
QLD,6,2265274,323611,1,1002,  ,Gain/Loss,,0,0,0,1,, ,0,"MASON, B has 541194 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.62579888. 864805 papers are involved from count number(s) 1"
QLD,6,2265274,323611,2,22, A,RUSHTON,Terry,22,13,5083,0.625798879516192,, ,0,""
QLD,6,2265274,323611,2,23, A,COLL,Eamon,5,3,85,0.625798879516192,, ,0,"McLUCAS, J has 390994 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.54714703. 714605 papers are involved from count number(s) 1"
QLD,6,2265274,323611,2,24, B,WEBSTER,Geoff,43,26,4198,0.625798879516192,, ,0,"McLUCAS, J has 390994 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.54714703. 714605 papers are involved from count number(s) 1"
QLD,6,2265274,323611,2,25, B,THOMPSON,Doug,9,5,59,0.625798879516192,, ,0,"McLUCAS, J has 390994 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.54714703. 714605 papers are involved from count number(s) 1"
QLD,6,2265274,323611,2,26, C,MASON,Brett,-864805,-541194,323611,0.625798879516192,Elected, ,1,"McLUCAS, J has 390994 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.54714703. 714605 papers are involved from count number(s) 1"
QLD,6,2265274,323611,2,27, C,BRANDIS,George Henry,863374,540298,540903,0.625798879516192,Elected,#,3,"McLUCAS, J has 390994 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.54714703. 714605 papers are involved from count number(s) 1"
QLD,6,2265274,323611,2,28, C,TROOD,Russell,246,153,532,0.625798879516192,, ,0,"McLUCAS, J has 390994 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.54714703. 714605 papers are involved from count number(s) 1"
QLD,6,2265274,323611,2,29, C,BOYCE,Sue,184,115,1602,0.625798879516192,, ,0,"McLUCAS, J has 390994 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.54714703. 714605 papers are involved from count number(s) 1"
QLD,6,2265274,323611,2,30, D,JOHNSTON,Selwyn,40,25,1355,0.625798879516192,, ,0,"McLUCAS, J has 390994 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.54714703. 714605 papers are involved from count number(s) 1"
QLD,6,2265274,323611,2,31, D,HARVEY,Susan,18,11,89,0.625798879516192,, ,0,"McLUCAS, J has 390994 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.54714703. 714605 papers are involved from count number(s) 1"
QLD,6,2265274,323611,2,32, E,HETHERINGTON,Maurice,16,10,3341,0.625798879516192,, ,0,"McLUCAS, J has 390994 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.54714703. 714605 papers are involved from count number(s) 1"
QLD,6,2265274,323611,2,33, E,GILLHAM,Ray,4,2,30,0.625798879516192,, ,0,"McLUCAS, J has 390994 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.54714703. 714605 papers are involved from count number(s) 1"
QLD,6,2265274,323611,2,34, F,McLUCAS,Jan,0,0,714605,0,Elected, ,2,"McLUCAS, J has 390994 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.54714703. 714605 papers are involved from count number(s) 1"
QLD,6,2265274,323611,2,35, F,LUDWIG,Joe,23,14,1038,0.625798879516192,, ,0,"McLUCAS, J has 390994 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.54714703. 714605 papers are involved from count number(s) 1"
QLD,6,2265274,323611,2,36, F,GILBERT,Frank,12,7,1383,0.625798879516192,, ,0,"McLUCAS, J has 390994 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.54714703. 714605 papers are involved from count number(s) 1"
QLD,6,2265274,323611,2,37, G,DUNCAN,Gail,3,1,958,0.625798879516192,, ,0,"McLUCAS, J has 390994 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.54714703. 714605 papers are involved from count number(s) 1"
QLD,6,2265274,323611,2,38, G,McINTOSH,Kim,2,1,59,0.625798879516192,, ,0,"McLUCAS, J has 390994 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.54714703. 714605 papers are involved from count number(s) 1"
QLD,6,2265274,323611,2,39, H,WATSON,Sam,4,2,2289,0.625798879516192,, ,0,"McLUCAS, J has 390994 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.54714703. 714605 papers are involved from count number(s) 1"
QLD,6,2265274,323611,2,40, H,CLEVENS,Nicole,1,0,47,0.625798879516192,, ,0,"McLUCAS, J has 390994 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.54714703. 714605 papers are involved from count number(s) 1"
QLD,6,2265274,323611,2,41, I,CLARK,Joseph,40,25,22253,0.625798879516192,, ,0,"McLUCAS, J has 390994 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.54714703. 714605 papers are involved from count number(s) 1"
QLD,6,2265274,323611,2,42, I,CHAPMAN,Archie,4,2,57,0.625798879516192,, ,0,"McLUCAS, J has 390994 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.54714703. 714605 papers are involved from count number(s) 1"
QLD,6,2265274,323611,2,43, J,HARRIS,Len,65,40,70971,0.625798879516192,, ,0,"McLUCAS, J has 390994 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.54714703. 714605 papers are involved from count number(s) 1"
QLD,6,2265274,323611,2,44, J,NELSON,Ian,6,3,70,0.625798879516192,, ,0,"McLUCAS, J has 390994 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.54714703. 714605 papers are involved from count number(s) 1"
QLD,6,2265274,323611,2,45, J,SAVAGE,James Walter,0,0,45,0,, ,0,"McLUCAS, J has 390994 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.54714703. 714605 papers are involved from count number(s) 1"
QLD,6,2265274,323611,2,46, K,HANSON,Pauline,203,127,102901,0.625798879516192,, ,0,"McLUCAS, J has 390994 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.54714703. 714605 papers are involved from count number(s) 1"
QLD,6,2265274,323611,2,47, K,SMITH,Judy,1,0,50,0.625798879516192,, ,0,"McLUCAS, J has 390994 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.54714703. 714605 papers are involved from count number(s) 1"
QLD,6,2265274,323611,2,48, L,LEWIS,John,73,45,76010,0.625798879516192,, ,0,"McLUCAS, J has 390994 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.54714703. 714605 papers are involved from count number(s) 1"
QLD,6,2265274,323611,2,49, L,SKELLERN-SMITH,Tracy,1,0,341,0.625798879516192,, ,0,"McLUCAS, J has 390994 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.54714703. 714605 papers are involved from count number(s) 1"
QLD,6,2265274,323611,2,50, M,JOYCE,Barnaby,228,142,149454,0.625798879516192,, ,0,"McLUCAS, J has 390994 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.54714703. 714605 papers are involved from count number(s) 1"
QLD,6,2265274,323611,2,51, M,BAKER,James,11,6,219,0.625798879516192,, ,0,"McLUCAS, J has 390994 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.54714703. 714605 papers are involved from count number(s) 1"
QLD,6,2265274,323611,2,52, M,GILLIES,Stewart,1,0,194,0.625798879516192,, ,0,"McLUCAS, J has 390994 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.54714703. 714605 papers are involved from count number(s) 1"
QLD,6,2265274,323611,2,53, N,COLLINS,Kevin,14,8,28940,0.625798879516192,, ,0,"McLUCAS, J has 390994 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.54714703. 714605 papers are involved from count number(s) 1"
QLD,6,2265274,323611,2,54, N,WHITFORD,Darryl Ross,0,0,102,0,, ,0,"McLUCAS, J has 390994 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.54714703. 714605 papers are involved from count number(s) 1"
QLD,6,2265274,323611,2,55, O,JOHNSTON,Hetty,28,17,15587,0.625798879516192,, ,0,"McLUCAS, J has 390994 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.54714703. 714605 papers are involved from count number(s) 1"
QLD,6,2265274,323611,2,56, O,SCOTT,Diana,0,0,26,0,, ,0,"McLUCAS, J has 390994 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.54714703. 714605 papers are involved from count number(s) 1"
QLD,6,2265274,323611,2,57, P,HUTTON,Drew,37,23,121218,0.625798879516192,, ,0,"McLUCAS, J has 390994 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.54714703. 714605 papers are involved from count number(s) 1"
QLD,6,2265274,323611,2,58, P,MOLES,Sarah,0,0,684,0,, ,0,"McLUCAS, J has 390994 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.54714703. 714605 papers are involved from count number(s) 1"
QLD,6,2265274,323611,2,59, P,MILLARD,Theresa,3,1,515,0.625798879516192,, ,0,"McLUCAS, J has 390994 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.54714703. 714605 papers are involved from count number(s) 1"
QLD,6,2265274,323611,2,60, Q,FREEMARIJUANA,Guy,6,3,17431,0.625798879516192,, ,0,"McLUCAS, J has 390994 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.54714703. 714605 papers are involved from count number(s) 1"
QLD,6,2265274,323611,2,61, Q,KNEIPP,Tony,0,0,57,0,, ,0,"McLUCAS, J has 390994 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.54714703. 714605 papers are involved from count number(s) 1"
QLD,6,2265274,323611,2,62, R,RIVETT,John,2,1,2271,0.625798879516192,, ,0,"McLUCAS, J has 390994 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.54714703. 714605 papers are involved from count number(s) 1"
QLD,6,2265274,323611,2,63, R,McKENZIE,Mal,0,0,23,0,, ,0,"McLUCAS, J has 390994 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.54714703. 714605 papers are involved from count number(s) 1"
QLD,6,2265274,323611,2,64, S,WHEELDON,Lorraine,2,1,2785,0.625798879516192,, ,0,"McLUCAS, J has 390994 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.54714703. 714605 papers are involved from count number(s) 1"
QLD,6,2265274,323611,2,65, S,WALTON,Rowell,0,0,57,0,, ,0,"McLUCAS, J has 390994 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.54714703. 714605 papers are involved from count number(s) 1"
QLD,6,2265274,323611,2,66, T,NEWMAN,Tony,0,0,900,0,, ,0,"McLUCAS, J has 390994 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.54714703. 714605 papers are involved from count number(s) 1"
QLD,6,2265274,323611,2,67, T,MORRIS,Darrell,1,0,21,0.625798879516192,, ,0,"McLUCAS, J has 390994 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.54714703. 714605 papers are involved from count number(s) 1"
QLD,6,2265274,323611,2,68, U,CHERRY,John Clifford,35,21,49470,0.625798879516192,, ,0,"McLUCAS, J has 390994 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.54714703. 714605 papers are involved from count number(s) 1"
QLD,6,2265274,323611,2,69, U,BAUER,Bonny,2,1,450,0.625798879516192,, ,0,"McLUCAS, J has 390994 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.54714703. 714605 papers are involved from count number(s) 1"
QLD,6,2265274,323611,2,70,UG,McARTHUR,Darryl Angus,0,0,568,0,, ,0,"McLUCAS, J has 390994 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.54714703. 714605 papers are involved from count number(s) 1"
QLD,6,2265274,323611,2,71,UG,GHULAM,Hassan,1,0,295,0.625798879516192,, ,0,"McLUCAS, J has 390994 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.54714703. 714605 papers are involved from count number(s) 1"
QLD,6,2265274,323611,2,1001,  ,Exhausted,,35,21,21,0.625798879516192,, ,0,"McLUCAS, J has 390994 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.54714703. 714605 papers are involved from count number(s) 1"
QLD,6,2265274,323611,2,1002,  ,Gain/Loss,,0,21,21,0,, ,0,"McLUCAS, J has 390994 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.54714703. 714605 papers are involved from count number(s) 1"
QLD,6,2265274,323611,3,22, A,RUSHTON,Terry,51,27,5110,0.5471470252797,, ,0,""
QLD,6,2265274,323611,3,23, A,COLL,Eamon,1,0,85,0.5471470252797,, ,0,"BRANDIS, G has 217292 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.25150148. 863979 papers are involved from count number(s) 1, 2"
QLD,6,2265274,323611,3,24, B,WEBSTER,Geoff,24,13,4211,0.5471470252797,, ,0,"BRANDIS, G has 217292 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.25150148. 863979 papers are involved from count number(s) 1, 2"
QLD,6,2265274,323611,3,25, B,THOMPSON,Doug,3,1,60,0.5471470252797,, ,0,"BRANDIS, G has 217292 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.25150148. 863979 papers are involved from count number(s) 1, 2"
QLD,6,2265274,323611,3,26, C,MASON,Brett,0,0,323611,0,Elected, ,1,"BRANDIS, G has 217292 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.25150148. 863979 papers are involved from count number(s) 1, 2"
QLD,6,2265274,323611,3,27, C,BRANDIS,George Henry,0,0,540903,0,Elected, ,3,"BRANDIS, G has 217292 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.25150148. 863979 papers are involved from count number(s) 1, 2"
QLD,6,2265274,323611,3,28, C,TROOD,Russell,19,10,542,0.5471470252797,, ,0,"BRANDIS, G has 217292 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.25150148. 863979 papers are involved from count number(s) 1, 2"
QLD,6,2265274,323611,3,29, C,BOYCE,Sue,13,7,1609,0.5471470252797,, ,0,"BRANDIS, G has 217292 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.25150148. 863979 papers are involved from count number(s) 1, 2"
QLD,6,2265274,323611,3,30, D,JOHNSTON,Selwyn,18,9,1364,0.5471470252797,, ,0,"BRANDIS, G has 217292 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.25150148. 863979 papers are involved from count number(s) 1, 2"
QLD,6,2265274,323611,3,31, D,HARVEY,Susan,7,3,92,0.5471470252797,, ,0,"BRANDIS, G has 217292 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.25150148. 863979 papers are involved from count number(s) 1, 2"
QLD,6,2265274,323611,3,32, E,HETHERINGTON,Maurice,42,22,3363,0.5471470252797,, ,0,"BRANDIS, G has 217292 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.25150148. 863979 papers are involved from count number(s) 1, 2"
QLD,6,2265274,323611,3,33, E,GILLHAM,Ray,11,6,36,0.5471470252797,, ,0,"BRANDIS, G has 217292 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.25150148. 863979 papers are involved from count number(s) 1, 2"
QLD,6,2265274,323611,3,34, F,McLUCAS,Jan,-714605,-390994,323611,0.5471470252797,Elected, ,2,"BRANDIS, G has 217292 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.25150148. 863979 papers are involved from count number(s) 1, 2"
QLD,6,2265274,323611,3,35, F,LUDWIG,Joe,712721,389963,391001,0.5471470252797,Elected,#,4,"BRANDIS, G has 217292 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.25150148. 863979 papers are involved from count number(s) 1, 2"
QLD,6,2265274,323611,3,36, F,GILBERT,Frank,594,325,1708,0.5471470252797,, ,0,"BRANDIS, G has 217292 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.25150148. 863979 papers are involved from count number(s) 1, 2"
QLD,6,2265274,323611,3,37, G,DUNCAN,Gail,55,30,988,0.5471470252797,, ,0,"BRANDIS, G has 217292 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.25150148. 863979 papers are involved from count number(s) 1, 2"
QLD,6,2265274,323611,3,38, G,McINTOSH,Kim,19,10,69,0.5471470252797,, ,0,"BRANDIS, G has 217292 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.25150148. 863979 papers are involved from count number(s) 1, 2"
QLD,6,2265274,323611,3,39, H,WATSON,Sam,25,13,2302,0.5471470252797,, ,0,"BRANDIS, G has 217292 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.25150148. 863979 papers are involved from count number(s) 1, 2"
QLD,6,2265274,323611,3,40, H,CLEVENS,Nicole,4,2,49,0.5471470252797,, ,0,"BRANDIS, G has 217292 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.25150148. 863979 papers are involved from count number(s) 1, 2"
QLD,6,2265274,323611,3,41, I,CLARK,Joseph,34,18,22271,0.5471470252797,, ,0,"BRANDIS, G has 217292 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.25150148. 863979 papers are involved from count number(s) 1, 2"
