State,No Of Vacancies,Total Formal Papers,Quota,Count,Ballot Position,Ticket,Surname,GivenNm,Papers,VoteTransferred,ProgressiveVoteTotal,Transfer Value,Status,ChangedFl,Order Elected,Comment
SA ,6,967738,138249,28,32, G,McEWEN,Anne,0,0,138249,0,Elected, ,2,"Preferences with a transfer value of 0.39656826 will be distributed in count # 29 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,967738,138249,28,33, G,HURLEY,Annette Kay,0,0,138249,0,Elected, ,4,"Preferences with a transfer value of 0.39656826 will be distributed in count # 29 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,967738,138249,28,34, G,WORTLEY,Dana,2,2,66623,1,, ,0,"Preferences with a transfer value of 0.39656826 will be distributed in count # 29 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,967738,138249,28,35, H,MINCHIN,Nick,0,0,138249,0,Elected, ,1,"Preferences with a transfer value of 0.39656826 will be distributed in count # 29 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,967738,138249,28,36, H,VANSTONE,Amanda,0,0,138249,0,Elected, ,3,"Preferences with a transfer value of 0.39656826 will be distributed in count # 29 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,967738,138249,28,37, H,FERGUSON,Alan,0,0,138249,0,Elected, ,5,"Preferences with a transfer value of 0.39656826 will be distributed in count # 29 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,967738,138249,28,38, H,LAWRIE,Sue,2,2,44239,1,, ,0,"Preferences with a transfer value of 0.39656826 will be distributed in count # 29 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,967738,138249,28,39, I,NOONE,Brian,0,0,62613,0,, ,0,"Preferences with a transfer value of 0.39656826 will be distributed in count # 29 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,967738,138249,28,40, I,McCARTY,Clare,0,0,846,0,, ,0,"Preferences with a transfer value of 0.39656826 will be distributed in count # 29 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,967738,138249,28,41, I,TANITH,Mij,0,0,313,0,, ,0,"Preferences with a transfer value of 0.39656826 will be distributed in count # 29 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,967738,138249,28,42, I,MONTGOMERY,Sandy,0,0,358,0,, ,0,"Preferences with a transfer value of 0.39656826 will be distributed in count # 29 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,967738,138249,28,43, J,MASON,Andrea,3,3,38301,1,, ,0,"Preferences with a transfer value of 0.39656826 will be distributed in count # 29 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,967738,138249,28,44, J,BATES,Tony,1,1,162,1,, ,0,"Preferences with a transfer value of 0.39656826 will be distributed in count # 29 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,967738,138249,28,45, J,TURNBULL,Toni,0,0,226,0,, ,0,"Preferences with a transfer value of 0.39656826 will be distributed in count # 29 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,967738,138249,28,46, K,VENUS,John,11,11,3807,1,, ,0,"Preferences with a transfer value of 0.39656826 will be distributed in count # 29 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,967738,138249,28,47, K,SIPPO,Julie,-39,-39,1,1,Excluded, ,0,"Preferences with a transfer value of 0.39656826 will be distributed in count # 29 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,967738,138249,28,48, K,WILLCOURT,Ian,16,16,61,1,, ,0,"Preferences with a transfer value of 0.39656826 will be distributed in count # 29 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,967738,138249,28,49, L,McLAREN,John,0,0,22482,0,, ,0,"Preferences with a transfer value of 0.39656826 will be distributed in count # 29 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,967738,138249,28,50, L,RUSSELL,Ruth,2,2,189,1,, ,0,"Preferences with a transfer value of 0.39656826 will be distributed in count # 29 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,967738,138249,28,51, L,FRANKS,Tammy,0,0,154,0,, ,0,"Preferences with a transfer value of 0.39656826 will be distributed in count # 29 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,967738,138249,28,52, L,SCOTT,Jenny,1,1,410,1,, ,0,"Preferences with a transfer value of 0.39656826 will be distributed in count # 29 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,967738,138249,28,53, M,YENGI,Ben,0,0,886,0,, ,0,"Preferences with a transfer value of 0.39656826 will be distributed in count # 29 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,967738,138249,28,54, M,HUTTON,Alan,0,0,0,0,Excluded, ,0,"Preferences with a transfer value of 0.39656826 will be distributed in count # 29 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,967738,138249,28,55, N,McSHANE,Nicholas,0,0,3740,0,, ,0,"Preferences with a transfer value of 0.39656826 will be distributed in count # 29 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,967738,138249,28,56, N,KAY,Jarrad,0,0,45,0,, ,0,"Preferences with a transfer value of 0.39656826 will be distributed in count # 29 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,967738,138249,28,57, O,HUNT,Rita,0,0,2805,0,, ,0,"Preferences with a transfer value of 0.39656826 will be distributed in count # 29 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,967738,138249,28,58, O,BARONS,Rachael,0,0,0,0,Excluded, ,0,"Preferences with a transfer value of 0.39656826 will be distributed in count # 29 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,967738,138249,28,59, P,HAHNHEUSER,Ralph,0,0,835,0,, ,0,"Preferences with a transfer value of 0.39656826 will be distributed in count # 29 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,967738,138249,28,60, P,LANG,Benno,0,0,55,0,, ,0,"Preferences with a transfer value of 0.39656826 will be distributed in count # 29 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,967738,138249,28,61,UG,ARMOUR,Richard,0,0,446,0,, ,0,"Preferences with a transfer value of 0.39656826 will be distributed in count # 29 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,967738,138249,28,62,UG,LAWRIE,John,0,0,126,0,, ,0,"Preferences with a transfer value of 0.39656826 will be distributed in count # 29 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,967738,138249,28,63,UG,LUTZ,Richard,0,0,119,0,, ,0,"Preferences with a transfer value of 0.39656826 will be distributed in count # 29 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,967738,138249,28,1001,  ,Exhausted,,0,0,25,0,, ,0,"Preferences with a transfer value of 0.39656826 will be distributed in count # 29 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,967738,138249,28,1002,  ,Gain/Loss,,0,0,74,0,, ,0,"Preferences with a transfer value of 0.39656826 will be distributed in count # 29 after the exclusion of 1 candidate(s).Preferences received at count(s) 4."
SA ,6,967738,138249,29,17, A,KLOTZ,Rolf,0,0,1875,0,, ,0,""
SA ,6,967738,138249,29,18, A,SMITH,Mark,0,0,65,0,, ,0,"Preferences with a transfer value of 0.19213694 will be distributed in count # 30 after the exclusion of 1 candidate(s).Preferences received at count(s) 5."
SA ,6,967738,138249,29,19, A,MUNRO,Robyn,0,0,0,0,Excluded, ,0,"Preferences with a transfer value of 0.19213694 will be distributed in count # 30 after the exclusion of 1 candidate(s).Preferences received at count(s) 5."
SA ,6,967738,138249,29,20, A,MAY,Ivan,0,0,0,0,Excluded, ,0,"Preferences with a transfer value of 0.19213694 will be distributed in count # 30 after the exclusion of 1 candidate(s).Preferences received at count(s) 5."
SA ,6,967738,138249,29,21, B,WINTHER,Kane,0,0,365,0,, ,0,"Preferences with a transfer value of 0.19213694 will be distributed in count # 30 after the exclusion of 1 candidate(s).Preferences received at count(s) 5."
SA ,6,967738,138249,29,22, B,WINTHER,Claire,0,0,55,0,, ,0,"Preferences with a transfer value of 0.19213694 will be distributed in count # 30 after the exclusion of 1 candidate(s).Preferences received at count(s) 5."
SA ,6,967738,138249,29,23, C,STANKO,Andrew,0,0,645,0,, ,0,"Preferences with a transfer value of 0.19213694 will be distributed in count # 30 after the exclusion of 1 candidate(s).Preferences received at count(s) 5."
SA ,6,967738,138249,29,24, C,WOODARDS,Damian,0,0,0,0,Excluded, ,0,"Preferences with a transfer value of 0.19213694 will be distributed in count # 30 after the exclusion of 1 candidate(s).Preferences received at count(s) 5."
SA ,6,967738,138249,29,25, D,PHILLIPS,Andrew J,0,0,10941,0,, ,0,"Preferences with a transfer value of 0.19213694 will be distributed in count # 30 after the exclusion of 1 candidate(s).Preferences received at count(s) 5."
SA ,6,967738,138249,29,26, D,HILLE,Basil V,0,0,96,0,, ,0,"Preferences with a transfer value of 0.19213694 will be distributed in count # 30 after the exclusion of 1 candidate(s).Preferences received at count(s) 5."
SA ,6,967738,138249,29,27, E,LEES,Meg,0,0,11241,0,, ,0,"Preferences with a transfer value of 0.19213694 will be distributed in count # 30 after the exclusion of 1 candidate(s).Preferences received at count(s) 5."
SA ,6,967738,138249,29,28, E,JONES,Kirk,0,0,0,0,Excluded, ,0,"Preferences with a transfer value of 0.19213694 will be distributed in count # 30 after the exclusion of 1 candidate(s).Preferences received at count(s) 5."
SA ,6,967738,138249,29,29, E,MACINTOSH,Jenny,0,0,0,0,Excluded, ,0,"Preferences with a transfer value of 0.19213694 will be distributed in count # 30 after the exclusion of 1 candidate(s).Preferences received at count(s) 5."
SA ,6,967738,138249,29,30, F,BERTULEIT,Tom,0,0,1214,0,, ,0,"Preferences with a transfer value of 0.19213694 will be distributed in count # 30 after the exclusion of 1 candidate(s).Preferences received at count(s) 5."
SA ,6,967738,138249,29,31, F,McDONELL,Amy,0,0,55,0,, ,0,"Preferences with a transfer value of 0.19213694 will be distributed in count # 30 after the exclusion of 1 candidate(s).Preferences received at count(s) 5."
SA ,6,967738,138249,29,32, G,McEWEN,Anne,0,0,138249,0,Elected, ,2,"Preferences with a transfer value of 0.19213694 will be distributed in count # 30 after the exclusion of 1 candidate(s).Preferences received at count(s) 5."
SA ,6,967738,138249,29,33, G,HURLEY,Annette Kay,0,0,138249,0,Elected, ,4,"Preferences with a transfer value of 0.19213694 will be distributed in count # 30 after the exclusion of 1 candidate(s).Preferences received at count(s) 5."
SA ,6,967738,138249,29,34, G,WORTLEY,Dana,0,0,66623,0,, ,0,"Preferences with a transfer value of 0.19213694 will be distributed in count # 30 after the exclusion of 1 candidate(s).Preferences received at count(s) 5."
SA ,6,967738,138249,29,35, H,MINCHIN,Nick,0,0,138249,0,Elected, ,1,"Preferences with a transfer value of 0.19213694 will be distributed in count # 30 after the exclusion of 1 candidate(s).Preferences received at count(s) 5."
SA ,6,967738,138249,29,36, H,VANSTONE,Amanda,0,0,138249,0,Elected, ,3,"Preferences with a transfer value of 0.19213694 will be distributed in count # 30 after the exclusion of 1 candidate(s).Preferences received at count(s) 5."
SA ,6,967738,138249,29,37, H,FERGUSON,Alan,0,0,138249,0,Elected, ,5,"Preferences with a transfer value of 0.19213694 will be distributed in count # 30 after the exclusion of 1 candidate(s).Preferences received at count(s) 5."
SA ,6,967738,138249,29,38, H,LAWRIE,Sue,0,0,44239,0,, ,0,"Preferences with a transfer value of 0.19213694 will be distributed in count # 30 after the exclusion of 1 candidate(s).Preferences received at count(s) 5."
SA ,6,967738,138249,29,39, I,NOONE,Brian,0,0,62613,0,, ,0,"Preferences with a transfer value of 0.19213694 will be distributed in count # 30 after the exclusion of 1 candidate(s).Preferences received at count(s) 5."
SA ,6,967738,138249,29,40, I,McCARTY,Clare,0,0,846,0,, ,0,"Preferences with a transfer value of 0.19213694 will be distributed in count # 30 after the exclusion of 1 candidate(s).Preferences received at count(s) 5."
SA ,6,967738,138249,29,41, I,TANITH,Mij,0,0,313,0,, ,0,"Preferences with a transfer value of 0.19213694 will be distributed in count # 30 after the exclusion of 1 candidate(s).Preferences received at count(s) 5."
SA ,6,967738,138249,29,42, I,MONTGOMERY,Sandy,0,0,358,0,, ,0,"Preferences with a transfer value of 0.19213694 will be distributed in count # 30 after the exclusion of 1 candidate(s).Preferences received at count(s) 5."
SA ,6,967738,138249,29,43, J,MASON,Andrea,0,0,38301,0,, ,0,"Preferences with a transfer value of 0.19213694 will be distributed in count # 30 after the exclusion of 1 candidate(s).Preferences received at count(s) 5."
SA ,6,967738,138249,29,44, J,BATES,Tony,0,0,162,0,, ,0,"Preferences with a transfer value of 0.19213694 will be distributed in count # 30 after the exclusion of 1 candidate(s).Preferences received at count(s) 5."
SA ,6,967738,138249,29,45, J,TURNBULL,Toni,0,0,226,0,, ,0,"Preferences with a transfer value of 0.19213694 will be distributed in count # 30 after the exclusion of 1 candidate(s).Preferences received at count(s) 5."
SA ,6,967738,138249,29,46, K,VENUS,John,1,0,3807,0.396568260120115,, ,0,"Preferences with a transfer value of 0.19213694 will be distributed in count # 30 after the exclusion of 1 candidate(s).Preferences received at count(s) 5."
SA ,6,967738,138249,29,47, K,SIPPO,Julie,-4,-1,0,0.396568260120115,Excluded, ,0,"Preferences with a transfer value of 0.19213694 will be distributed in count # 30 after the exclusion of 1 candidate(s).Preferences received at count(s) 5."
SA ,6,967738,138249,29,48, K,WILLCOURT,Ian,3,1,62,0.396568260120115,, ,0,"Preferences with a transfer value of 0.19213694 will be distributed in count # 30 after the exclusion of 1 candidate(s).Preferences received at count(s) 5."
SA ,6,967738,138249,29,49, L,McLAREN,John,0,0,22482,0,, ,0,"Preferences with a transfer value of 0.19213694 will be distributed in count # 30 after the exclusion of 1 candidate(s).Preferences received at count(s) 5."
SA ,6,967738,138249,29,50, L,RUSSELL,Ruth,0,0,189,0,, ,0,"Preferences with a transfer value of 0.19213694 will be distributed in count # 30 after the exclusion of 1 candidate(s).Preferences received at count(s) 5."
SA ,6,967738,138249,29,51, L,FRANKS,Tammy,0,0,154,0,, ,0,"Preferences with a transfer value of 0.19213694 will be distributed in count # 30 after the exclusion of 1 candidate(s).Preferences received at count(s) 5."
SA ,6,967738,138249,29,52, L,SCOTT,Jenny,0,0,410,0,, ,0,"Preferences with a transfer value of 0.19213694 will be distributed in count # 30 after the exclusion of 1 candidate(s).Preferences received at count(s) 5."
SA ,6,967738,138249,29,53, M,YENGI,Ben,0,0,886,0,, ,0,"Preferences with a transfer value of 0.19213694 will be distributed in count # 30 after the exclusion of 1 candidate(s).Preferences received at count(s) 5."
SA ,6,967738,138249,29,54, M,HUTTON,Alan,0,0,0,0,Excluded, ,0,"Preferences with a transfer value of 0.19213694 will be distributed in count # 30 after the exclusion of 1 candidate(s).Preferences received at count(s) 5."
SA ,6,967738,138249,29,55, N,McSHANE,Nicholas,0,0,3740,0,, ,0,"Preferences with a transfer value of 0.19213694 will be distributed in count # 30 after the exclusion of 1 candidate(s).Preferences received at count(s) 5."
SA ,6,967738,138249,29,56, N,KAY,Jarrad,0,0,45,0,, ,0,"Preferences with a transfer value of 0.19213694 will be distributed in count # 30 after the exclusion of 1 candidate(s).Preferences received at count(s) 5."
SA ,6,967738,138249,29,57, O,HUNT,Rita,0,0,2805,0,, ,0,"Preferences with a transfer value of 0.19213694 will be distributed in count # 30 after the exclusion of 1 candidate(s).Preferences received at count(s) 5."
SA ,6,967738,138249,29,58, O,BARONS,Rachael,0,0,0,0,Excluded, ,0,"Preferences with a transfer value of 0.19213694 will be distributed in count # 30 after the exclusion of 1 candidate(s).Preferences received at count(s) 5."
SA ,6,967738,138249,29,59, P,HAHNHEUSER,Ralph,0,0,835,0,, ,0,"Preferences with a transfer value of 0.19213694 will be distributed in count # 30 after the exclusion of 1 candidate(s).Preferences received at count(s) 5."
SA ,6,967738,138249,29,60, P,LANG,Benno,0,0,55,0,, ,0,"Preferences with a transfer value of 0.19213694 will be distributed in count # 30 after the exclusion of 1 candidate(s).Preferences received at count(s) 5."
SA ,6,967738,138249,29,61,UG,ARMOUR,Richard,0,0,446,0,, ,0,"Preferences with a transfer value of 0.19213694 will be distributed in count # 30 after the exclusion of 1 candidate(s).Preferences received at count(s) 5."
SA ,6,967738,138249,29,62,UG,LAWRIE,John,0,0,126,0,, ,0,"Preferences with a transfer value of 0.19213694 will be distributed in count # 30 after the exclusion of 1 candidate(s).Preferences received at count(s) 5."
SA ,6,967738,138249,29,63,UG,LUTZ,Richard,0,0,119,0,, ,0,"Preferences with a transfer value of 0.19213694 will be distributed in count # 30 after the exclusion of 1 candidate(s).Preferences received at count(s) 5."
SA ,6,967738,138249,29,1001,  ,Exhausted,,0,0,25,0,, ,0,"Preferences with a transfer value of 0.19213694 will be distributed in count # 30 after the exclusion of 1 candidate(s).Preferences received at count(s) 5."
SA ,6,967738,138249,29,1002,  ,Gain/Loss,,0,0,74,0,, ,0,"Preferences with a transfer value of 0.19213694 will be distributed in count # 30 after the exclusion of 1 candidate(s).Preferences received at count(s) 5."
SA ,6,967738,138249,30,17, A,KLOTZ,Rolf,0,0,1875,0,, ,0,""
SA ,6,967738,138249,30,18, A,SMITH,Mark,0,0,65,0,, ,0,"Preferences with a transfer value of 0.09493357 will be distributed in count # 31 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,967738,138249,30,19, A,MUNRO,Robyn,0,0,0,0,Excluded, ,0,"Preferences with a transfer value of 0.09493357 will be distributed in count # 31 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,967738,138249,30,20, A,MAY,Ivan,0,0,0,0,Excluded, ,0,"Preferences with a transfer value of 0.09493357 will be distributed in count # 31 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,967738,138249,30,21, B,WINTHER,Kane,0,0,365,0,, ,0,"Preferences with a transfer value of 0.09493357 will be distributed in count # 31 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,967738,138249,30,22, B,WINTHER,Claire,0,0,55,0,, ,0,"Preferences with a transfer value of 0.09493357 will be distributed in count # 31 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,967738,138249,30,23, C,STANKO,Andrew,0,0,645,0,, ,0,"Preferences with a transfer value of 0.09493357 will be distributed in count # 31 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,967738,138249,30,24, C,WOODARDS,Damian,0,0,0,0,Excluded, ,0,"Preferences with a transfer value of 0.09493357 will be distributed in count # 31 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,967738,138249,30,25, D,PHILLIPS,Andrew J,0,0,10941,0,, ,0,"Preferences with a transfer value of 0.09493357 will be distributed in count # 31 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,967738,138249,30,26, D,HILLE,Basil V,0,0,96,0,, ,0,"Preferences with a transfer value of 0.09493357 will be distributed in count # 31 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,967738,138249,30,27, E,LEES,Meg,0,0,11241,0,, ,0,"Preferences with a transfer value of 0.09493357 will be distributed in count # 31 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,967738,138249,30,28, E,JONES,Kirk,0,0,0,0,Excluded, ,0,"Preferences with a transfer value of 0.09493357 will be distributed in count # 31 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,967738,138249,30,29, E,MACINTOSH,Jenny,0,0,0,0,Excluded, ,0,"Preferences with a transfer value of 0.09493357 will be distributed in count # 31 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,967738,138249,30,30, F,BERTULEIT,Tom,0,0,1214,0,, ,0,"Preferences with a transfer value of 0.09493357 will be distributed in count # 31 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,967738,138249,30,31, F,McDONELL,Amy,0,0,55,0,, ,0,"Preferences with a transfer value of 0.09493357 will be distributed in count # 31 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,967738,138249,30,32, G,McEWEN,Anne,0,0,138249,0,Elected, ,2,"Preferences with a transfer value of 0.09493357 will be distributed in count # 31 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,967738,138249,30,33, G,HURLEY,Annette Kay,0,0,138249,0,Elected, ,4,"Preferences with a transfer value of 0.09493357 will be distributed in count # 31 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,967738,138249,30,34, G,WORTLEY,Dana,0,0,66623,0,, ,0,"Preferences with a transfer value of 0.09493357 will be distributed in count # 31 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,967738,138249,30,35, H,MINCHIN,Nick,0,0,138249,0,Elected, ,1,"Preferences with a transfer value of 0.09493357 will be distributed in count # 31 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,967738,138249,30,36, H,VANSTONE,Amanda,0,0,138249,0,Elected, ,3,"Preferences with a transfer value of 0.09493357 will be distributed in count # 31 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,967738,138249,30,37, H,FERGUSON,Alan,0,0,138249,0,Elected, ,5,"Preferences with a transfer value of 0.09493357 will be distributed in count # 31 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,967738,138249,30,38, H,LAWRIE,Sue,0,0,44239,0,, ,0,"Preferences with a transfer value of 0.09493357 will be distributed in count # 31 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,967738,138249,30,39, I,NOONE,Brian,0,0,62613,0,, ,0,"Preferences with a transfer value of 0.09493357 will be distributed in count # 31 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,967738,138249,30,40, I,McCARTY,Clare,0,0,846,0,, ,0,"Preferences with a transfer value of 0.09493357 will be distributed in count # 31 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,967738,138249,30,41, I,TANITH,Mij,0,0,313,0,, ,0,"Preferences with a transfer value of 0.09493357 will be distributed in count # 31 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,967738,138249,30,42, I,MONTGOMERY,Sandy,0,0,358,0,, ,0,"Preferences with a transfer value of 0.09493357 will be distributed in count # 31 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,967738,138249,30,43, J,MASON,Andrea,0,0,38301,0,, ,0,"Preferences with a transfer value of 0.09493357 will be distributed in count # 31 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,967738,138249,30,44, J,BATES,Tony,0,0,162,0,, ,0,"Preferences with a transfer value of 0.09493357 will be distributed in count # 31 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,967738,138249,30,45, J,TURNBULL,Toni,0,0,226,0,, ,0,"Preferences with a transfer value of 0.09493357 will be distributed in count # 31 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,967738,138249,30,46, K,VENUS,John,0,0,3807,0,, ,0,"Preferences with a transfer value of 0.09493357 will be distributed in count # 31 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,967738,138249,30,47, K,SIPPO,Julie,-2,0,0,0.192136941110409,Excluded, ,0,"Preferences with a transfer value of 0.09493357 will be distributed in count # 31 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,967738,138249,30,48, K,WILLCOURT,Ian,0,0,62,0,, ,0,"Preferences with a transfer value of 0.09493357 will be distributed in count # 31 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,967738,138249,30,49, L,McLAREN,John,1,0,22482,0.192136941110409,, ,0,"Preferences with a transfer value of 0.09493357 will be distributed in count # 31 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,967738,138249,30,50, L,RUSSELL,Ruth,0,0,189,0,, ,0,"Preferences with a transfer value of 0.09493357 will be distributed in count # 31 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,967738,138249,30,51, L,FRANKS,Tammy,1,0,154,0.192136941110409,, ,0,"Preferences with a transfer value of 0.09493357 will be distributed in count # 31 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,967738,138249,30,52, L,SCOTT,Jenny,0,0,410,0,, ,0,"Preferences with a transfer value of 0.09493357 will be distributed in count # 31 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,967738,138249,30,53, M,YENGI,Ben,0,0,886,0,, ,0,"Preferences with a transfer value of 0.09493357 will be distributed in count # 31 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,967738,138249,30,54, M,HUTTON,Alan,0,0,0,0,Excluded, ,0,"Preferences with a transfer value of 0.09493357 will be distributed in count # 31 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,967738,138249,30,55, N,McSHANE,Nicholas,0,0,3740,0,, ,0,"Preferences with a transfer value of 0.09493357 will be distributed in count # 31 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,967738,138249,30,56, N,KAY,Jarrad,0,0,45,0,, ,0,"Preferences with a transfer value of 0.09493357 will be distributed in count # 31 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,967738,138249,30,57, O,HUNT,Rita,0,0,2805,0,, ,0,"Preferences with a transfer value of 0.09493357 will be distributed in count # 31 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,967738,138249,30,58, O,BARONS,Rachael,0,0,0,0,Excluded, ,0,"Preferences with a transfer value of 0.09493357 will be distributed in count # 31 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,967738,138249,30,59, P,HAHNHEUSER,Ralph,0,0,835,0,, ,0,"Preferences with a transfer value of 0.09493357 will be distributed in count # 31 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,967738,138249,30,60, P,LANG,Benno,0,0,55,0,, ,0,"Preferences with a transfer value of 0.09493357 will be distributed in count # 31 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,967738,138249,30,61,UG,ARMOUR,Richard,0,0,446,0,, ,0,"Preferences with a transfer value of 0.09493357 will be distributed in count # 31 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,967738,138249,30,62,UG,LAWRIE,John,0,0,126,0,, ,0,"Preferences with a transfer value of 0.09493357 will be distributed in count # 31 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,967738,138249,30,63,UG,LUTZ,Richard,0,0,119,0,, ,0,"Preferences with a transfer value of 0.09493357 will be distributed in count # 31 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,967738,138249,30,1001,  ,Exhausted,,0,0,25,0,, ,0,"Preferences with a transfer value of 0.09493357 will be distributed in count # 31 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,967738,138249,30,1002,  ,Gain/Loss,,0,0,74,0,, ,0,"Preferences with a transfer value of 0.09493357 will be distributed in count # 31 after the exclusion of 1 candidate(s).Preferences received at count(s) 6."
SA ,6,967738,138249,31,17, A,KLOTZ,Rolf,0,0,1875,0,, ,0,""
SA ,6,967738,138249,31,18, A,SMITH,Mark,0,0,65,0,, ,0,"Preferences with a transfer value of 1 will be distributed in count # 32 after the exclusion of 1 candidate(s).Preferences received at count(s) 1."
SA ,6,967738,138249,31,19, A,MUNRO,Robyn,0,0,0,0,Excluded, ,0,"Preferences with a transfer value of 1 will be distributed in count # 32 after the exclusion of 1 candidate(s).Preferences received at count(s) 1."
SA ,6,967738,138249,31,20, A,MAY,Ivan,0,0,0,0,Excluded, ,0,"Preferences with a transfer value of 1 will be distributed in count # 32 after the exclusion of 1 candidate(s).Preferences received at count(s) 1."
