State,No Of Vacancies,Total Formal Papers,Quota,Count,Ballot Position,Ticket,Surname,GivenNm,Papers,VoteTransferred,ProgressiveVoteTotal,Transfer Value,Status,ChangedFl,Order Elected,Comment
TAS,6,317667,45382,1,26, H,CASSIDY,Karen,225,225,225,1,, ,0,"ABETZ, E has 92359 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.67052657. 137741 papers are involved from count number(s) 1"
TAS,6,317667,45382,1,27, H,MILLEN,Tom,316,316,316,1,, ,0,"ABETZ, E has 92359 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.67052657. 137741 papers are involved from count number(s) 1"
TAS,6,317667,45382,1,28, I,O'BRIEN,Kerry,102522,102522,102522,1,Elected,#,2,"ABETZ, E has 92359 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.67052657. 137741 papers are involved from count number(s) 1"
TAS,6,317667,45382,1,29, I,POLLEY,Helen,2188,2188,2188,1,, ,0,"ABETZ, E has 92359 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.67052657. 137741 papers are involved from count number(s) 1"
TAS,6,317667,45382,1,30, I,PRICE,David,814,814,814,1,, ,0,"ABETZ, E has 92359 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.67052657. 137741 papers are involved from count number(s) 1"
TAS,6,317667,45382,1,31, I,WELLS,Nicole,1007,1007,1007,1,, ,0,"ABETZ, E has 92359 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.67052657. 137741 papers are involved from count number(s) 1"
TAS,6,317667,45382,1,32,UG,NEWITT,Rob,188,188,188,1,, ,0,"ABETZ, E has 92359 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.67052657. 137741 papers are involved from count number(s) 1"
TAS,6,317667,45382,1,33,UG,GARGAN,Ellen Mary,32,32,32,1,, ,0,"ABETZ, E has 92359 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.67052657. 137741 papers are involved from count number(s) 1"
TAS,6,317667,45382,1,34,UG,OTTAVI,Dino,1283,1283,1283,1,, ,0,"ABETZ, E has 92359 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.67052657. 137741 papers are involved from count number(s) 1"
TAS,6,317667,45382,1,35,UG,McDONALD,John,99,99,99,1,, ,0,"ABETZ, E has 92359 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.67052657. 137741 papers are involved from count number(s) 1"
TAS,6,317667,45382,1,1001,  ,Exhausted,,0,0,0,1,, ,0,"ABETZ, E has 92359 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.67052657. 137741 papers are involved from count number(s) 1"
TAS,6,317667,45382,1,1002,  ,Gain/Loss,,0,0,0,1,, ,0,"ABETZ, E has 92359 surplus vote(s) to be distributed in count # 2 at a transfer value of 0.67052657. 137741 papers are involved from count number(s) 1"
TAS,6,317667,45382,2,10, A,ABETZ,Eric,-137741,-92359,45382,0.670526567979033,Elected, ,1,""
TAS,6,317667,45382,2,11, A,BARNETT,Guy,135819,91070,95615,0.670526567979033,Elected,#,3,"O'BRIEN, K has 57140 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.55734379. 102522 papers are involved from count number(s) 1"
TAS,6,317667,45382,2,12, A,PARRY,Stephen,1161,778,5024,0.670526567979033,, ,0,"O'BRIEN, K has 57140 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.55734379. 102522 papers are involved from count number(s) 1"
TAS,6,317667,45382,2,13, B,LARNER,Rob,106,71,550,0.670526567979033,, ,0,"O'BRIEN, K has 57140 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.55734379. 102522 papers are involved from count number(s) 1"
TAS,6,317667,45382,2,14, B,WATTS,Adrian R,49,32,61,0.670526567979033,, ,0,"O'BRIEN, K has 57140 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.55734379. 102522 papers are involved from count number(s) 1"
TAS,6,317667,45382,2,15, C,ONSMAN,Yulia,32,21,2491,0.670526567979033,, ,0,"O'BRIEN, K has 57140 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.55734379. 102522 papers are involved from count number(s) 1"
TAS,6,317667,45382,2,16, C,CASS,Suzanne,13,8,152,0.670526567979033,, ,0,"O'BRIEN, K has 57140 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.55734379. 102522 papers are involved from count number(s) 1"
TAS,6,317667,45382,2,17, D,PETRUSMA,Jacquie,88,59,7283,0.670526567979033,, ,0,"O'BRIEN, K has 57140 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.55734379. 102522 papers are involved from count number(s) 1"
TAS,6,317667,45382,2,18, D,BERGMAN,Lance,15,10,228,0.670526567979033,, ,0,"O'BRIEN, K has 57140 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.55734379. 102522 papers are involved from count number(s) 1"
TAS,6,317667,45382,2,19, D,SMITH,Lindsay,13,8,129,0.670526567979033,, ,0,"O'BRIEN, K has 57140 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.55734379. 102522 papers are involved from count number(s) 1"
TAS,6,317667,45382,2,20, E,MITCHELL,David Charles,34,22,1932,0.670526567979033,, ,0,"O'BRIEN, K has 57140 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.55734379. 102522 papers are involved from count number(s) 1"
TAS,6,317667,45382,2,21, E,FRACALOSSI,Michael,3,2,168,0.670526567979033,, ,0,"O'BRIEN, K has 57140 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.55734379. 102522 papers are involved from count number(s) 1"
TAS,6,317667,45382,2,22, F,MURPHY,Shayne,77,51,6939,0.670526567979033,, ,0,"O'BRIEN, K has 57140 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.55734379. 102522 papers are involved from count number(s) 1"
TAS,6,317667,45382,2,23, G,MARTIN,Steve,19,12,1118,0.670526567979033,, ,0,"O'BRIEN, K has 57140 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.55734379. 102522 papers are involved from count number(s) 1"
TAS,6,317667,45382,2,24, G,NEWMAN,John,0,0,33,0,, ,0,"O'BRIEN, K has 57140 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.55734379. 102522 papers are involved from count number(s) 1"
TAS,6,317667,45382,2,25, H,MILNE,Christine,120,80,41753,0.670526567979033,, ,0,"O'BRIEN, K has 57140 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.55734379. 102522 papers are involved from count number(s) 1"
TAS,6,317667,45382,2,26, H,CASSIDY,Karen,4,2,227,0.670526567979033,, ,0,"O'BRIEN, K has 57140 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.55734379. 102522 papers are involved from count number(s) 1"
TAS,6,317667,45382,2,27, H,MILLEN,Tom,4,2,318,0.670526567979033,, ,0,"O'BRIEN, K has 57140 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.55734379. 102522 papers are involved from count number(s) 1"
TAS,6,317667,45382,2,28, I,O'BRIEN,Kerry,0,0,102522,0,Elected, ,2,"O'BRIEN, K has 57140 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.55734379. 102522 papers are involved from count number(s) 1"
TAS,6,317667,45382,2,29, I,POLLEY,Helen,65,43,2231,0.670526567979033,, ,0,"O'BRIEN, K has 57140 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.55734379. 102522 papers are involved from count number(s) 1"
TAS,6,317667,45382,2,30, I,PRICE,David,15,10,824,0.670526567979033,, ,0,"O'BRIEN, K has 57140 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.55734379. 102522 papers are involved from count number(s) 1"
TAS,6,317667,45382,2,31, I,WELLS,Nicole,5,3,1010,0.670526567979033,, ,0,"O'BRIEN, K has 57140 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.55734379. 102522 papers are involved from count number(s) 1"
TAS,6,317667,45382,2,32,UG,NEWITT,Rob,2,1,189,0.670526567979033,, ,0,"O'BRIEN, K has 57140 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.55734379. 102522 papers are involved from count number(s) 1"
TAS,6,317667,45382,2,33,UG,GARGAN,Ellen Mary,1,0,32,0.670526567979033,, ,0,"O'BRIEN, K has 57140 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.55734379. 102522 papers are involved from count number(s) 1"
TAS,6,317667,45382,2,34,UG,OTTAVI,Dino,26,17,1300,0.670526567979033,, ,0,"O'BRIEN, K has 57140 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.55734379. 102522 papers are involved from count number(s) 1"
TAS,6,317667,45382,2,35,UG,McDONALD,John,6,4,103,0.670526567979033,, ,0,"O'BRIEN, K has 57140 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.55734379. 102522 papers are involved from count number(s) 1"
TAS,6,317667,45382,2,1001,  ,Exhausted,,64,42,42,0.670526567979033,, ,0,"O'BRIEN, K has 57140 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.55734379. 102522 papers are involved from count number(s) 1"
TAS,6,317667,45382,2,1002,  ,Gain/Loss,,0,11,11,0,, ,0,"O'BRIEN, K has 57140 surplus vote(s) to be distributed in count # 3 at a transfer value of 0.55734379. 102522 papers are involved from count number(s) 1"
TAS,6,317667,45382,3,10, A,ABETZ,Eric,0,0,45382,0,Elected, ,1,""
TAS,6,317667,45382,3,11, A,BARNETT,Guy,0,0,95615,0,Elected, ,3,"BARNETT, G has 50233 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.35787666. 140364 papers are involved from count number(s) 1, 2"
TAS,6,317667,45382,3,12, A,PARRY,Stephen,56,31,5055,0.557343789625641,, ,0,"BARNETT, G has 50233 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.35787666. 140364 papers are involved from count number(s) 1, 2"
TAS,6,317667,45382,3,13, B,LARNER,Rob,11,6,556,0.557343789625641,, ,0,"BARNETT, G has 50233 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.35787666. 140364 papers are involved from count number(s) 1, 2"
TAS,6,317667,45382,3,14, B,WATTS,Adrian R,2,1,62,0.557343789625641,, ,0,"BARNETT, G has 50233 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.35787666. 140364 papers are involved from count number(s) 1, 2"
TAS,6,317667,45382,3,15, C,ONSMAN,Yulia,25,13,2504,0.557343789625641,, ,0,"BARNETT, G has 50233 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.35787666. 140364 papers are involved from count number(s) 1, 2"
TAS,6,317667,45382,3,16, C,CASS,Suzanne,3,1,153,0.557343789625641,, ,0,"BARNETT, G has 50233 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.35787666. 140364 papers are involved from count number(s) 1, 2"
TAS,6,317667,45382,3,17, D,PETRUSMA,Jacquie,26,14,7297,0.557343789625641,, ,0,"BARNETT, G has 50233 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.35787666. 140364 papers are involved from count number(s) 1, 2"
TAS,6,317667,45382,3,18, D,BERGMAN,Lance,2,1,229,0.557343789625641,, ,0,"BARNETT, G has 50233 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.35787666. 140364 papers are involved from count number(s) 1, 2"
TAS,6,317667,45382,3,19, D,SMITH,Lindsay,2,1,130,0.557343789625641,, ,0,"BARNETT, G has 50233 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.35787666. 140364 papers are involved from count number(s) 1, 2"
TAS,6,317667,45382,3,20, E,MITCHELL,David Charles,8,4,1936,0.557343789625641,, ,0,"BARNETT, G has 50233 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.35787666. 140364 papers are involved from count number(s) 1, 2"
TAS,6,317667,45382,3,21, E,FRACALOSSI,Michael,0,0,168,0,, ,0,"BARNETT, G has 50233 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.35787666. 140364 papers are involved from count number(s) 1, 2"
TAS,6,317667,45382,3,22, F,MURPHY,Shayne,114,63,7002,0.557343789625641,, ,0,"BARNETT, G has 50233 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.35787666. 140364 papers are involved from count number(s) 1, 2"
TAS,6,317667,45382,3,23, G,MARTIN,Steve,11,6,1124,0.557343789625641,, ,0,"BARNETT, G has 50233 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.35787666. 140364 papers are involved from count number(s) 1, 2"
TAS,6,317667,45382,3,24, G,NEWMAN,John,4,2,35,0.557343789625641,, ,0,"BARNETT, G has 50233 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.35787666. 140364 papers are involved from count number(s) 1, 2"
TAS,6,317667,45382,3,25, H,MILNE,Christine,583,324,42077,0.557343789625641,, ,0,"BARNETT, G has 50233 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.35787666. 140364 papers are involved from count number(s) 1, 2"
TAS,6,317667,45382,3,26, H,CASSIDY,Karen,20,11,238,0.557343789625641,, ,0,"BARNETT, G has 50233 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.35787666. 140364 papers are involved from count number(s) 1, 2"
TAS,6,317667,45382,3,27, H,MILLEN,Tom,15,8,326,0.557343789625641,, ,0,"BARNETT, G has 50233 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.35787666. 140364 papers are involved from count number(s) 1, 2"
TAS,6,317667,45382,3,28, I,O'BRIEN,Kerry,-102522,-57140,45382,0.557343789625641,Elected, ,2,"BARNETT, G has 50233 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.35787666. 140364 papers are involved from count number(s) 1, 2"
TAS,6,317667,45382,3,29, I,POLLEY,Helen,99836,55642,57873,0.557343789625641,Elected,#,4,"BARNETT, G has 50233 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.35787666. 140364 papers are involved from count number(s) 1, 2"
TAS,6,317667,45382,3,30, I,PRICE,David,1155,643,1467,0.557343789625641,, ,0,"BARNETT, G has 50233 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.35787666. 140364 papers are involved from count number(s) 1, 2"
TAS,6,317667,45382,3,31, I,WELLS,Nicole,536,298,1308,0.557343789625641,, ,0,"BARNETT, G has 50233 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.35787666. 140364 papers are involved from count number(s) 1, 2"
TAS,6,317667,45382,3,32,UG,NEWITT,Rob,22,12,201,0.557343789625641,, ,0,"BARNETT, G has 50233 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.35787666. 140364 papers are involved from count number(s) 1, 2"
TAS,6,317667,45382,3,33,UG,GARGAN,Ellen Mary,10,5,37,0.557343789625641,, ,0,"BARNETT, G has 50233 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.35787666. 140364 papers are involved from count number(s) 1, 2"
TAS,6,317667,45382,3,34,UG,OTTAVI,Dino,32,17,1317,0.557343789625641,, ,0,"BARNETT, G has 50233 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.35787666. 140364 papers are involved from count number(s) 1, 2"
TAS,6,317667,45382,3,35,UG,McDONALD,John,6,3,106,0.557343789625641,, ,0,"BARNETT, G has 50233 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.35787666. 140364 papers are involved from count number(s) 1, 2"
TAS,6,317667,45382,3,1001,  ,Exhausted,,43,23,65,0.557343789625641,, ,0,"BARNETT, G has 50233 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.35787666. 140364 papers are involved from count number(s) 1, 2"
TAS,6,317667,45382,3,1002,  ,Gain/Loss,,0,11,22,0,, ,0,"BARNETT, G has 50233 surplus vote(s) to be distributed in count # 4 at a transfer value of 0.35787666. 140364 papers are involved from count number(s) 1, 2"
TAS,6,317667,45382,4,10, A,ABETZ,Eric,0,0,45382,0,Elected, ,1,""
TAS,6,317667,45382,4,11, A,BARNETT,Guy,-140364,-50233,45382,0.35787666353196,Elected, ,3,"POLLEY, H has 12491 surplus vote(s) to be distributed in count # 5 at a transfer value of 0.12235402. 102089 papers are involved from count number(s) 1, 2, 3"
TAS,6,317667,45382,4,12, A,PARRY,Stephen,139577,49951,55006,0.35787666353196,Elected,#,5,"POLLEY, H has 12491 surplus vote(s) to be distributed in count # 5 at a transfer value of 0.12235402. 102089 papers are involved from count number(s) 1, 2, 3"
TAS,6,317667,45382,4,13, B,LARNER,Rob,54,19,575,0.35787666353196,, ,0,"POLLEY, H has 12491 surplus vote(s) to be distributed in count # 5 at a transfer value of 0.12235402. 102089 papers are involved from count number(s) 1, 2, 3"
TAS,6,317667,45382,4,14, B,WATTS,Adrian R,16,5,67,0.35787666353196,, ,0,"POLLEY, H has 12491 surplus vote(s) to be distributed in count # 5 at a transfer value of 0.12235402. 102089 papers are involved from count number(s) 1, 2, 3"
TAS,6,317667,45382,4,15, C,ONSMAN,Yulia,27,9,2513,0.35787666353196,, ,0,"POLLEY, H has 12491 surplus vote(s) to be distributed in count # 5 at a transfer value of 0.12235402. 102089 papers are involved from count number(s) 1, 2, 3"
TAS,6,317667,45382,4,16, C,CASS,Suzanne,10,3,156,0.35787666353196,, ,0,"POLLEY, H has 12491 surplus vote(s) to be distributed in count # 5 at a transfer value of 0.12235402. 102089 papers are involved from count number(s) 1, 2, 3"
TAS,6,317667,45382,4,17, D,PETRUSMA,Jacquie,110,39,7336,0.35787666353196,, ,0,"POLLEY, H has 12491 surplus vote(s) to be distributed in count # 5 at a transfer value of 0.12235402. 102089 papers are involved from count number(s) 1, 2, 3"
TAS,6,317667,45382,4,18, D,BERGMAN,Lance,20,7,236,0.35787666353196,, ,0,"POLLEY, H has 12491 surplus vote(s) to be distributed in count # 5 at a transfer value of 0.12235402. 102089 papers are involved from count number(s) 1, 2, 3"
TAS,6,317667,45382,4,19, D,SMITH,Lindsay,10,3,133,0.35787666353196,, ,0,"POLLEY, H has 12491 surplus vote(s) to be distributed in count # 5 at a transfer value of 0.12235402. 102089 papers are involved from count number(s) 1, 2, 3"
TAS,6,317667,45382,4,20, E,MITCHELL,David Charles,46,16,1952,0.35787666353196,, ,0,"POLLEY, H has 12491 surplus vote(s) to be distributed in count # 5 at a transfer value of 0.12235402. 102089 papers are involved from count number(s) 1, 2, 3"
TAS,6,317667,45382,4,21, E,FRACALOSSI,Michael,5,1,169,0.35787666353196,, ,0,"POLLEY, H has 12491 surplus vote(s) to be distributed in count # 5 at a transfer value of 0.12235402. 102089 papers are involved from count number(s) 1, 2, 3"
TAS,6,317667,45382,4,22, F,MURPHY,Shayne,140,50,7052,0.35787666353196,, ,0,"POLLEY, H has 12491 surplus vote(s) to be distributed in count # 5 at a transfer value of 0.12235402. 102089 papers are involved from count number(s) 1, 2, 3"
TAS,6,317667,45382,4,23, G,MARTIN,Steve,13,4,1128,0.35787666353196,, ,0,"POLLEY, H has 12491 surplus vote(s) to be distributed in count # 5 at a transfer value of 0.12235402. 102089 papers are involved from count number(s) 1, 2, 3"
TAS,6,317667,45382,4,24, G,NEWMAN,John,1,0,35,0.35787666353196,, ,0,"POLLEY, H has 12491 surplus vote(s) to be distributed in count # 5 at a transfer value of 0.12235402. 102089 papers are involved from count number(s) 1, 2, 3"
TAS,6,317667,45382,4,25, H,MILNE,Christine,152,54,42131,0.35787666353196,, ,0,"POLLEY, H has 12491 surplus vote(s) to be distributed in count # 5 at a transfer value of 0.12235402. 102089 papers are involved from count number(s) 1, 2, 3"
TAS,6,317667,45382,4,26, H,CASSIDY,Karen,7,2,240,0.35787666353196,, ,0,"POLLEY, H has 12491 surplus vote(s) to be distributed in count # 5 at a transfer value of 0.12235402. 102089 papers are involved from count number(s) 1, 2, 3"
TAS,6,317667,45382,4,27, H,MILLEN,Tom,7,2,328,0.35787666353196,, ,0,"POLLEY, H has 12491 surplus vote(s) to be distributed in count # 5 at a transfer value of 0.12235402. 102089 papers are involved from count number(s) 1, 2, 3"
TAS,6,317667,45382,4,28, I,O'BRIEN,Kerry,0,0,45382,0,Elected, ,2,"POLLEY, H has 12491 surplus vote(s) to be distributed in count # 5 at a transfer value of 0.12235402. 102089 papers are involved from count number(s) 1, 2, 3"
TAS,6,317667,45382,4,29, I,POLLEY,Helen,0,0,57873,0,Elected, ,4,"POLLEY, H has 12491 surplus vote(s) to be distributed in count # 5 at a transfer value of 0.12235402. 102089 papers are involved from count number(s) 1, 2, 3"
TAS,6,317667,45382,4,30, I,PRICE,David,45,16,1483,0.35787666353196,, ,0,"POLLEY, H has 12491 surplus vote(s) to be distributed in count # 5 at a transfer value of 0.12235402. 102089 papers are involved from count number(s) 1, 2, 3"
TAS,6,317667,45382,4,31, I,WELLS,Nicole,13,4,1312,0.35787666353196,, ,0,"POLLEY, H has 12491 surplus vote(s) to be distributed in count # 5 at a transfer value of 0.12235402. 102089 papers are involved from count number(s) 1, 2, 3"
TAS,6,317667,45382,4,32,UG,NEWITT,Rob,2,0,201,0.35787666353196,, ,0,"POLLEY, H has 12491 surplus vote(s) to be distributed in count # 5 at a transfer value of 0.12235402. 102089 papers are involved from count number(s) 1, 2, 3"
TAS,6,317667,45382,4,33,UG,GARGAN,Ellen Mary,2,0,37,0.35787666353196,, ,0,"POLLEY, H has 12491 surplus vote(s) to be distributed in count # 5 at a transfer value of 0.12235402. 102089 papers are involved from count number(s) 1, 2, 3"
TAS,6,317667,45382,4,34,UG,OTTAVI,Dino,32,11,1328,0.35787666353196,, ,0,"POLLEY, H has 12491 surplus vote(s) to be distributed in count # 5 at a transfer value of 0.12235402. 102089 papers are involved from count number(s) 1, 2, 3"
TAS,6,317667,45382,4,35,UG,McDONALD,John,1,0,106,0.35787666353196,, ,0,"POLLEY, H has 12491 surplus vote(s) to be distributed in count # 5 at a transfer value of 0.12235402. 102089 papers are involved from count number(s) 1, 2, 3"
TAS,6,317667,45382,4,1001,  ,Exhausted,,74,26,91,0.35787666353196,, ,0,"POLLEY, H has 12491 surplus vote(s) to be distributed in count # 5 at a transfer value of 0.12235402. 102089 papers are involved from count number(s) 1, 2, 3"
TAS,6,317667,45382,4,1002,  ,Gain/Loss,,0,11,33,0,, ,0,"POLLEY, H has 12491 surplus vote(s) to be distributed in count # 5 at a transfer value of 0.12235402. 102089 papers are involved from count number(s) 1, 2, 3"
TAS,6,317667,45382,5,10, A,ABETZ,Eric,0,0,45382,0,Elected, ,1,""
TAS,6,317667,45382,5,11, A,BARNETT,Guy,0,0,45382,0,Elected, ,3,"PARRY, S has 9624 surplus vote(s) to be distributed in count # 6 at a transfer value of 0.06635411. 145040 papers are involved from count number(s) 1, 2, 3, 4"
TAS,6,317667,45382,5,12, A,PARRY,Stephen,0,0,55006,0,Elected, ,5,"PARRY, S has 9624 surplus vote(s) to be distributed in count # 6 at a transfer value of 0.06635411. 145040 papers are involved from count number(s) 1, 2, 3, 4"
TAS,6,317667,45382,5,13, B,LARNER,Rob,15,1,576,0.122354024429664,, ,0,"PARRY, S has 9624 surplus vote(s) to be distributed in count # 6 at a transfer value of 0.06635411. 145040 papers are involved from count number(s) 1, 2, 3, 4"
TAS,6,317667,45382,5,14, B,WATTS,Adrian R,3,0,67,0.122354024429664,, ,0,"PARRY, S has 9624 surplus vote(s) to be distributed in count # 6 at a transfer value of 0.06635411. 145040 papers are involved from count number(s) 1, 2, 3, 4"
TAS,6,317667,45382,5,15, C,ONSMAN,Yulia,33,4,2517,0.122354024429664,, ,0,"PARRY, S has 9624 surplus vote(s) to be distributed in count # 6 at a transfer value of 0.06635411. 145040 papers are involved from count number(s) 1, 2, 3, 4"
TAS,6,317667,45382,5,16, C,CASS,Suzanne,6,0,156,0.122354024429664,, ,0,"PARRY, S has 9624 surplus vote(s) to be distributed in count # 6 at a transfer value of 0.06635411. 145040 papers are involved from count number(s) 1, 2, 3, 4"
TAS,6,317667,45382,5,17, D,PETRUSMA,Jacquie,26,3,7339,0.122354024429664,, ,0,"PARRY, S has 9624 surplus vote(s) to be distributed in count # 6 at a transfer value of 0.06635411. 145040 papers are involved from count number(s) 1, 2, 3, 4"
TAS,6,317667,45382,5,18, D,BERGMAN,Lance,1,0,236,0.122354024429664,, ,0,"PARRY, S has 9624 surplus vote(s) to be distributed in count # 6 at a transfer value of 0.06635411. 145040 papers are involved from count number(s) 1, 2, 3, 4"
TAS,6,317667,45382,5,19, D,SMITH,Lindsay,6,0,133,0.122354024429664,, ,0,"PARRY, S has 9624 surplus vote(s) to be distributed in count # 6 at a transfer value of 0.06635411. 145040 papers are involved from count number(s) 1, 2, 3, 4"
