2007 Federal Election Senate First Preferences By Polling Place for Division 186 [Event:13745 Phase:FinalResults Generated:2008-09-03T12:47:24 Cycle:349e38e7-5eda-4bc7-a4a0-805bff59620f Created:2008-08-13T17:22:12 Environment:TEST Site:Primary Server:TST-VTR04 Version:4.8.0.0]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlaceNm,Ticket,CandidateID,BallotPosition,CandidateDetails,PartyNm,OrdinaryVotes
SA,186,Kingston,6873,Happy Valley (Kingston),A,18602,0,A Ticket Votes,One Nation,9
SA,186,Kingston,6873,Happy Valley (Kingston),A,17540,1,"ALDRIDGE, Mark",One Nation,0
SA,186,Kingston,6873,Happy Valley (Kingston),A,17545,2,"DWYER, David",One Nation,0
SA,186,Kingston,6873,Happy Valley (Kingston),B,18607,0,B Ticket Votes,,1
SA,186,Kingston,6873,Happy Valley (Kingston),B,18416,1,"PATERSON, Brian M",,0
SA,186,Kingston,6873,Happy Valley (Kingston),B,18424,2,"BROOK, A",,0
SA,186,Kingston,6873,Happy Valley (Kingston),C,18618,0,C Ticket Votes,Christian Democratic Party (Fred Nile Group),0
SA,186,Kingston,6873,Happy Valley (Kingston),C,18478,1,"COLANGELO, Bruno",Christian Democratic Party (Fred Nile Group),0
SA,186,Kingston,6873,Happy Valley (Kingston),C,18479,2,"HUNT, Noelene",Christian Democratic Party (Fred Nile Group),0
SA,186,Kingston,6873,Happy Valley (Kingston),D,18601,0,D Ticket Votes,Australian Fishing and Lifestyle Party,10
SA,186,Kingston,6873,Happy Valley (Kingston),D,17382,1,"ARMSTRONG, Neil",Australian Fishing and Lifestyle Party,0
SA,186,Kingston,6873,Happy Valley (Kingston),D,17383,2,"TIPPINS, Paul Anthony",Australian Fishing and Lifestyle Party,0
SA,186,Kingston,6873,Happy Valley (Kingston),E,18608,0,E Ticket Votes,The Australian Shooters Party,2
SA,186,Kingston,6873,Happy Valley (Kingston),E,17627,1,"HAHN, John",The Australian Shooters Party,1
SA,186,Kingston,6873,Happy Valley (Kingston),E,17629,2,"BORUN, Basil C P",The Australian Shooters Party,0
SA,186,Kingston,6873,Happy Valley (Kingston),F,18610,0,F Ticket Votes,The Greens,85
SA,186,Kingston,6873,Happy Valley (Kingston),F,18443,1,"HANSON-YOUNG, Sarah",The Greens,17
SA,186,Kingston,6873,Happy Valley (Kingston),F,18444,2,"MORTIER, Nikki",The Greens,0
SA,186,Kingston,6873,Happy Valley (Kingston),F,18445,3,"RIGNEY, Matt",The Greens,0
SA,186,Kingston,6873,Happy Valley (Kingston),G,18615,0,G Ticket Votes,National Party,3
SA,186,Kingston,6873,Happy Valley (Kingston),G,18461,1,"HOWARD, Rob",National Party,0
SA,186,Kingston,6873,Happy Valley (Kingston),G,18462,2,"CUTHBERTSON, Mark",National Party,0
SA,186,Kingston,6873,Happy Valley (Kingston),H,18603,0,H Ticket Votes,D.L.P. - Democratic Labor Party,3
SA,186,Kingston,6873,Happy Valley (Kingston),H,17562,1,"HARDY, Garry N J",D.L.P. - Democratic Labor Party,0
SA,186,Kingston,6873,Happy Valley (Kingston),H,17564,2,"McCABE, David",D.L.P. - Democratic Labor Party,0
SA,186,Kingston,6873,Happy Valley (Kingston),I,18606,0,I Ticket Votes,Liberal,567
SA,186,Kingston,6873,Happy Valley (Kingston),I,17615,1,"BERNARDI, Cory",Liberal,11
SA,186,Kingston,6873,Happy Valley (Kingston),I,17616,2,"BIRMINGHAM, Simon",Liberal,0
SA,186,Kingston,6873,Happy Valley (Kingston),I,17618,3,"CHAPMAN, Grant",Liberal,1
SA,186,Kingston,6873,Happy Valley (Kingston),I,17621,4,"KOURTESIS, Maria",Liberal,0
SA,186,Kingston,6873,Happy Valley (Kingston),J,18611,0,J Ticket Votes,What Women Want (Australia),7
SA,186,Kingston,6873,Happy Valley (Kingston),J,17902,1,"NEUMANN, Emma",What Women Want (Australia),0
SA,186,Kingston,6873,Happy Valley (Kingston),J,17905,2,"McINTOSH, Morag",What Women Want (Australia),0
SA,186,Kingston,6873,Happy Valley (Kingston),K,18609,0,K Ticket Votes,Australian Labor Party,420
SA,186,Kingston,6873,Happy Valley (Kingston),K,17687,1,"FARRELL, Don",Australian Labor Party,11
SA,186,Kingston,6873,Happy Valley (Kingston),K,17690,2,"WONG, Penny",Australian Labor Party,1
SA,186,Kingston,6873,Happy Valley (Kingston),K,17697,3,"PERRY, Cathy",Australian Labor Party,1
SA,186,Kingston,6873,Happy Valley (Kingston),L,18619,0,L Ticket Votes,Climate Change Coalition,4
SA,186,Kingston,6873,Happy Valley (Kingston),L,18464,1,"ENDEAN, Colin Andrew",Climate Change Coalition,0
SA,186,Kingston,6873,Happy Valley (Kingston),L,18465,2,"KUBILIUS, Vidas",Climate Change Coalition,0
SA,186,Kingston,6873,Happy Valley (Kingston),M,18614,0,M Ticket Votes,Citizens Electoral Council,0
SA,186,Kingston,6873,Happy Valley (Kingston),M,18453,1,"VINCENT, Martin",Citizens Electoral Council,0
SA,186,Kingston,6873,Happy Valley (Kingston),M,18454,2,"SIEBERT, Paul G",Citizens Electoral Council,0
SA,186,Kingston,6873,Happy Valley (Kingston),N,18617,0,N Ticket Votes,Senator On-Line,1
SA,186,Kingston,6873,Happy Valley (Kingston),N,18524,1,"CLARK, Joel Michael",Senator On-Line,0
SA,186,Kingston,6873,Happy Valley (Kingston),N,18525,2,"CLARKE, Courtney",Senator On-Line,0
SA,186,Kingston,6873,Happy Valley (Kingston),O,18613,0,O Ticket Votes,Socialist Alliance,0
SA,186,Kingston,6873,Happy Valley (Kingston),O,18449,1,"CLARKE, Renfrey",Socialist Alliance,0
SA,186,Kingston,6873,Happy Valley (Kingston),O,18450,2,"LAZAROU, Liah",Socialist Alliance,0
SA,186,Kingston,6873,Happy Valley (Kingston),P,18612,0,P Ticket Votes,Australian Democrats,11
SA,186,Kingston,6873,Happy Valley (Kingston),P,17974,1,"RUSSELL, Ruth",Australian Democrats,1
SA,186,Kingston,6873,Happy Valley (Kingston),P,17975,2,"BAUMANN, Max",Australian Democrats,0
SA,186,Kingston,6873,Happy Valley (Kingston),P,17976,3,"WAY, Richard",Australian Democrats,0
SA,186,Kingston,6873,Happy Valley (Kingston),Q,18605,0,Q Ticket Votes,Family First Party,30
SA,186,Kingston,6873,Happy Valley (Kingston),Q,17572,1,"BATES, Tony",Family First Party,4
SA,186,Kingston,6873,Happy Valley (Kingston),Q,17575,2,"TURNBULL, Toni",Family First Party,2
SA,186,Kingston,6873,Happy Valley (Kingston),Q,17577,3,"GIBSON, Colin",Family First Party,0
SA,186,Kingston,6873,Happy Valley (Kingston),R,18604,0,R Ticket Votes,LDP,2
SA,186,Kingston,6873,Happy Valley (Kingston),R,17632,1,"McALARY, David",LDP,0
SA,186,Kingston,6873,Happy Valley (Kingston),R,17674,2,"HILL, Mark",LDP,0
SA,186,Kingston,6873,Happy Valley (Kingston),S,18616,0,S Ticket Votes,,248
SA,186,Kingston,6873,Happy Valley (Kingston),S,18466,1,"XENOPHON, Nick",,43
SA,186,Kingston,6873,Happy Valley (Kingston),S,18469,2,"BRYSON, Roger",,1
SA,186,Kingston,6873,Happy Valley (Kingston),UG,18159,1,"GLASS, Stewart",Independent,0
SA,186,Kingston,6873,Happy Valley (Kingston),UG,18481,2,"DRUMMOND, Michelle",Independent,0
SA,186,Kingston,6873,Happy Valley (Kingston),ZZ,0,99,INFORMAL,,50
SA,186,Kingston,7091,Christie Downs,A,18602,0,A Ticket Votes,One Nation,9
SA,186,Kingston,7091,Christie Downs,A,17540,1,"ALDRIDGE, Mark",One Nation,1
SA,186,Kingston,7091,Christie Downs,A,17545,2,"DWYER, David",One Nation,0
SA,186,Kingston,7091,Christie Downs,B,18607,0,B Ticket Votes,,0
SA,186,Kingston,7091,Christie Downs,B,18416,1,"PATERSON, Brian M",,1
SA,186,Kingston,7091,Christie Downs,B,18424,2,"BROOK, A",,0
SA,186,Kingston,7091,Christie Downs,C,18618,0,C Ticket Votes,Christian Democratic Party (Fred Nile Group),2
SA,186,Kingston,7091,Christie Downs,C,18478,1,"COLANGELO, Bruno",Christian Democratic Party (Fred Nile Group),1
SA,186,Kingston,7091,Christie Downs,C,18479,2,"HUNT, Noelene",Christian Democratic Party (Fred Nile Group),0
SA,186,Kingston,7091,Christie Downs,D,18601,0,D Ticket Votes,Australian Fishing and Lifestyle Party,16
SA,186,Kingston,7091,Christie Downs,D,17382,1,"ARMSTRONG, Neil",Australian Fishing and Lifestyle Party,1
SA,186,Kingston,7091,Christie Downs,D,17383,2,"TIPPINS, Paul Anthony",Australian Fishing and Lifestyle Party,0
SA,186,Kingston,7091,Christie Downs,E,18608,0,E Ticket Votes,The Australian Shooters Party,10
SA,186,Kingston,7091,Christie Downs,E,17627,1,"HAHN, John",The Australian Shooters Party,1
SA,186,Kingston,7091,Christie Downs,E,17629,2,"BORUN, Basil C P",The Australian Shooters Party,0
SA,186,Kingston,7091,Christie Downs,F,18610,0,F Ticket Votes,The Greens,82
SA,186,Kingston,7091,Christie Downs,F,18443,1,"HANSON-YOUNG, Sarah",The Greens,5
SA,186,Kingston,7091,Christie Downs,F,18444,2,"MORTIER, Nikki",The Greens,0
SA,186,Kingston,7091,Christie Downs,F,18445,3,"RIGNEY, Matt",The Greens,0
SA,186,Kingston,7091,Christie Downs,G,18615,0,G Ticket Votes,National Party,2
SA,186,Kingston,7091,Christie Downs,G,18461,1,"HOWARD, Rob",National Party,0
SA,186,Kingston,7091,Christie Downs,G,18462,2,"CUTHBERTSON, Mark",National Party,0
SA,186,Kingston,7091,Christie Downs,H,18603,0,H Ticket Votes,D.L.P. - Democratic Labor Party,31
SA,186,Kingston,7091,Christie Downs,H,17562,1,"HARDY, Garry N J",D.L.P. - Democratic Labor Party,0
SA,186,Kingston,7091,Christie Downs,H,17564,2,"McCABE, David",D.L.P. - Democratic Labor Party,0
SA,186,Kingston,7091,Christie Downs,I,18606,0,I Ticket Votes,Liberal,371
SA,186,Kingston,7091,Christie Downs,I,17615,1,"BERNARDI, Cory",Liberal,5
SA,186,Kingston,7091,Christie Downs,I,17616,2,"BIRMINGHAM, Simon",Liberal,0
